onset	duration	onset_sample	stim_type	trigger	stim_file
32.265	0	32.815	Famous	5	meg/f087.bmp
35.609	0	36.159	Scrambled	17	meg/s097.bmp
39.027	0	39.577	Famous	5	meg/f066.bmp
42.482	0	43.032	Famous	6	meg/f066.bmp
45.955	0	46.505	Famous	5	meg/f089.bmp
49.465	0	50.015	Scrambled	17	meg/s078.bmp
52.956	0	53.506	Scrambled	18	meg/s078.bmp
56.392	0	56.942	Scrambled	17	meg/s003.bmp
59.92	0	60.47	Scrambled	18	meg/s003.bmp
63.283	0	63.833	Famous	7	meg/f087.bmp
66.775	0	67.325	Famous	5	meg/f025.bmp
70.12	0	70.67	Famous	6	meg/f025.bmp
73.739	0	74.289	Scrambled	19	meg/s097.bmp
77.102	0	77.652	Scrambled	17	meg/s135.bmp
80.611	0	81.161	Scrambled	18	meg/s135.bmp
84.268	0	84.818	Scrambled	17	meg/s106.bmp
87.723	0	88.273	Scrambled	18	meg/s106.bmp
91.27	0	91.82	Famous	7	meg/f089.bmp
94.65	0	95.2	Famous	5	meg/f140.bmp
98.123	0	98.673	Unfamiliar	13	meg/u146.bmp
101.486	0	102.036	Unfamiliar	14	meg/u146.bmp
105.033	0	105.583	Scrambled	17	meg/s102.bmp
108.487	0	109.037	Unfamiliar	13	meg/u012.bmp
111.979	0	112.529	Unfamiliar	14	meg/u012.bmp
115.323	0	115.873	Unfamiliar	13	meg/u003.bmp
118.723	0	119.273	Unfamiliar	13	meg/u119.bmp
122.012	0	122.562	Unfamiliar	14	meg/u119.bmp
125.448	0	125.998	Famous	7	meg/f140.bmp
128.812	0	129.362	Famous	5	meg/f118.bmp
132.321	0	132.871	Scrambled	17	meg/s020.bmp
135.867	0	136.417	Scrambled	19	meg/s102.bmp
139.524	0	140.074	Famous	5	meg/f017.bmp
143.07	0	143.62	Scrambled	17	meg/s025.bmp
146.709	0	147.259	Unfamiliar	15	meg/u003.bmp
150.09	0	150.64	Scrambled	17	meg/s095.bmp
153.618	0	154.168	Scrambled	17	meg/s050.bmp
157.054	0	157.604	Scrambled	18	meg/s050.bmp
160.546	0	161.096	Famous	7	meg/f118.bmp
164.019	0	164.569	Unfamiliar	13	meg/u142.bmp
167.639	0	168.189	Scrambled	19	meg/s020.bmp
171.148	0	171.698	Famous	5	meg/f074.bmp
174.658	0	175.208	Famous	6	meg/f074.bmp
178.076	0	178.626	Famous	7	meg/f017.bmp
181.512	0	182.062	Famous	5	meg/f019.bmp
184.967	0	185.517	Scrambled	19	meg/s025.bmp
188.477	0	189.027	Famous	5	meg/f004.bmp
191.986	0	192.536	Famous	6	meg/f004.bmp
195.608	0	196.158	Scrambled	19	meg/s095.bmp
199.079	0	199.629	Scrambled	17	meg/s077.bmp
202.552	0	203.102	Scrambled	18	meg/s077.bmp
205.934	0	206.484	Famous	5	meg/f081.bmp
209.572	0	210.122	Unfamiliar	15	meg/u142.bmp
212.935	0	213.485	Scrambled	17	meg/s132.bmp
216.389	0	216.939	Scrambled	18	meg/s132.bmp
219.789	0	220.339	Famous	5	meg/f005.bmp
223.391	0	223.941	Famous	6	meg/f005.bmp
226.772	0	227.322	Famous	7	meg/f019.bmp
230.281	0	230.831	Scrambled	17	meg/s069.bmp
233.663	0	234.213	Famous	5	meg/f148.bmp
237.227	0	237.777	Scrambled	17	meg/s148.bmp
240.572	0	241.122	Scrambled	18	meg/s148.bmp
244.045	0	244.595	Famous	7	meg/f081.bmp
247.426	0	247.976	Famous	5	meg/f098.bmp
251.083	0	251.633	Famous	5	meg/f041.bmp
254.776	0	255.326	Unfamiliar	13	meg/u103.bmp
258.231	0	258.781	Scrambled	19	meg/s069.bmp
261.685	0	262.235	Scrambled	17	meg/s103.bmp
265.011	0	265.561	Famous	7	meg/f148.bmp
268.521	0	269.071	Unfamiliar	13	meg/u052.bmp
272.161	0	272.711	Scrambled	17	meg/s074.bmp
275.78	0	276.33	Famous	7	meg/f098.bmp
279.253	0	279.803	Unfamiliar	13	meg/u007.bmp
282.8	0	283.35	Famous	7	meg/f041.bmp
286.144	0	286.694	Scrambled	17	meg/s081.bmp
289.433	0	289.983	Unfamiliar	15	meg/u103.bmp
292.887	0	293.437	Unfamiliar	13	meg/u053.bmp
296.379	0	296.929	Unfamiliar	14	meg/u053.bmp
299.944	0	300.494	Scrambled	19	meg/s103.bmp
303.509	0	304.059	Famous	5	meg/f109.bmp
307.018	0	307.568	Unfamiliar	15	meg/u052.bmp
310.436	0	310.986	Scrambled	17	meg/s045.bmp
314.111	0	314.661	Scrambled	18	meg/s045.bmp
317.566	0	318.116	Scrambled	19	meg/s074.bmp
321.058	0	321.608	Famous	5	meg/f036.bmp
324.438	0	324.988	Famous	6	meg/f036.bmp
327.838	0	328.388	Unfamiliar	15	meg/u007.bmp
331.366	0	331.916	Unfamiliar	13	meg/u029.bmp
334.802	0	335.352	Unfamiliar	14	meg/u029.bmp
338.11	0	338.66	Scrambled	19	meg/s081.bmp
341.546	0	342.096	Unfamiliar	13	meg/u042.bmp
345.019	0	345.569	Unfamiliar	14	meg/u042.bmp
348.602	0	349.152	Scrambled	17	meg/s052.bmp
352.002	0	352.552	Scrambled	18	meg/s052.bmp
355.585	0	356.135	Famous	7	meg/f109.bmp
359.077	0	359.627	Famous	5	meg/f023.bmp
362.476	0	363.026	Famous	6	meg/f023.bmp
366.133	0	366.683	Unfamiliar	13	meg/u072.bmp
369.679	0	370.229	Unfamiliar	14	meg/u072.bmp
373.152	0	373.702	Scrambled	17	meg/s091.bmp
376.718	0	377.268	Unfamiliar	13	meg/u117.bmp
380.043	0	380.593	Unfamiliar	14	meg/u117.bmp
383.59	0	384.14	Unfamiliar	13	meg/u068.bmp
386.953	0	387.503	Unfamiliar	13	meg/u140.bmp
390.517	0	391.067	Unfamiliar	13	meg/u024.bmp
394.156	0	394.706	Scrambled	17	meg/s121.bmp
397.757	0	398.307	Scrambled	19	meg/s091.bmp
401.158	0	401.708	Famous	5	meg/f013.bmp
404.557	0	405.107	Famous	6	meg/f013.bmp
407.846	0	408.396	Unfamiliar	13	meg/u013.bmp
411.466	0	412.016	Unfamiliar	15	meg/u068.bmp
415.104	0	415.654	Unfamiliar	13	meg/u102.bmp
418.742	0	419.292	Unfamiliar	15	meg/u140.bmp
422.124	0	422.674	Unfamiliar	13	meg/u127.bmp
425.56	0	426.11	Unfamiliar	15	meg/u024.bmp
428.904	0	429.454	Unfamiliar	13	meg/u040.bmp
432.396	0	432.946	Unfamiliar	14	meg/u040.bmp
435.85	0	436.4	Scrambled	19	meg/s121.bmp
439.452	0	440.002	Unfamiliar	13	meg/u006.bmp
442.759	0	443.309	Unfamiliar	14	meg/u006.bmp
446.343	0	446.893	Scrambled	17	meg/s129.bmp
449.816	0	450.366	Unfamiliar	15	meg/u013.bmp
453.234	0	453.784	Scrambled	17	meg/s145.bmp
456.743	0	457.293	Scrambled	18	meg/s145.bmp
460.198	0	460.748	Unfamiliar	15	meg/u102.bmp
463.818	0	464.368	Famous	5	meg/f128.bmp
467.181	0	467.731	Famous	6	meg/f128.bmp
470.709	0	471.259	Unfamiliar	15	meg/u127.bmp
474.182	0	474.732	Scrambled	17	meg/s037.bmp
477.765	0	478.315	Scrambled	18	meg/s037.bmp
481.165	0	481.715	Unfamiliar	13	meg/u131.bmp
484.638	0	485.188	Scrambled	17	meg/s021.bmp
487.945	0	488.495	Scrambled	18	meg/s021.bmp
491.529	0	492.079	Scrambled	19	meg/s129.bmp
494.818	0	495.368	Unfamiliar	13	meg/u097.bmp
498.236	0	498.786	Unfamiliar	14	meg/u097.bmp
501.69	0	502.24	Famous	5	meg/f122.bmp
505.329	0	505.879	Famous	5	meg/f123.bmp
508.93	0	509.48	Unfamiliar	13	meg/u075.bmp
512.311	0	512.861	Unfamiliar	14	meg/u075.bmp
515.803	0	516.353	Unfamiliar	15	meg/u131.bmp
519.166	0	519.716	Famous	5	meg/f044.bmp
522.841	0	523.391	Famous	6	meg/f044.bmp
526.369	0	526.919	Famous	5	meg/f100.bmp
529.879	0	530.429	Unfamiliar	13	meg/u060.bmp
533.444	0	533.994	Unfamiliar	14	meg/u060.bmp
536.843	0	537.393	Famous	7	meg/f122.bmp
540.243	0	540.793	Famous	5	meg/f076.bmp
543.587	0	544.137	Famous	7	meg/f123.bmp
