response_time	button_press	stim_file
1074	1	MEG/f007.bmp
736	3	MEG/f050.bmp
828	3	MEG/u046.bmp
1052	3	MEG/f122.bmp
851	3	MEG/f057.bmp
1107	2	MEG/f021.bmp
759	1	MEG/u044.bmp
994	1	MEG/f137.bmp
932	3	MEG/f104.bmp
1144	3	MEG/f146.bmp
707	3	MEG/f028.bmp
1312	2	MEG/f017.bmp
772	3	MEG/f013.bmp
1326	1	MEG/u035.bmp
754	1	MEG/u079.bmp
941	1	MEG/u038.bmp
1000	1	MEG/u113.bmp
921	1	MEG/u071.bmp
654	1	MEG/u075.bmp
621	1	MEG/u034.bmp
670	1	MEG/u106.bmp
764	3	MEG/f051.bmp
888	3	MEG/f032.bmp
733	1	MEG/u031.bmp
666	1	MEG/u067.bmp
2816	2	MEG/u094.bmp
829	1	MEG/u117.bmp
725	1	MEG/u119.bmp
729	3	MEG/f022.bmp
654	1	MEG/u013.bmp
749	3	MEG/f139.bmp
793	3	MEG/f102.bmp
1227	1	MEG/u010.bmp
2098	1	MEG/f092.bmp
1245	3	MEG/f108.bmp
2028	3	MEG/f130.bmp
1266	1	MEG/u135.bmp
976	1	MEG/u029.bmp
674	1	MEG/u133.bmp
1240	3	MEG/f110.bmp
903	1	MEG/u121.bmp
724	3	MEG/f081.bmp
800	3	MEG/f070.bmp
1290	3	MEG/f034.bmp
727	1	MEG/u037.bmp
1331	3	MEG/f062.bmp
927	1	MEG/u131.bmp
642	1	MEG/u056.bmp
898	1	MEG/u011.bmp
783	1	MEG/u051.bmp
1458	3	MEG/f089.bmp
1135	1	MEG/u004.bmp
595	1	MEG/u104.bmp
725	1	MEG/u149.bmp
634	1	MEG/u130.bmp
642	1	MEG/u083.bmp
723	1	MEG/u125.bmp
834	3	MEG/f005.bmp
1114	2	MEG/f030.bmp
894	3	MEG/f150.bmp
1564	3	MEG/f103.bmp
1293	2	MEG/u107.bmp
714	1	MEG/u001.bmp
1335	2	MEG/f002.bmp
738	3	MEG/f040.bmp
710	1	MEG/u145.bmp
699	1	MEG/u098.bmp
825	1	MEG/u111.bmp
666	1	MEG/f115.bmp
673	1	MEG/u060.bmp
1112	3	MEG/f041.bmp
1380	2	MEG/f019.bmp
725	1	MEG/f101.bmp
729	1	MEG/u143.bmp
701	1	MEG/u141.bmp
859	1	MEG/u062.bmp
714	3	MEG/f061.bmp
1423	2	MEG/f048.bmp
1062	3	MEG/f039.bmp
1261	1	MEG/u112.bmp
747	1	MEG/u036.bmp
903	1	MEG/u039.bmp
780	3	MEG/f008.bmp
686	1	MEG/u054.bmp
836	1	MEG/u008.bmp
1028	3	MEG/f014.bmp
1452	2	MEG/f126.bmp
754	3	MEG/f077.bmp
789	1	MEG/u064.bmp
703	3	MEG/f055.bmp
700	3	MEG/f065.bmp
746	1	MEG/u052.bmp
1270	1	MEG/u087.bmp
948	1	MEG/u025.bmp
583	1	MEG/u116.bmp
570	1	MEG/u028.bmp
645	1	MEG/u139.bmp
1725	3	MEG/f140.bmp
886	1	MEG/u015.bmp
1196	3	MEG/f054.bmp
1653	1	MEG/u081.bmp
1019	1	MEG/f045.bmp
1499	2	MEG/f145.bmp
1055	3	MEG/f053.bmp
718	1	MEG/u023.bmp
851	3	MEG/f128.bmp
1019	3	MEG/f059.bmp
739	1	MEG/u092.bmp
679	1	MEG/u147.bmp
950	2	MEG/f144.bmp
1345	3	MEG/f011.bmp
636	1	MEG/u021.bmp
788	1	MEG/u108.bmp
806	1	MEG/f138.bmp
743	1	MEG/u049.bmp
674	1	MEG/u068.bmp
1177	3	MEG/f134.bmp
763	1	MEG/u084.bmp
702	1	MEG/f096.bmp
628	1	MEG/u099.bmp
1037	1	MEG/u041.bmp
676	3	MEG/f033.bmp
1010	1	MEG/f031.bmp
947	1	MEG/u050.bmp
813	3	MEG/f056.bmp
670	3	MEG/f023.bmp
1429	1	MEG/u090.bmp
892	1	MEG/u043.bmp
762	3	MEG/f024.bmp
605	1	MEG/u014.bmp
1254	1	MEG/u132.bmp
876	1	MEG/u042.bmp
682	3	MEG/f147.bmp
729	1	MEG/u088.bmp
837	3	MEG/f082.bmp
773	3	MEG/f069.bmp
943	3	MEG/f109.bmp
819	3	MEG/f078.bmp
732	1	MEG/u032.bmp
1152	2	MEG/f001.bmp
643	3	MEG/f026.bmp
867	3	MEG/f097.bmp
810	1	MEG/u102.bmp
931	2	MEG/f043.bmp
887	1	MEG/u033.bmp
1837	1	MEG/u027.bmp
1179	1	MEG/u100.bmp
1420	1	MEG/u058.bmp
812	1	MEG/u123.bmp
1116	2	MEG/f025.bmp
713	1	MEG/u005.bmp
710	1	MEG/u085.bmp
667	3	MEG/f009.bmp
746	1	MEG/u009.bmp
718	1	MEG/u065.bmp
908	3	MEG/f124.bmp
1480	1	MEG/f121.bmp
1333	3	MEG/f071.bmp
664	1	MEG/u070.bmp
696	1	MEG/u017.bmp
878	1	MEG/u020.bmp
796	1	MEG/u091.bmp
1062	3	MEG/f107.bmp
844	3	MEG/f136.bmp
740	1	MEG/u120.bmp
800	1	MEG/u095.bmp
793	1	MEG/f058.bmp
883	1	MEG/f149.bmp
713	1	MEG/u138.bmp
703	3	MEG/f068.bmp
780	3	MEG/f131.bmp
686	1	MEG/u080.bmp
724	3	MEG/f090.bmp
729	1	MEG/u136.bmp
981	1	MEG/u024.bmp
718	1	MEG/u148.bmp
851	3	MEG/f099.bmp
795	1	MEG/u093.bmp
628	1	MEG/u061.bmp
797	3	MEG/f084.bmp
639	1	MEG/u126.bmp
727	1	MEG/u137.bmp
516	1	MEG/u144.bmp
681	3	MEG/f143.bmp
888	2	MEG/f087.bmp
973	3	MEG/f094.bmp
775	1	MEG/u072.bmp
810	1	MEG/u022.bmp
683	1	MEG/u127.bmp
794	3	MEG/f067.bmp
859	3	MEG/f027.bmp
922	2	MEG/f093.bmp
942	3	MEG/f003.bmp
602	1	MEG/u007.bmp
812	1	MEG/f142.bmp
1669	3	MEG/f072.bmp
634	1	MEG/u057.bmp
691	1	MEG/u114.bmp
801	3	MEG/f049.bmp
635	1	MEG/u122.bmp
1019	3	MEG/f127.bmp
596	1	MEG/u047.bmp
653	1	MEG/u103.bmp
589	1	MEG/u002.bmp
1311	3	MEG/f060.bmp
851	3	MEG/f020.bmp
1098	1	MEG/f148.bmp
967	3	MEG/f074.bmp
802	2	MEG/f038.bmp
747	1	MEG/u048.bmp
1239	1	MEG/f083.bmp
822	3	MEG/f123.bmp
742	3	MEG/f018.bmp
1130	2	MEG/f119.bmp
885	3	MEG/f095.bmp
1036	3	MEG/f064.bmp
684	1	MEG/u073.bmp
1274	1	MEG/u101.bmp
648	3	MEG/f044.bmp
1152	2	MEG/u109.bmp
