onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	1.000	.594	17	4	1.050	func/s115.bmp
7.340	.864	.582	18	4	.766	func/s115.bmp
10.681	.911	.599	13	7	.836	func/u126.bmp
13.972	.989	.594	13	7	.728	func/u125.bmp
17.179	.987	.428	17	4	.998	func/s129.bmp
20.520	.990	.577	18	4	.771	func/s129.bmp
23.844	.982	.562	5	7	.781	func/f119.bmp
27.134	.945	.536	6	7	.437	func/f119.bmp
30.341	.960	.495	17	4	.772	func/s120.bmp
33.048	20.000	20.000	999	20000	20.000	func/i999.bmp
53.610	.872	.508	13	7	.551	func/u116.bmp
56.850	.897	.597	14	7	.443	func/u116.bmp
60.041	.985	.521	15	7	.922	func/u126.bmp
63.281	.970	.477	5	7	.527	func/f128.bmp
66.572	.938	.555	6	7	.725	func/f128.bmp
69.746	.821	.463	15	7	.569	func/u125.bmp
72.903	.834	.522	17	7	1.065	func/s127.bmp
75.959	.899	.464	18	7	.773	func/s127.bmp
79.050	.926	.418	5	7	.782	func/f115.bmp
82.307	.888	.553	6	7	.679	func/f115.bmp
85.447	.937	.473	5	7	.556	func/f114.bmp
88.671	.990	.508	19	7	.769	func/s120.bmp
91.945	.973	.505	13	7	.749	func/u128.bmp
95.102	.897	.414	17	7	.919	func/s119.bmp
98.392	.962	.590	5	7	.827	func/f124.bmp
101.717	.950	.594	6	7	.584	func/f124.bmp
104.924	.918	.499	13	7	.486	func/u122.bmp
108.198	.906	.590	5	7	.674	func/f127.bmp
111.338	.862	.454	7	4	1.170	func/f114.bmp
113.944	20.000	20.000	999	20000	20.000	func/i999.bmp
134.422	.923	.441	13	7	.835	func/u129.bmp
137.630	.966	.505	14	7	.362	func/u129.bmp
140.937	.843	.581	15	7	.429	func/u128.bmp
144.010	.886	.466	5	7	.704	func/f116.bmp
147.151	.983	.491	19	4	1.151	func/s119.bmp
150.374	.819	.479	5	7	.748	func/f126.bmp
153.381	.825	.425	5	7	.664	func/f125.bmp
156.471	.899	.488	15	7	.610	func/u122.bmp
159.695	.858	.558	5	7	.590	func/f130.bmp
162.902	.804	.569	7	7	.543	func/f127.bmp
166.059	.910	.581	13	7	.416	func/u130.bmp
169.216	.886	.480	14	7	.408	func/u130.bmp
172.423	.816	.556	17	7	.789	func/s125.bmp
175.413	.890	.403	18	7	.798	func/s125.bmp
178.487	.865	.402	7	7	.864	func/f116.bmp
181.644	.852	.524	17	7	1.015	func/s126.bmp
184.801	.874	.547	18	7	.951	func/s126.bmp
187.958	.995	.506	7	7	.625	func/f126.bmp
191.215	.886	.491	13	4	.732	func/u115.bmp
194.339	.903	.481	14	4	.609	func/u115.bmp
197.479	.848	.481	7	7	.743	func/f125.bmp
200.068	20.000	20.000	999	20000	20.000	func/i999.bmp
220.664	.846	.562	17	4	.888	func/s114.bmp
223.854	.903	.569	7	7	.469	func/f130.bmp
227.011	.870	.495	5	7	.669	func/f121.bmp
230.185	.837	.531	13	7	.592	func/u114.bmp
233.258	.871	.460	14	4	.805	func/u114.bmp
236.532	.901	.581	13	7	.551	func/u121.bmp
239.773	.895	.568	17	7	.702	func/s118.bmp
242.863	.812	.427	18	7	.583	func/s118.bmp
245.886	.943	.444	17	7	.645	func/s128.bmp
249.127	.916	.534	19	4	.826	func/s114.bmp
252.317	.800	.508	13	7	.715	func/u127.bmp
255.391	.975	.507	14	7	.669	func/u127.bmp
258.648	.880	.509	7	7	.514	func/f121.bmp
261.838	.871	.535	5	7	.648	func/f122.bmp
265.046	.946	.555	13	7	.432	func/u120.bmp
268.286	.969	.518	14	7	.398	func/u120.bmp
271.493	.801	.483	15	7	.574	func/u121.bmp
274.032	20.000	20.000	999	20000	20.000	func/i999.bmp
294.561	.818	.494	5	4	.857	func/f129.bmp
297.685	.904	.541	6	4	.596	func/f129.bmp
300.908	.892	.542	13	7	.444	func/u124.bmp
304.049	.920	.476	14	7	.526	func/u124.bmp
307.189	.828	.457	19	7	.590	func/s128.bmp
310.296	.860	.503	5	7	.558	func/f120.bmp
313.470	.851	.547	6	7	.393	func/f120.bmp
316.643	.888	.555	13	7	.565	func/u118.bmp
319.901	.865	.598	14	7	.642	func/u118.bmp
323.058	.946	.522	7	7	.672	func/f122.bmp
326.198	.825	.401	17	7	.659	func/s124.bmp
329.255	.828	.465	17	4	.930	func/s116.bmp
332.378	.910	.522	5	7	.698	func/f118.bmp
335.552	.937	.491	6	7	.562	func/f118.bmp
338.692	.963	.424	13	7	.689	func/u119.bmp
342.017	.809	.587	5	4	.937	func/f123.bmp
345.023	.862	.421	6	4	.688	func/f123.bmp
348.163	.841	.503	17	4	.757	func/s123.bmp
351.304	.855	.527	18	4	1.063	func/s123.bmp
354.477	.963	.535	19	4	.846	func/s124.bmp
357.183	20.000	20.000	999	20000	20.000	func/i999.bmp
377.812	.950	.585	13	7	.893	func/u123.bmp
381.103	.879	.582	19	4	.919	func/s116.bmp
384.277	.912	.530	17	4	.952	func/s130.bmp
387.501	.985	.542	17	4	.808	func/s121.bmp
390.658	.947	.417	15	7	.761	func/u119.bmp
393.865	.807	.487	17	4	1.112	func/s122.bmp
396.487	.012	0	999	0	0	func/Circle.bmp
