onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.857	.549	13	4	.867	func/u092.bmp
7.124	.832	.468	17	7	.868	func/s096.bmp
10.381	.889	.566	18	7	.554	func/s096.bmp
13.672	.949	.596	17	4	.812	func/s092.bmp
16.862	.882	.478	13	7	.684	func/u091.bmp
19.919	.945	.410	13	7	.821	func/u082.bmp
23.209	.912	.583	14	7	.746	func/u082.bmp
26.433	.891	.521	13	7	.755	func/u084.bmp
29.657	.946	.561	14	7	.522	func/u084.bmp
32.864	.875	.489	15	4	.758	func/u092.bmp
35.487	20.000	20.000	999	20000	20.000	func/i999.bmp
55.982	.823	.455	13	7	.586	func/u090.bmp
59.122	.905	.514	5	4	.734	func/f093.bmp
62.380	.945	.570	19	4	.757	func/s092.bmp
65.520	.981	.429	5	4	.749	func/f082.bmp
68.710	.874	.445	6	4	.702	func/f082.bmp
71.801	.925	.444	15	7	.888	func/u091.bmp
75.041	.932	.541	13	7	.915	func/u095.bmp
78.165	.941	.429	5	4	.713	func/f097.bmp
81.305	.804	.423	5	7	.733	func/f094.bmp
84.345	.811	.454	6	7	.501	func/f094.bmp
87.485	.992	.559	15	7	.690	func/u090.bmp
90.826	.888	.574	13	4	.718	func/u094.bmp
94.067	.870	.575	14	4	.662	func/u094.bmp
97.140	.842	.445	7	4	.772	func/f093.bmp
100.314	.814	.560	13	7	.856	func/u086.bmp
103.421	.858	.496	17	4	.687	func/s087.bmp
106.512	.933	.468	18	4	.687	func/s087.bmp
109.701	.970	.498	15	7	.829	func/u095.bmp
112.407	20.000	20.000	999	20000	20.000	func/i999.bmp
132.920	.949	.451	17	4	.708	func/s090.bmp
136.110	.837	.475	18	7	.829	func/s090.bmp
139.133	.897	.416	7	4	.646	func/f097.bmp
142.224	.946	.433	13	4	.745	func/u096.bmp
145.414	.984	.474	14	4	.667	func/u096.bmp
148.721	.847	.554	5	7	.809	func/f087.bmp
151.845	.901	.517	5	4	.755	func/f096.bmp
155.052	.807	.537	6	4	.574	func/f096.bmp
158.226	.829	.593	15	4	.868	func/u086.bmp
161.383	.833	.562	17	4	.662	func/s082.bmp
164.523	.987	.548	18	4	.608	func/s082.bmp
167.830	.814	.547	5	7	.800	func/f085.bmp
170.954	.915	.545	5	4	.688	func/f090.bmp
174.194	.842	.566	5	4	.852	func/f095.bmp
177.368	.995	.563	6	4	.664	func/f095.bmp
180.675	.994	.546	7	4	.879	func/f087.bmp
183.883	.875	.445	17	7	.709	func/s089.bmp
187.056	.830	.530	18	7	.509	func/s089.bmp
190.180	.876	.523	5	4	.861	func/f083.bmp
193.303	.828	.483	6	4	.738	func/f083.bmp
195.876	20.000	20.000	999	20000	20.000	func/i999.bmp
216.338	.901	.418	13	7	.870	func/u093.bmp
219.578	.836	.582	7	7	.906	func/f085.bmp
222.602	.806	.408	17	4	.816	func/s091.bmp
225.608	.806	.419	18	4	.658	func/s091.bmp
228.632	.922	.435	7	4	.700	func/f090.bmp
231.839	.865	.504	5	4	.730	func/f088.bmp
234.946	.814	.421	13	7	.638	func/u089.bmp
238.086	.883	.555	17	4	.814	func/s083.bmp
241.176	.933	.437	18	4	.662	func/s083.bmp
244.350	.819	.476	17	4	.641	func/s088.bmp
247.490	.952	.555	15	4	.791	func/u093.bmp
250.798	.859	.599	17	4	.705	func/s097.bmp
253.921	.807	.497	17	4	1.029	func/s094.bmp
256.945	.875	.450	7	4	.883	func/f088.bmp
260.001	.948	.409	5	4	.860	func/f086.bmp
263.242	.861	.521	6	4	.694	func/f086.bmp
266.366	.928	.488	15	7	.733	func/u089.bmp
269.573	.920	.512	13	4	.776	func/u097.bmp
272.229	20.000	20.000	999	20000	20.000	func/i999.bmp
292.691	.945	.431	13	4	.792	func/u083.bmp
295.965	.888	.563	19	4	.802	func/s088.bmp
299.138	.987	.513	17	n/a	0	func/s085.bmp
302.313	.848	.418	18	4	1.152	func/s085.bmp
305.352	.911	.418	19	4	.726	func/s097.bmp
308.609	.977	.579	13	4	.824	func/u085.bmp
311.933	.826	.576	14	4	.890	func/u085.bmp
314.940	.865	.416	19	7	1.000	func/s094.bmp
318.130	.935	.556	5	4	.744	func/f084.bmp
321.237	.846	.410	6	4	.767	func/f084.bmp
324.394	.922	.536	13	4	.716	func/u088.bmp
327.585	.830	.492	15	4	.731	func/u097.bmp
330.692	.825	.511	5	4	.835	func/f092.bmp
333.865	.851	.574	6	4	.688	func/f092.bmp
336.889	.843	.415	15	4	.701	func/u083.bmp
339.929	.839	.434	5	4	.668	func/f089.bmp
343.052	.897	.503	6	4	.566	func/f089.bmp
346.243	.831	.534	5	4	.731	func/f091.bmp
349.383	.954	.545	13	4	.681	func/u087.bmp
352.624	.966	.506	14	4	.501	func/u087.bmp
355.330	20.000	20.000	999	20000	20.000	func/i999.bmp
375.942	.965	.576	17	4	.721	func/s095.bmp
379.233	.894	.561	15	4	.711	func/u088.bmp
382.423	.941	.523	17	4	.664	func/s093.bmp
385.547	.904	.404	17	4	.844	func/s086.bmp
388.804	.961	.582	18	4	.704	func/s086.bmp
392.128	.913	.587	17	4	.693	func/s084.bmp
395.235	.963	.427	7	4	.762	func/f091.bmp
397.991	.012	0	999	0	0	func/Circle.bmp
