onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.802	.442	17	7	.783	func/s105.bmp
6.973	.926	.403	5	7	.742	func/f100.bmp
10.230	.863	.463	6	7	.564	func/f100.bmp
13.421	.801	.552	17	4	.803	func/s109.bmp
16.395	.871	.417	13	4	.701	func/u098.bmp
19.568	.858	.519	14	4	.608	func/u098.bmp
22.758	.933	.564	5	7	.772	func/f102.bmp
25.982	.987	.532	6	7	.598	func/f102.bmp
29.156	.824	.415	5	4	.678	func/f103.bmp
32.229	.816	.473	19	7	.864	func/s105.bmp
34.785	20.000	20.000	999	20000	20.000	func/i999.bmp
55.230	.885	.405	5	4	.968	func/f109.bmp
58.438	.842	.564	6	7	.530	func/f109.bmp
61.494	.934	.436	17	4	1.107	func/s112.bmp
64.685	.882	.489	19	4	.854	func/s109.bmp
67.892	.874	.556	17	7	.861	func/s098.bmp
71.032	.968	.495	5	7	.797	func/f104.bmp
74.256	.944	.499	6	7	.598	func/f104.bmp
77.564	.868	.544	13	7	.808	func/u113.bmp
80.704	.887	.512	14	7	.698	func/u113.bmp
83.811	.833	.464	7	4	.754	func/f103.bmp
87.002	.987	.600	17	7	1.018	func/s099.bmp
90.292	.851	.522	18	7	.564	func/s099.bmp
93.449	.890	.549	5	7	.837	func/f107.bmp
96.623	.901	.517	19	4	.895	func/s112.bmp
99.713	.910	.408	13	4	1.803	func/u102.bmp
102.937	.814	.545	19	4	.696	func/s098.bmp
106.010	.931	.489	17	4	.804	func/s106.bmp
109.151	.857	.448	18	4	.750	func/s106.bmp
112.358	.904	.574	17	7	.686	func/s110.bmp
115.014	20.000	20.000	999	20000	20.000	func/i999.bmp
135.626	.922	.574	17	7	.952	func/s111.bmp
138.883	.926	.555	13	4	.712	func/u101.bmp
142.174	.811	.587	14	4	.682	func/u101.bmp
145.248	.945	.498	7	7	.881	func/f107.bmp
148.438	.809	.473	13	7	.634	func/u103.bmp
151.528	.861	.512	14	7	.654	func/u103.bmp
154.685	.859	.523	15	7	1.395	func/u102.bmp
157.776	.930	.439	13	7	1.162	func/u112.bmp
161.066	.975	.593	5	4	.811	func/f111.bmp
164.273	.897	.463	6	4	.729	func/f111.bmp
167.347	.979	.402	19	7	.745	func/s110.bmp
170.621	.929	.522	5	7	1.070	func/f105.bmp
173.811	.893	.495	19	4	.954	func/s111.bmp
177.069	.979	.584	13	7	1.358	func/u106.bmp
180.292	.963	.482	14	7	1.324	func/u106.bmp
183.533	.819	.504	17	7	.900	func/s100.bmp
186.540	.909	.400	17	7	.963	func/s104.bmp
189.647	.801	.421	18	7	.706	func/s104.bmp
192.720	.975	.506	15	7	.802	func/u112.bmp
195.443	20.000	20.000	999	20000	20.000	func/i999.bmp
216.040	.881	.567	17	4	.932	func/s102.bmp
219.179	.924	.498	18	4	.648	func/s102.bmp
222.353	.954	.476	5	7	.842	func/f099.bmp
225.643	.861	.558	6	7	.604	func/f099.bmp
228.834	.820	.565	7	7	.718	func/f105.bmp
231.958	.949	.528	13	7	.788	func/u107.bmp
235.298	.956	.575	13	4	1.372	func/u108.bmp
238.489	.905	.453	19	4	.836	func/s100.bmp
241.612	.876	.442	5	4	1.425	func/f112.bmp
244.737	.927	.483	5	4	.810	func/f108.bmp
247.943	.965	.516	13	7	.889	func/u104.bmp
251.267	.873	.588	14	7	1.450	func/u104.bmp
254.508	.828	.595	17	4	.772	func/s108.bmp
257.565	.968	.456	15	7	.714	func/u107.bmp
260.805	.845	.514	13	4	.705	func/u109.bmp
263.962	.929	.548	14	4	.700	func/u109.bmp
267.069	.977	.413	15	7	.711	func/u108.bmp
270.211	.803	.400	5	4	.895	func/f098.bmp
273.284	.921	.518	6	4	.776	func/f098.bmp
276.507	.925	.532	7	4	1.307	func/f112.bmp
279.179	20.000	20.000	999	20000	20.000	func/i999.bmp
299.792	.875	.578	5	4	.842	func/f113.bmp
302.982	.960	.547	7	4	.719	func/f108.bmp
306.290	.909	.577	5	4	.825	func/f110.bmp
309.447	.942	.470	6	4	.748	func/f110.bmp
312.621	.811	.461	17	7	.979	func/s103.bmp
315.744	.891	.546	18	7	.735	func/s103.bmp
318.985	.947	.582	19	4	.985	func/s108.bmp
322.175	.998	.473	5	7	.709	func/f106.bmp
325.449	.847	.513	13	7	.706	func/u110.bmp
328.640	.975	.575	14	7	.660	func/u110.bmp
331.847	.999	.444	13	7	.772	func/u111.bmp
335.087	.818	.469	14	7	.667	func/u111.bmp
338.178	.813	.508	7	7	.916	func/f113.bmp
341.301	.831	.549	17	4	.755	func/s101.bmp
344.358	.990	.452	17	4	.863	func/s113.bmp
347.599	.892	.483	18	4	.692	func/s113.bmp
350.806	.801	.536	17	7	.927	func/s107.bmp
353.846	.868	.483	18	7	.789	func/s107.bmp
357.003	.802	.527	7	7	.688	func/f106.bmp
359.542	20.000	20.000	999	20000	20.000	func/i999.bmp
380.121	.901	.548	13	4	1.033	func/u105.bmp
383.328	.814	.542	13	7	.612	func/u099.bmp
386.435	.938	.532	13	7	.730	func/u100.bmp
389.543	.872	.401	19	4	.952	func/s101.bmp
392.599	.862	.411	5	4	.702	func/f101.bmp
395.271	.012	0	999	0	0	func/Circle.bmp
