onset	duration	onset_sample	stim_type	trigger	stim_file
25.794	0	26.344	Unfamiliar	13	meg/u108.bmp
29.488	0	30.038	Scrambled	17	meg/s023.bmp
32.869	0	33.419	Scrambled	18	meg/s023.bmp
36.507	0	37.057	Scrambled	17	meg/s096.bmp
40.127	0	40.677	Scrambled	18	meg/s096.bmp
43.49	0	44.04	Scrambled	17	meg/s092.bmp
47.11	0	47.66	Scrambled	17	meg/s057.bmp
50.491	0	51.041	Scrambled	18	meg/s057.bmp
53.799	0	54.349	Scrambled	17	meg/s062.bmp
57.253	0	57.803	Scrambled	18	meg/s062.bmp
60.708	0	61.258	Unfamiliar	15	meg/u108.bmp
64.144	0	64.694	Unfamiliar	13	meg/u063.bmp
67.746	0	68.296	Unfamiliar	14	meg/u063.bmp
71.164	0	71.714	Scrambled	17	meg/s108.bmp
74.545	0	75.095	Scrambled	17	meg/s060.bmp
78.0	0	78.55	Scrambled	18	meg/s060.bmp
81.436	0	81.986	Scrambled	19	meg/s092.bmp
84.89	0	85.44	Scrambled	17	meg/s047.bmp
88.4	0	88.95	Scrambled	18	meg/s047.bmp
91.873	0	92.423	Scrambled	17	meg/s030.bmp
95.254	0	95.804	Scrambled	18	meg/s030.bmp
98.709	0	99.259	Scrambled	17	meg/s018.bmp
102.255	0	102.805	Unfamiliar	13	meg/u087.bmp
105.637	0	106.187	Scrambled	19	meg/s108.bmp
109.201	0	109.751	Famous	5	meg/f053.bmp
112.693	0	113.243	Famous	5	meg/f042.bmp
116.258	0	116.808	Famous	5	meg/f109.bmp
119.602	0	120.152	Scrambled	17	meg/s012.bmp
123.112	0	123.662	Scrambled	19	meg/s018.bmp
126.658	0	127.208	Scrambled	17	meg/s131.bmp
130.205	0	130.755	Unfamiliar	15	meg/u087.bmp
133.715	0	134.265	Famous	5	meg/f112.bmp
137.206	0	137.756	Famous	6	meg/f112.bmp
140.753	0	141.303	Famous	7	meg/f053.bmp
144.409	0	144.959	Scrambled	17	meg/s129.bmp
147.919	0	148.469	Famous	7	meg/f042.bmp
151.3	0	151.85	Unfamiliar	13	meg/u107.bmp
154.736	0	155.286	Unfamiliar	14	meg/u107.bmp
158.356	0	158.906	Famous	7	meg/f109.bmp
161.903	0	162.453	Famous	5	meg/f079.bmp
165.431	0	165.981	Scrambled	19	meg/s012.bmp
169.014	0	169.564	Famous	5	meg/f095.bmp
172.469	0	173.019	Famous	6	meg/f095.bmp
175.979	0	176.529	Scrambled	19	meg/s131.bmp
179.58	0	180.13	Unfamiliar	13	meg/u131.bmp
183.09	0	183.64	Unfamiliar	14	meg/u131.bmp
186.673	0	187.223	Unfamiliar	13	meg/u080.bmp
190.257	0	190.807	Scrambled	19	meg/s129.bmp
193.822	0	194.372	Scrambled	17	meg/s134.bmp
197.276	0	197.826	Scrambled	18	meg/s134.bmp
200.859	0	201.409	Unfamiliar	13	meg/u126.bmp
204.222	0	204.772	Unfamiliar	14	meg/u126.bmp
207.64	0	208.19	Famous	7	meg/f079.bmp
211.076	0	211.626	Famous	5	meg/f007.bmp
214.66	0	215.21	Famous	6	meg/f007.bmp
218.261	0	218.811	Famous	5	meg/f049.bmp
221.753	0	222.303	Scrambled	17	meg/s144.bmp
225.152	0	225.702	Unfamiliar	15	meg/u080.bmp
228.533	0	229.083	Famous	5	meg/f065.bmp
232.025	0	232.575	Famous	6	meg/f065.bmp
235.589	0	236.139	Famous	5	meg/f038.bmp
239.099	0	239.649	Famous	6	meg/f038.bmp
242.701	0	243.251	Famous	5	meg/f106.bmp
245.99	0	246.54	Famous	5	meg/f023.bmp
249.537	0	250.087	Famous	6	meg/f023.bmp
253.23	0	253.78	Famous	7	meg/f049.bmp
256.85	0	257.4	Famous	5	meg/f054.bmp
260.305	0	260.855	Scrambled	19	meg/s144.bmp
263.778	0	264.328	Famous	5	meg/f082.bmp
267.379	0	267.929	Unfamiliar	13	meg/u011.bmp
270.834	0	271.384	Unfamiliar	13	meg/u117.bmp
274.436	0	274.986	Unfamiliar	14	meg/u117.bmp
277.78	0	278.33	Famous	7	meg/f106.bmp
281.382	0	281.932	Famous	5	meg/f071.bmp
284.8	0	285.35	Unfamiliar	13	meg/u070.bmp
288.236	0	288.786	Famous	7	meg/f054.bmp
291.874	0	292.424	Scrambled	17	meg/s024.bmp
295.347	0	295.897	Scrambled	18	meg/s024.bmp
298.912	0	299.462	Famous	7	meg/f082.bmp
302.477	0	303.027	Unfamiliar	13	meg/u043.bmp
306.024	0	306.574	Unfamiliar	14	meg/u043.bmp
309.588	0	310.138	Unfamiliar	15	meg/u011.bmp
313.135	0	313.685	Unfamiliar	13	meg/u010.bmp
316.737	0	317.287	Unfamiliar	14	meg/u010.bmp
320.154	0	320.704	Unfamiliar	13	meg/u051.bmp
323.83	0	324.38	Famous	7	meg/f071.bmp
327.377	0	327.927	Famous	5	meg/f121.bmp
330.739	0	331.289	Unfamiliar	15	meg/u070.bmp
334.175	0	334.725	Unfamiliar	13	meg/u125.bmp
337.777	0	338.327	Scrambled	17	meg/s005.bmp
341.085	0	341.635	Scrambled	18	meg/s005.bmp
344.649	0	345.199	Scrambled	17	meg/s038.bmp
348.141	0	348.691	Unfamiliar	13	meg/u122.bmp
351.595	0	352.145	Unfamiliar	14	meg/u122.bmp
355.105	0	355.655	Unfamiliar	15	meg/u051.bmp
358.541	0	359.091	Unfamiliar	13	meg/u073.bmp
361.996	0	362.546	Famous	7	meg/f121.bmp
365.616	0	366.166	Unfamiliar	13	meg/u089.bmp
369.052	0	369.602	Unfamiliar	14	meg/u089.bmp
372.507	0	373.057	Unfamiliar	15	meg/u125.bmp
376.145	0	376.695	Famous	5	meg/f118.bmp
379.581	0	380.131	Famous	6	meg/f118.bmp
383.22	0	383.77	Unfamiliar	13	meg/u115.bmp
386.601	0	387.151	Scrambled	19	meg/s038.bmp
390.294	0	390.844	Unfamiliar	13	meg/u029.bmp
393.804	0	394.354	Scrambled	17	meg/s109.bmp
397.332	0	397.882	Unfamiliar	15	meg/u073.bmp
400.861	0	401.411	Scrambled	17	meg/s147.bmp
404.26	0	404.81	Scrambled	18	meg/s147.bmp
407.88	0	408.43	Famous	5	meg/f003.bmp
411.224	0	411.774	Famous	5	meg/f123.bmp
414.808	0	415.358	Famous	6	meg/f123.bmp
418.336	0	418.886	Unfamiliar	15	meg/u115.bmp
421.772	0	422.322	Famous	5	meg/f034.bmp
425.392	0	425.942	Famous	6	meg/f034.bmp
428.92	0	429.47	Unfamiliar	15	meg/u029.bmp
432.467	0	433.017	Scrambled	17	meg/s081.bmp
435.829	0	436.379	Scrambled	19	meg/s109.bmp
439.321	0	439.871	Unfamiliar	13	meg/u014.bmp
442.831	0	443.381	Unfamiliar	13	meg/u007.bmp
446.248	0	446.798	Unfamiliar	14	meg/u007.bmp
449.648	0	450.198	Famous	7	meg/f003.bmp
453.139	0	453.689	Scrambled	17	meg/s076.bmp
456.539	0	457.089	Scrambled	18	meg/s076.bmp
459.957	0	460.507	Unfamiliar	13	meg/u052.bmp
463.319	0	463.869	Unfamiliar	14	meg/u052.bmp
466.866	0	467.416	Scrambled	17	meg/s066.bmp
470.431	0	470.981	Scrambled	18	meg/s066.bmp
474.069	0	474.619	Scrambled	19	meg/s081.bmp
477.616	0	478.166	Unfamiliar	13	meg/u048.bmp
481.162	0	481.712	Unfamiliar	15	meg/u014.bmp
484.617	0	485.167	Unfamiliar	13	meg/u104.bmp
488.163	0	488.713	Famous	5	meg/f020.bmp
491.618	0	492.168	Famous	5	meg/f057.bmp
495.201	0	495.751	Famous	6	meg/f057.bmp
498.785	0	499.335	Scrambled	17	meg/s143.bmp
502.166	0	502.716	Scrambled	18	meg/s143.bmp
505.492	0	506.042	Famous	5	meg/f031.bmp
509.112	0	509.662	Unfamiliar	15	meg/u048.bmp
512.677	0	513.227	Famous	5	meg/f091.bmp
