onset	duration	onset_sample	stim_type	trigger	stim_file
25.595	0	26.145	Scrambled	17	meg/s123.bmp
29.105	0	29.655	Unfamiliar	13	meg/u110.bmp
32.431	0	32.981	Scrambled	17	meg/s073.bmp
35.848	0	36.398	Scrambled	18	meg/s073.bmp
39.303	0	39.853	Scrambled	17	meg/s033.bmp
42.923	0	43.473	Unfamiliar	13	meg/u130.bmp
46.58	0	47.13	Unfamiliar	14	meg/u130.bmp
49.979	0	50.529	Scrambled	17	meg/s135.bmp
53.324	0	53.874	Scrambled	19	meg/s123.bmp
56.852	0	57.402	Scrambled	17	meg/s087.bmp
60.38	0	60.93	Scrambled	18	meg/s087.bmp
63.78	0	64.33	Unfamiliar	15	meg/u110.bmp
67.234	0	67.784	Unfamiliar	13	meg/u100.bmp
70.652	0	71.202	Unfamiliar	14	meg/u100.bmp
74.088	0	74.638	Famous	5	meg/f124.bmp
77.727	0	78.277	Famous	6	meg/f124.bmp
81.31	0	81.86	Scrambled	19	meg/s033.bmp
84.82	0	85.37	Unfamiliar	13	meg/u015.bmp
88.348	0	88.898	Unfamiliar	14	meg/u015.bmp
92.005	0	92.555	Scrambled	17	meg/s072.bmp
95.423	0	95.973	Scrambled	19	meg/s135.bmp
98.877	0	99.427	Famous	5	meg/f092.bmp
102.277	0	102.827	Famous	6	meg/f092.bmp
105.897	0	106.447	Scrambled	17	meg/s118.bmp
109.296	0	109.846	Scrambled	18	meg/s118.bmp
112.769	0	113.319	Unfamiliar	13	meg/u030.bmp
116.169	0	116.719	Scrambled	17	meg/s059.bmp
119.697	0	120.247	Famous	5	meg/f090.bmp
123.226	0	123.776	Famous	6	meg/f090.bmp
126.845	0	127.395	Scrambled	19	meg/s072.bmp
130.41	0	130.96	Unfamiliar	13	meg/u023.bmp
133.938	0	134.488	Unfamiliar	14	meg/u023.bmp
137.484	0	138.034	Famous	5	meg/f059.bmp
141.031	0	141.581	Famous	6	meg/f059.bmp
144.486	0	145.036	Unfamiliar	13	meg/u132.bmp
147.995	0	148.545	Unfamiliar	14	meg/u132.bmp
151.524	0	152.074	Unfamiliar	15	meg/u030.bmp
155.07	0	155.62	Famous	5	meg/f100.bmp
158.488	0	159.038	Scrambled	19	meg/s059.bmp
161.924	0	162.474	Scrambled	17	meg/s029.bmp
165.269	0	165.819	Scrambled	17	meg/s006.bmp
168.723	0	169.273	Famous	5	meg/f060.bmp
172.362	0	172.912	Famous	5	meg/f022.bmp
175.982	0	176.532	Scrambled	17	meg/s126.bmp
179.491	0	180.041	Famous	7	meg/f100.bmp
183.093	0	183.643	Scrambled	17	meg/s115.bmp
186.658	0	187.208	Scrambled	19	meg/s029.bmp
190.039	0	190.589	Unfamiliar	13	meg/u136.bmp
193.383	0	193.933	Unfamiliar	14	meg/u136.bmp
196.801	0	197.351	Scrambled	19	meg/s006.bmp
200.293	0	200.843	Unfamiliar	13	meg/u077.bmp
203.692	0	204.242	Famous	7	meg/f060.bmp
207.33	0	207.88	Unfamiliar	13	meg/u044.bmp
210.859	0	211.409	Unfamiliar	14	meg/u044.bmp
214.387	0	214.937	Famous	7	meg/f022.bmp
217.805	0	218.355	Scrambled	17	meg/s039.bmp
221.461	0	222.011	Scrambled	19	meg/s126.bmp
224.99	0	225.54	Famous	5	meg/f015.bmp
228.482	0	229.032	Scrambled	19	meg/s115.bmp
231.88	0	232.43	Unfamiliar	13	meg/u039.bmp
235.445	0	235.995	Unfamiliar	14	meg/u039.bmp
238.937	0	239.487	Famous	5	meg/f085.bmp
242.447	0	242.997	Unfamiliar	15	meg/u077.bmp
245.938	0	246.488	Scrambled	17	meg/s065.bmp
249.429	0	249.979	Unfamiliar	13	meg/u002.bmp
252.81	0	253.36	Scrambled	19	meg/s039.bmp
256.357	0	256.907	Unfamiliar	13	meg/u101.bmp
259.775	0	260.325	Unfamiliar	14	meg/u101.bmp
263.193	0	263.743	Famous	7	meg/f015.bmp
266.592	0	267.142	Famous	5	meg/f111.bmp
269.973	0	270.523	Unfamiliar	13	meg/u094.bmp
273.648	0	274.198	Unfamiliar	14	meg/u094.bmp
277.213	0	277.763	Famous	7	meg/f085.bmp
280.631	0	281.181	Unfamiliar	13	meg/u065.bmp
284.104	0	284.654	Scrambled	19	meg/s065.bmp
287.412	0	287.962	Scrambled	17	meg/s045.bmp
290.793	0	291.343	Scrambled	18	meg/s045.bmp
294.303	0	294.853	Unfamiliar	15	meg/u002.bmp
297.794	0	298.344	Famous	5	meg/f141.bmp
301.285	0	301.835	Famous	6	meg/f141.bmp
304.905	0	305.455	Scrambled	17	meg/s050.bmp
308.489	0	309.039	Famous	7	meg/f111.bmp
311.925	0	312.475	Famous	5	meg/f008.bmp
315.508	0	316.058	Famous	6	meg/f008.bmp
319.036	0	319.586	Scrambled	17	meg/s119.bmp
322.509	0	323.059	Scrambled	18	meg/s119.bmp
325.835	0	326.385	Unfamiliar	15	meg/u065.bmp
329.198	0	329.748	Famous	5	meg/f076.bmp
332.726	0	333.276	Famous	6	meg/f076.bmp
336.144	0	336.694	Famous	5	meg/f013.bmp
339.635	0	340.185	Famous	6	meg/f013.bmp
343.202	0	343.752	Famous	5	meg/f098.bmp
346.765	0	347.315	Scrambled	19	meg/s050.bmp
350.33	0	350.88	Unfamiliar	13	meg/u099.bmp
353.73	0	354.28	Famous	5	meg/f017.bmp
357.35	0	357.9	Unfamiliar	13	meg/u038.bmp
360.676	0	361.226	Unfamiliar	14	meg/u038.bmp
364.296	0	364.846	Famous	5	meg/f047.bmp
367.879	0	368.429	Scrambled	17	meg/s149.bmp
371.334	0	371.884	Famous	7	meg/f098.bmp
374.696	0	375.246	Famous	5	meg/f040.bmp
378.206	0	378.756	Famous	6	meg/f040.bmp
381.661	0	382.211	Unfamiliar	15	meg/u099.bmp
385.263	0	385.813	Unfamiliar	13	meg/u026.bmp
388.846	0	389.396	Unfamiliar	14	meg/u026.bmp
392.319	0	392.869	Famous	7	meg/f017.bmp
395.902	0	396.452	Scrambled	17	meg/s136.bmp
399.485	0	400.035	Famous	5	meg/f108.bmp
402.958	0	403.508	Famous	7	meg/f047.bmp
406.523	0	407.073	Famous	5	meg/f025.bmp
409.886	0	410.436	Scrambled	19	meg/s149.bmp
413.359	0	413.909	Scrambled	17	meg/s140.bmp
416.685	0	417.235	Famous	5	meg/f050.bmp
420.195	0	420.745	Scrambled	17	meg/s064.bmp
423.631	0	424.181	Scrambled	19	meg/s136.bmp
427.067	0	427.617	Unfamiliar	13	meg/u036.bmp
430.614	0	431.164	Unfamiliar	14	meg/u036.bmp
434.013	0	434.563	Famous	7	meg/f108.bmp
437.56	0	438.11	Unfamiliar	13	meg/u137.bmp
440.977	0	441.527	Famous	7	meg/f025.bmp
444.597	0	445.147	Famous	5	meg/f114.bmp
448.126	0	448.676	Famous	6	meg/f114.bmp
451.543	0	452.093	Scrambled	19	meg/s140.bmp
455.182	0	455.732	Unfamiliar	13	meg/u066.bmp
458.802	0	459.352	Famous	7	meg/f050.bmp
462.257	0	462.807	Unfamiliar	13	meg/u119.bmp
465.693	0	466.243	Unfamiliar	14	meg/u119.bmp
469.074	0	469.624	Scrambled	19	meg/s064.bmp
472.548	0	473.098	Famous	5	meg/f125.bmp
476.185	0	476.735	Famous	6	meg/f125.bmp
479.677	0	480.227	Unfamiliar	13	meg/u047.bmp
483.003	0	483.553	Unfamiliar	14	meg/u047.bmp
486.531	0	487.081	Unfamiliar	15	meg/u137.bmp
489.967	0	490.517	Scrambled	17	meg/s068.bmp
493.495	0	494.045	Scrambled	17	meg/s011.bmp
496.95	0	497.5	Scrambled	18	meg/s011.bmp
500.478	0	501.028	Unfamiliar	15	meg/u066.bmp
503.859	0	504.409	Scrambled	17	meg/s025.bmp
507.295	0	507.845	Scrambled	18	meg/s025.bmp
510.787	0	511.337	Famous	5	meg/f115.bmp
514.094	0	514.644	Famous	6	meg/f115.bmp
517.659	0	518.209	Unfamiliar	13	meg/u024.bmp
521.224	0	521.774	Unfamiliar	13	meg/u004.bmp
524.55	0	525.1	Unfamiliar	14	meg/u004.bmp
527.858	0	528.408	Scrambled	19	meg/s068.bmp
531.202	0	531.752	Scrambled	17	meg/s061.bmp
534.73	0	535.28	Scrambled	18	meg/s061.bmp
538.111	0	538.661	Famous	5	meg/f051.bmp
