response_time	button_press	stim_file
2112	1	meg/u044.bmp
1578	1	meg/f098.bmp
9114	3	meg/f147.bmp
3421	3	meg/f075.bmp
1856	1	meg/f043.bmp
3604	3	meg/f029.bmp
1981	1	meg/u037.bmp
3237	3	meg/f083.bmp
1247	1	meg/u016.bmp
2333	1	meg/u132.bmp
3158	1	meg/u076.bmp
2195	3	meg/f010.bmp
1705	3	meg/f001.bmp
828	3	meg/f044.bmp
1284	1	meg/u063.bmp
1464	3	meg/f070.bmp
957	1	meg/u012.bmp
1104	3	meg/f014.bmp
1460	1	meg/u073.bmp
906	1	meg/u097.bmp
1030	1	meg/u071.bmp
1446	3	meg/f047.bmp
1404	1	meg/u026.bmp
2275	1	meg/f089.bmp
1582	3	meg/f113.bmp
935	1	meg/u017.bmp
1514	1	meg/u072.bmp
1173	3	meg/f027.bmp
910	1	meg/u032.bmp
1115	1	meg/u029.bmp
1319	1	meg/f045.bmp
3755	3	meg/f118.bmp
2784	3	meg/f101.bmp
2694	3	meg/f121.bmp
2295	1	meg/u104.bmp
1698	1	meg/u103.bmp
1781	1	meg/f085.bmp
1156	3	meg/f078.bmp
1310	1	meg/u002.bmp
1025	1	meg/u062.bmp
1328	1	meg/u031.bmp
4291	2	meg/u138.bmp
1945	3	meg/f093.bmp
1275	1	meg/u039.bmp
1912	3	meg/f119.bmp
2217	1	meg/u065.bmp
1295	3	meg/f080.bmp
931	3	meg/f139.bmp
1119	3	meg/u005.bmp
778	3	meg/u057.bmp
1420	3	meg/f019.bmp
2594	1	meg/u081.bmp
4111	3	meg/f065.bmp
1348	3	meg/f061.bmp
2926	1	meg/u084.bmp
1077	3	meg/f100.bmp
1282	1	meg/u123.bmp
736	1	meg/u004.bmp
867	1	meg/u095.bmp
994	1	meg/u080.bmp
2066	1	meg/u043.bmp
1415	3	meg/f058.bmp
1421	3	meg/f038.bmp
932	3	meg/u042.bmp
1240	1	meg/u136.bmp
862	1	meg/u120.bmp
692	1	meg/u069.bmp
969	1	meg/u127.bmp
1875	3	meg/f081.bmp
1310	3	meg/f036.bmp
1337	3	meg/f136.bmp
3811	1	meg/u027.bmp
1236	1	meg/u022.bmp
1739	1	meg/u045.bmp
1020	3	meg/f040.bmp
1228	1	meg/f092.bmp
1915	1	meg/u098.bmp
4413	3	meg/f090.bmp
4198	3	meg/f145.bmp
1784	1	meg/u006.bmp
944	3	meg/f137.bmp
1803	3	meg/f007.bmp
799	3	meg/f030.bmp
2864	1	meg/u109.bmp
979	1	meg/u007.bmp
907	1	meg/f112.bmp
1128	1	meg/f039.bmp
907	1	meg/u066.bmp
880	3	meg/f114.bmp
3493	3	meg/f021.bmp
917	3	meg/f094.bmp
962	3	meg/f009.bmp
2469	3	meg/f013.bmp
1223	3	meg/f104.bmp
2079	1	meg/u067.bmp
1202	3	meg/f120.bmp
5795	1	meg/u115.bmp
1282	3	meg/f002.bmp
1727	3	meg/f134.bmp
1105	3	meg/f050.bmp
4245	2	meg/u079.bmp
1380	1	meg/u061.bmp
2861	3	meg/u119.bmp
2920	1	meg/u068.bmp
1663	1	meg/u106.bmp
1204	3	meg/f110.bmp
2540	2	meg/u105.bmp
1659	1	meg/f103.bmp
1391	1	meg/u149.bmp
918	3	meg/f144.bmp
1243	1	meg/f031.bmp
937	1	meg/u040.bmp
1076	3	meg/f066.bmp
1554	1	meg/u147.bmp
724	1	meg/u059.bmp
2223	3	meg/u051.bmp
1444	3	meg/f060.bmp
2298	2	meg/u107.bmp
1483	1	meg/u035.bmp
1615	3	meg/f096.bmp
959	1	meg/u038.bmp
1073	1	meg/u121.bmp
1383	1	meg/u112.bmp
960	3	meg/f055.bmp
889	3	meg/f116.bmp
1725	3	meg/u001.bmp
1088	1	meg/u126.bmp
5388	1	meg/f034.bmp
1980	1	meg/u033.bmp
1220	3	meg/f097.bmp
2588	3	meg/f111.bmp
1345	3	meg/f048.bmp
2179	3	meg/u083.bmp
1842	3	meg/f016.bmp
1216	3	meg/f130.bmp
1048	1	meg/u034.bmp
1207	3	meg/f064.bmp
1175	1	meg/u087.bmp
3072	2	meg/f063.bmp
3801	2	meg/f032.bmp
2508	3	meg/f142.bmp
3389	2	meg/f079.bmp
1497	1	meg/u011.bmp
1652	1	meg/u008.bmp
1506	1	meg/u088.bmp
1477	3	meg/f102.bmp
858	3	meg/f073.bmp
1577	1	meg/u019.bmp
2210	1	meg/f115.bmp
1176	3	meg/f129.bmp
969	1	meg/f023.bmp
1091	3	meg/f127.bmp
969	1	meg/u015.bmp
1363	3	meg/f071.bmp
1149	3	meg/f054.bmp
863	3	meg/f052.bmp
1310	1	meg/u021.bmp
1385	1	meg/u134.bmp
899	1	meg/u085.bmp
791	1	meg/u142.bmp
1144	1	meg/u150.bmp
1091	3	meg/f046.bmp
1448	3	meg/f035.bmp
2734	1	meg/u070.bmp
1333	3	meg/f126.bmp
2959	3	meg/f017.bmp
1564	1	meg/u116.bmp
1078	1	meg/u110.bmp
987	1	meg/u047.bmp
2508	1	meg/u141.bmp
1037	1	meg/u060.bmp
971	1	meg/u090.bmp
1821	3	meg/f125.bmp
3379	1	meg/u048.bmp
3360	3	meg/f086.bmp
973	1	meg/u020.bmp
1550	1	meg/u099.bmp
888	1	meg/u086.bmp
718	1	meg/u074.bmp
1154	3	meg/f072.bmp
1348	1	meg/u091.bmp
1750	1	meg/f149.bmp
4207	3	meg/f107.bmp
913	3	meg/f022.bmp
1469	3	meg/f020.bmp
865	3	meg/f082.bmp
1176	3	meg/f088.bmp
970	1	meg/u018.bmp
844	1	meg/u100.bmp
3147	3	meg/f099.bmp
1074	3	meg/f018.bmp
1327	3	meg/f062.bmp
3361	1	meg/u148.bmp
1022	1	meg/u114.bmp
998	1	meg/u096.bmp
1887	1	meg/f109.bmp
1507	3	meg/f042.bmp
2886	3	meg/f087.bmp
1176	1	meg/u003.bmp
2777	1	meg/u102.bmp
1319	3	meg/f024.bmp
1091	1	meg/u118.bmp
776	1	meg/u144.bmp
1250	1	meg/u122.bmp
936	1	meg/u130.bmp
1628	3	meg/f106.bmp
1073	1	meg/u077.bmp
759	1	meg/u131.bmp
4746	2	meg/u101.bmp
1164	3	meg/f008.bmp
990	1	meg/u137.bmp
935	1	meg/f105.bmp
1203	1	meg/f141.bmp
8323	2	meg/f011.bmp
1303	3	meg/f037.bmp
891	3	meg/f012.bmp
1064	3	meg/f049.bmp
2238	2	meg/f015.bmp
4763	2	meg/u052.bmp
1068	1	meg/u025.bmp
1266	3	meg/f135.bmp
3536	3	meg/f091.bmp
846	1	meg/u139.bmp
1285	3	meg/f124.bmp
1170	1	meg/u075.bmp
907	1	meg/u140.bmp
8968	3	meg/f138.bmp
7321	1	meg/u054.bmp
5359	3	meg/f056.bmp
1271	1	meg/f004.bmp
1373	1	meg/u143.bmp
1774	3	meg/f146.bmp
941	1	meg/u023.bmp
1313	3	meg/f131.bmp
2661	3	meg/f069.bmp
1087	1	meg/u046.bmp
1115	1	meg/u093.bmp
1040	1	meg/f077.bmp
862	3	meg/f053.bmp
2708	2	meg/u036.bmp
1045	1	meg/u056.bmp
2907	1	meg/u113.bmp
1059	1	meg/u024.bmp
897	3	meg/f108.bmp
1262	1	meg/u055.bmp
1140	3	meg/f026.bmp
1222	3	meg/f150.bmp
1045	3	meg/f084.bmp
877	3	meg/f074.bmp
1395	3	meg/f122.bmp
1643	3	meg/f025.bmp
1408	3	meg/f143.bmp
672	3	meg/f028.bmp
1479	1	meg/u108.bmp
812	3	meg/f123.bmp
1365	1	meg/u041.bmp
1318	1	meg/u089.bmp
1417	1	meg/u078.bmp
1017	1	meg/u082.bmp
2265	3	meg/f051.bmp
996	3	meg/f041.bmp
1044	1	meg/u009.bmp
1395	1	meg/f128.bmp
1003	1	meg/u145.bmp
1626	1	meg/u028.bmp
728	1	meg/u135.bmp
748	1	meg/u133.bmp
2184	1	meg/u092.bmp
1160	3	meg/f003.bmp
866	1	meg/u014.bmp
1273	1	meg/u053.bmp
1045	3	meg/f033.bmp
868	1	meg/u128.bmp
890	3	meg/f133.bmp
992	3	meg/f095.bmp
1313	1	meg/u111.bmp
869	1	meg/u010.bmp
988	1	meg/u030.bmp
1005	1	meg/u094.bmp
894	1	meg/u124.bmp
923	3	meg/f132.bmp
887	1	meg/u064.bmp
1188	1	meg/u049.bmp
621	1	meg/u013.bmp
662	1	meg/u125.bmp
1605	1	meg/f140.bmp
1700	3	meg/f068.bmp
831	1	meg/u050.bmp
695	1	meg/u146.bmp
861	1	meg/f148.bmp
811	3	meg/f006.bmp
852	1	meg/u117.bmp
1387	3	meg/f005.bmp
659	1	meg/u129.bmp
810	3	meg/f067.bmp
3186	3	meg/f057.bmp
1527	3	meg/f059.bmp
850	1	meg/u058.bmp
