onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.808	.456	17	7	.747	func/s029.bmp
7.157	.955	.569	18	7	.596	func/s029.bmp
10.481	.955	.486	17	7	.940	func/s018.bmp
13.838	.822	.596	13	7	1.022	func/u029.bmp
16.962	.851	.530	13	7	.806	func/u023.bmp
20.086	.905	.490	5	4	.812	func/f020.bmp
23.359	.939	.600	6	4	.671	func/f020.bmp
26.483	.998	.404	5	4	.876	func/f017.bmp
29.724	.997	.476	13	4	.964	func/u019.bmp
33.048	.925	.566	14	4	.664	func/u019.bmp
36.155	.919	.405	19	7	.934	func/s018.bmp
38.810	20.000	20.000	999	20000	20.000	func/i999.bmp
59.406	.856	.511	17	7	.777	func/s028.bmp
62.463	.849	.432	15	4	1.143	func/u029.bmp
65.620	.922	.517	5	4	.815	func/f031.bmp
68.894	.841	.580	6	4	.634	func/f031.bmp
71.934	.824	.423	15	7	.816	func/u023.bmp
75.124	.882	.569	17	7	1.152	func/s027.bmp
78.331	.947	.566	5	4	.778	func/f018.bmp
81.488	.820	.450	6	4	.568	func/f018.bmp
84.579	.800	.486	7	4	1.261	func/f017.bmp
87.602	.978	.441	13	7	.737	func/u028.bmp
90.893	.963	.516	13	7	.944	func/u025.bmp
94.150	.985	.531	14	7	.565	func/u025.bmp
97.390	.863	.499	19	7	.902	func/s028.bmp
100.564	.911	.518	17	7	.936	func/s020.bmp
103.755	.862	.515	17	4	1.153	func/s017.bmp
106.878	.944	.488	18	4	.647	func/s017.bmp
110.035	.850	.446	19	7	.984	func/s027.bmp
112.624	20.000	20.000	999	20000	20.000	func/i999.bmp
133.086	.847	.425	17	7	1.076	func/s032.bmp
136.293	.869	.590	18	7	.937	func/s032.bmp
139.417	.899	.480	5	4	.823	func/f025.bmp
142.591	.924	.502	6	4	.806	func/f025.bmp
145.798	.865	.505	15	7	.987	func/u028.bmp
148.838	.877	.414	13	7	1.009	func/u018.bmp
152.045	.877	.553	14	7	.673	func/u018.bmp
155.219	.872	.531	13	7	.773	func/u030.bmp
158.342	.903	.474	19	4	.936	func/s020.bmp
161.566	.858	.555	5	7	.803	func/f029.bmp
164.690	.833	.492	6	7	.829	func/f029.bmp
167.746	.811	.466	17	4	.989	func/s021.bmp
170.903	.996	.569	17	7	.891	func/s026.bmp
174.094	.903	.427	18	7	.780	func/s026.bmp
177.318	.820	.540	17	4	.757	func/s031.bmp
180.425	.810	.523	13	4	1.163	func/u031.bmp
183.498	.977	.492	14	4	.730	func/u031.bmp
186.705	.828	.457	15	7	.584	func/u030.bmp
189.779	.889	.471	13	7	.639	func/u020.bmp
192.418	20.000	20.000	999	20000	20.000	func/i999.bmp
212.963	.975	.513	5	4	.989	func/f027.bmp
216.255	.911	.551	19	7	.840	func/s021.bmp
219.378	.877	.442	17	7	.811	func/s023.bmp
222.585	.982	.541	5	4	.867	func/f030.bmp
225.825	.890	.493	6	4	.611	func/f030.bmp
228.932	.941	.436	19	4	.881	func/s031.bmp
232.223	.982	.571	13	7	.823	func/u027.bmp
235.480	.826	.439	5	4	.869	func/f021.bmp
238.671	.821	.598	6	4	.915	func/f021.bmp
241.861	.863	.588	15	7	.769	func/u020.bmp
244.934	.985	.446	5	4	.846	func/f032.bmp
248.091	.930	.404	7	4	1.064	func/f027.bmp
251.198	.992	.409	13	7	1.036	func/u026.bmp
254.556	.984	.596	14	7	.756	func/u026.bmp
257.813	.860	.508	19	4	.786	func/s023.bmp
260.886	.963	.446	5	7	1.029	func/f026.bmp
264.094	.889	.469	13	4	1.338	func/u021.bmp
267.334	.961	.579	14	4	.744	func/u021.bmp
270.625	.882	.557	15	7	.728	func/u027.bmp
273.815	.848	.545	5	7	.762	func/f022.bmp
276.404	20.000	20.000	999	20000	20.000	func/i999.bmp
296.850	.839	.406	5	4	.946	func/f028.bmp
299.873	.835	.411	7	4	.964	func/f032.bmp
303.013	.899	.544	17	7	.822	func/s024.bmp
306.087	.891	.414	5	4	1.131	func/f024.bmp
309.294	.979	.535	7	7	1.252	func/f026.bmp
312.534	.999	.470	5	4	.884	func/f019.bmp
315.858	.971	.549	17	7	.765	func/s019.bmp
319.049	.920	.436	18	7	.765	func/s019.bmp
322.156	.993	.410	7	4	1.242	func/f022.bmp
325.346	.913	.422	13	4	.847	func/u017.bmp
328.453	.936	.432	7	4	.766	func/f028.bmp
331.660	.969	.513	17	4	.800	func/s025.bmp
334.934	.852	.549	18	4	.705	func/s025.bmp
338.141	.831	.594	19	7	.920	func/s024.bmp
341.298	.800	.552	13	7	.616	func/u024.bmp
344.372	1.000	.514	14	7	.451	func/u024.bmp
347.680	.968	.551	7	4	.819	func/f024.bmp
351.003	.933	.589	13	7	.794	func/u022.bmp
354.227	.820	.531	14	7	.696	func/u022.bmp
357.417	.941	.600	7	4	.782	func/f019.bmp
360.107	20.000	20.000	999	20000	20.000	func/i999.bmp
380.702	.834	.562	17	7	.912	func/s022.bmp
383.776	.935	.471	13	4	.934	func/u032.bmp
386.883	.943	.403	14	4	.641	func/u032.bmp
390.006	.977	.416	15	4	.780	func/u017.bmp
393.265	.866	.517	17	4	1.172	func/s030.bmp
396.487	.861	.590	18	4	.607	func/s030.bmp
399.544	.892	.432	5	4	.898	func/f023.bmp
402.785	.852	.584	6	4	.843	func/f023.bmp
405.390	.012	0	999	0	0	func/Circle.bmp
