onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.846	.552	17	4	.754	func/s098.bmp
7.140	.873	.527	17	4	.957	func/s104.bmp
10.380	.905	.492	18	4	.584	func/s104.bmp
13.588	.835	.488	5	7	.893	func/f104.bmp
16.694	.975	.516	6	7	.393	func/f104.bmp
20.002	.931	.552	5	4	.742	func/f105.bmp
23.209	.986	.505	6	7	.593	func/f105.bmp
26.499	.820	.549	13	7	.772	func/u099.bmp
29.623	.835	.521	14	7	.584	func/u099.bmp
32.195	20.000	20.000	999	20000	20.000	func/i999.bmp
52.707	.899	.474	17	7	.896	func/s107.bmp
55.781	.865	.413	19	4	.724	func/s098.bmp
58.821	.962	.407	5	4	.861	func/f098.bmp
62.095	.970	.546	6	4	.695	func/f098.bmp
65.385	.828	.550	13	4	.935	func/u106.bmp
68.392	.880	.416	14	7	.716	func/u106.bmp
71.616	.974	.577	13	4	.862	func/u103.bmp
74.840	.840	.474	14	7	.598	func/u103.bmp
77.930	.871	.447	5	7	.578	func/f101.bmp
81.037	.841	.460	5	4	.766	func/f111.bmp
84.177	.825	.526	19	7	.753	func/s107.bmp
87.334	.967	.557	17	4	.856	func/s099.bmp
90.641	.812	.574	18	4	.892	func/s099.bmp
93.648	.834	.424	17	7	.630	func/s102.bmp
96.721	.802	.473	5	4	.792	func/f099.bmp
99.728	.987	.442	5	4	.761	func/f112.bmp
103.019	.880	.534	7	7	.843	func/f101.bmp
106.126	.911	.464	13	7	.952	func/u111.bmp
109.232	.914	.427	7	4	.784	func/f111.bmp
112.356	.903	.435	13	4	.767	func/u098.bmp
115.012	20.000	20.000	999	20000	20.000	func/i999.bmp
135.558	.850	.494	5	4	.823	func/f108.bmp
138.748	.882	.581	19	7	.651	func/s102.bmp
141.804	.988	.401	17	7	.602	func/s108.bmp
145.128	.964	.562	18	7	.787	func/s108.bmp
148.285	.912	.428	7	7	.828	func/f099.bmp
151.493	.872	.521	13	4	.703	func/u105.bmp
154.549	.913	.415	7	4	.729	func/f112.bmp
157.690	.911	.462	17	7	.825	func/s103.bmp
160.813	.878	.448	18	7	.902	func/s103.bmp
163.903	.855	.437	15	7	.846	func/u111.bmp
167.010	.906	.470	17	4	.973	func/s112.bmp
170.100	.946	.404	15	4	.740	func/u098.bmp
173.408	.815	.594	17	4	1.033	func/s101.bmp
176.565	.801	.577	7	4	.787	func/f108.bmp
179.705	.923	.571	5	7	.675	func/f103.bmp
182.979	.920	.570	6	7	.636	func/f103.bmp
186.102	.882	.403	13	7	.884	func/u112.bmp
189.326	.821	.575	14	7	.673	func/u112.bmp
192.350	.987	.431	15	7	.820	func/u105.bmp
195.072	20.000	20.000	999	20000	20.000	func/i999.bmp
215.517	.846	.415	17	7	.664	func/s105.bmp
218.674	.866	.549	13	7	.740	func/u113.bmp
221.831	.890	.524	14	7	.569	func/u113.bmp
224.922	.994	.432	19	7	.839	func/s112.bmp
228.162	.911	.454	17	4	.861	func/s110.bmp
231.369	.899	.528	18	4	.892	func/s110.bmp
234.493	.978	.409	19	4	.839	func/s101.bmp
237.800	.880	.546	13	4	.934	func/u107.bmp
240.940	.924	.486	14	4	.975	func/u107.bmp
244.214	.902	.568	17	4	1.204	func/s106.bmp
247.288	.987	.414	13	7	.847	func/u104.bmp
250.461	.960	.431	19	4	.769	func/s105.bmp
253.669	.860	.471	5	7	.921	func/f109.bmp
256.725	.818	.421	6	7	.449	func/f109.bmp
259.732	.980	.425	5	4	.719	func/f106.bmp
263.056	.948	.577	13	7	.568	func/u100.bmp
266.163	.939	.400	14	7	.678	func/u100.bmp
269.403	.865	.532	13	7	.810	func/u110.bmp
272.477	.931	.441	14	7	.543	func/u110.bmp
275.717	.805	.545	19	4	.675	func/s106.bmp
278.273	20.000	20.000	999	20000	20.000	func/i999.bmp
298.752	.943	.450	13	4	.821	func/u101.bmp
301.925	.883	.458	15	7	.699	func/u104.bmp
305.149	.927	.578	5	4	.733	func/f113.bmp
308.356	.926	.513	5	4	.882	func/f107.bmp
311.530	.867	.479	6	7	.778	func/f107.bmp
314.570	.934	.409	7	7	.878	func/f106.bmp
317.844	.958	.573	13	4	1.044	func/u102.bmp
321.118	.983	.536	14	4	.880	func/u102.bmp
324.458	.807	.594	17	7	.758	func/s100.bmp
327.599	.807	.566	18	7	.624	func/s100.bmp
330.772	.941	.587	13	7	.710	func/u108.bmp
333.896	.931	.402	15	4	.691	func/u101.bmp
337.136	.841	.537	17	4	.886	func/s113.bmp
340.210	.891	.453	7	4	.696	func/f113.bmp
343.317	.848	.445	17	4	1.004	func/s111.bmp
346.524	.968	.585	13	7	.986	func/u109.bmp
349.698	.873	.436	14	4	.772	func/u109.bmp
352.888	.881	.526	17	4	.801	func/s109.bmp
355.510	20.000	20.000	999	20000	20.000	func/i999.bmp
376.039	.880	.488	5	7	.712	func/f100.bmp
379.280	.921	.600	15	4	.705	func/u108.bmp
382.554	.951	.577	5	4	.787	func/f102.bmp
385.761	.976	.500	6	7	.919	func/f102.bmp
388.951	.857	.439	19	4	.832	func/s113.bmp
392.058	.883	.471	5	4	.713	func/f110.bmp
395.182	.944	.481	6	4	.670	func/f110.bmp
398.440	.850	.551	19	7	1.190	func/s111.bmp
401.061	.012	0	999	0	0	func/Circle.bmp
