onset	duration	onset_sample	stim_type	trigger	stim_file
26.213	0	26.763	Famous	5	meg/f077.bmp
29.668	0	30.218	Famous	6	meg/f077.bmp
33.031	0	33.581	Scrambled	17	meg/s087.bmp
36.724	0	37.274	Famous	5	meg/f139.bmp
40.289	0	40.839	Famous	6	meg/f139.bmp
43.78	0	44.33	Famous	5	meg/f140.bmp
47.253	0	47.803	Famous	6	meg/f140.bmp
50.672	0	51.222	Scrambled	17	meg/s083.bmp
54.236	0	54.786	Scrambled	18	meg/s083.bmp
57.581	0	58.131	Unfamiliar	13	meg/u074.bmp
61.219	0	61.769	Unfamiliar	14	meg/u074.bmp
64.784	0	65.334	Scrambled	17	meg/s119.bmp
68.22	0	68.77	Scrambled	18	meg/s119.bmp
71.711	0	72.261	Scrambled	19	meg/s087.bmp
75.258	0	75.808	Famous	5	meg/f002.bmp
78.584	0	79.134	Famous	6	meg/f002.bmp
81.893	0	82.443	Unfamiliar	13	meg/u104.bmp
85.401	0	85.951	Scrambled	17	meg/s103.bmp
88.801	0	89.351	Scrambled	17	meg/s023.bmp
92.2	0	92.75	Famous	5	meg/f042.bmp
95.655	0	96.205	Unfamiliar	13	meg/u016.bmp
99.275	0	99.825	Unfamiliar	13	meg/u090.bmp
102.822	0	103.372	Unfamiliar	14	meg/u090.bmp
106.442	0	106.992	Unfamiliar	15	meg/u104.bmp
109.823	0	110.373	Unfamiliar	13	meg/u137.bmp
113.388	0	113.938	Unfamiliar	14	meg/u137.bmp
116.916	0	117.466	Scrambled	19	meg/s103.bmp
120.352	0	120.902	Unfamiliar	13	meg/u149.bmp
123.898	0	124.448	Scrambled	19	meg/s023.bmp
127.39	0	127.94	Scrambled	17	meg/s038.bmp
130.973	0	131.523	Famous	7	meg/f042.bmp
134.501	0	135.051	Famous	5	meg/f057.bmp
137.919	0	138.469	Unfamiliar	15	meg/u016.bmp
141.41	0	141.96	Unfamiliar	13	meg/u015.bmp
144.736	0	145.286	Famous	5	meg/f090.bmp
148.209	0	148.759	Scrambled	17	meg/s092.bmp
151.885	0	152.435	Unfamiliar	15	meg/u149.bmp
155.358	0	155.908	Famous	5	meg/f119.bmp
158.665	0	159.215	Scrambled	19	meg/s038.bmp
162.175	0	162.725	Scrambled	17	meg/s099.bmp
165.722	0	166.272	Scrambled	18	meg/s099.bmp
169.103	0	169.653	Famous	7	meg/f057.bmp
172.576	0	173.126	Scrambled	17	meg/s063.bmp
176.068	0	176.618	Scrambled	18	meg/s063.bmp
179.54	0	180.09	Unfamiliar	15	meg/u015.bmp
183.178	0	183.728	Scrambled	17	meg/s056.bmp
186.689	0	187.239	Scrambled	18	meg/s056.bmp
190.18	0	190.73	Famous	7	meg/f090.bmp
193.579	0	194.129	Scrambled	17	meg/s068.bmp
197.089	0	197.639	Scrambled	19	meg/s092.bmp
200.709	0	201.259	Scrambled	17	meg/s120.bmp
204.237	0	204.787	Scrambled	18	meg/s120.bmp
207.747	0	208.297	Famous	7	meg/f119.bmp
211.11	0	211.66	Unfamiliar	13	meg/u127.bmp
214.619	0	215.169	Famous	5	meg/f132.bmp
218.166	0	218.716	Famous	5	meg/f059.bmp
221.529	0	222.079	Famous	6	meg/f059.bmp
