onset	duration	onset_sample	stim_type	trigger	stim_file
26.054	0	26.604	Unfamiliar	13	meg/u095.bmp
29.674	0	30.224	Famous	5	meg/f016.bmp
33.165	0	33.715	Famous	6	meg/f016.bmp
36.693	0	37.243	Unfamiliar	13	meg/u028.bmp
40.111	0	40.661	Unfamiliar	13	meg/u073.bmp
43.51	0	44.06	Famous	5	meg/f003.bmp
46.892	0	47.442	Scrambled	17	meg/s015.bmp
50.365	0	50.915	Scrambled	18	meg/s015.bmp
54.021	0	54.571	Unfamiliar	15	meg/u095.bmp
57.476	0	58.026	Scrambled	17	meg/s025.bmp
60.986	0	61.536	Unfamiliar	13	meg/u086.bmp
64.495	0	65.045	Unfamiliar	15	meg/u028.bmp
68.079	0	68.629	Scrambled	17	meg/s107.bmp
71.625	0	72.175	Unfamiliar	15	meg/u073.bmp
74.951	0	75.501	Scrambled	17	meg/s144.bmp
78.479	0	79.029	Famous	7	meg/f003.bmp
82.063	0	82.613	Scrambled	17	meg/s008.bmp
85.499	0	86.049	Scrambled	18	meg/s008.bmp
88.917	0	89.467	Famous	5	meg/f090.bmp
92.298	0	92.848	Famous	6	meg/f090.bmp
95.863	0	96.413	Scrambled	19	meg/s025.bmp
99.556	0	100.106	Famous	5	meg/f022.bmp
102.974	0	103.524	Famous	6	meg/f022.bmp
106.355	0	106.905	Unfamiliar	15	meg/u086.bmp
109.847	0	110.397	Famous	5	meg/f092.bmp
113.412	0	113.962	Famous	6	meg/f092.bmp
117.032	0	117.582	Scrambled	19	meg/s107.bmp
120.578	0	121.128	Scrambled	17	meg/s083.bmp
124.071	0	124.621	Scrambled	18	meg/s083.bmp
127.616	0	128.166	Scrambled	19	meg/s144.bmp
131.291	0	131.841	Scrambled	17	meg/s140.bmp
134.746	0	135.296	Scrambled	17	meg/s147.bmp
138.127	0	138.677	Scrambled	18	meg/s147.bmp
141.802	0	142.352	Scrambled	17	meg/s109.bmp
145.33	0	145.88	Scrambled	17	meg/s101.bmp
148.821	0	149.371	Scrambled	18	meg/s101.bmp
152.331	0	152.881	Scrambled	17	meg/s030.bmp
155.841	0	156.391	Scrambled	18	meg/s030.bmp
159.332	0	159.882	Scrambled	17	meg/s079.bmp
162.934	0	163.484	Scrambled	18	meg/s079.bmp
166.334	0	166.884	Scrambled	19	meg/s140.bmp
169.788	0	170.338	Famous	5	meg/f055.bmp
173.298	0	173.848	Unfamiliar	13	meg/u079.bmp
176.808	0	177.358	Scrambled	19	meg/s109.bmp
180.189	0	180.739	Unfamiliar	13	meg/u065.bmp
183.737	0	184.287	Unfamiliar	14	meg/u065.bmp
187.246	0	187.796	Scrambled	17	meg/s045.bmp
190.608	0	191.158	Famous	5	meg/f099.bmp
194.044	0	194.594	Unfamiliar	13	meg/u088.bmp
197.462	0	198.012	Unfamiliar	14	meg/u088.bmp
201.064	0	201.614	Famous	7	meg/f055.bmp
204.537	0	205.087	Famous	5	meg/f102.bmp
208.01	0	208.56	Unfamiliar	15	meg/u079.bmp
211.501	0	212.051	Famous	5	meg/f094.bmp
214.956	0	215.506	Scrambled	17	meg/s121.bmp
218.3	0	218.85	Scrambled	19	meg/s045.bmp
221.755	0	222.305	Famous	5	meg/f020.bmp
225.081	0	225.631	Famous	7	meg/f099.bmp
228.572	0	229.122	Scrambled	17	meg/s068.bmp
232.1	0	232.65	Unfamiliar	13	meg/u108.bmp
235.518	0	236.068	Famous	7	meg/f102.bmp
238.807	0	239.357	Unfamiliar	13	meg/u148.bmp
242.28	0	242.83	Unfamiliar	14	meg/u148.bmp
245.772	0	246.322	Famous	7	meg/f094.bmp
249.245	0	249.795	Scrambled	17	meg/s070.bmp
252.663	0	253.213	Scrambled	19	meg/s121.bmp
256.099	0	256.649	Unfamiliar	13	meg/u134.bmp
259.59	0	260.14	Famous	7	meg/f020.bmp
263.155	0	263.705	Unfamiliar	13	meg/u013.bmp
266.72	0	267.27	Scrambled	19	meg/s068.bmp
270.101	0	270.651	Unfamiliar	13	meg/u044.bmp
273.703	0	274.253	Unfamiliar	14	meg/u044.bmp
277.176	0	277.726	Unfamiliar	15	meg/u108.bmp
280.685	0	281.235	Scrambled	17	meg/s111.bmp
284.14	0	284.69	Scrambled	18	meg/s111.bmp
287.54	0	288.09	Unfamiliar	13	meg/u049.bmp
291.051	0	291.601	Unfamiliar	14	meg/u049.bmp
294.449	0	294.999	Scrambled	19	meg/s070.bmp
