onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.822	.406	5	4	1.396	func/f073.bmp
7.140	.967	.540	6	4	.727	func/f073.bmp
10.565	.837	.598	5	7	1.006	func/f074.bmp
13.688	.910	.504	17	7	1.007	func/s071.bmp
16.929	.987	.566	17	7	.835	func/s074.bmp
20.186	.880	.496	18	7	.600	func/s074.bmp
23.276	.905	.439	17	4	1.267	func/s066.bmp
26.400	.891	.435	5	4	.839	func/f067.bmp
29.590	.926	.533	6	4	.553	func/f067.bmp
32.263	20.000	20.000	999	20000	20.000	func/i999.bmp
52.876	.973	.584	17	7	1.343	func/s070.bmp
56.066	.842	.444	18	7	.891	func/s070.bmp
59.122	.859	.438	7	7	.966	func/f074.bmp
62.279	.887	.532	5	4	1.035	func/f070.bmp
65.537	.969	.595	19	4	1.052	func/s071.bmp
68.777	.984	.512	13	4	.786	func/u074.bmp
72.051	.916	.529	17	4	.887	func/s078.bmp
75.208	.916	.483	19	4	.931	func/s066.bmp
78.382	.833	.494	5	7	1.070	func/f077.bmp
81.405	.840	.429	6	7	.851	func/f077.bmp
84.546	.847	.519	5	7	.904	func/f080.bmp
87.602	.944	.443	17	4	.947	func/s079.bmp
90.910	.992	.589	7	4	.904	func/f070.bmp
94.184	.947	.506	17	7	1.042	func/s075.bmp
97.474	.830	.579	18	7	.576	func/s075.bmp
100.564	.811	.493	15	4	.817	func/u074.bmp
103.721	.809	.578	17	4	1.204	func/s072.bmp
106.762	.931	.461	18	4	.619	func/s072.bmp
110.052	.833	.595	19	4	.700	func/s078.bmp
112.625	20.000	20.000	999	20000	20.000	func/i999.bmp
133.220	.942	.566	13	7	.986	func/u065.bmp
136.377	.870	.436	14	7	.618	func/u065.bmp
139.484	.964	.459	13	4	.887	func/u077.bmp
142.691	.801	.473	7	7	.874	func/f080.bmp
145.748	.948	.496	5	4	.871	func/f065.bmp
149.022	.889	.560	6	4	.715	func/f065.bmp
152.246	.891	.562	19	4	.962	func/s079.bmp
155.470	.884	.564	17	4	1.281	func/s069.bmp
158.643	.904	.524	18	4	1.279	func/s069.bmp
161.850	.916	.533	5	7	1.170	func/f071.bmp
165.074	.942	.544	13	4	.930	func/u075.bmp
168.331	.875	.538	14	4	1.331	func/u075.bmp
171.438	.974	.452	13	7	1.992	func/u071.bmp
174.679	.927	.491	15	7	1.196	func/u077.bmp
177.786	.859	.410	13	7	1.087	func/u079.bmp
181.010	.905	.592	14	4	1.122	func/u079.bmp
184.283	.860	.600	17	4	.912	func/s067.bmp
187.390	.875	.469	18	4	.754	func/s067.bmp
190.581	.924	.547	17	4	.690	func/s068.bmp
193.788	.875	.514	7	7	.961	func/f071.bmp
196.410	20.000	20.000	999	20000	20.000	func/i999.bmp
216.973	.918	.523	5	4	1.467	func/f081.bmp
220.230	.922	.569	13	4	1.244	func/u067.bmp
223.387	.922	.456	14	4	1.474	func/u067.bmp
226.678	1.000	.594	15	4	.937	func/u071.bmp
229.935	.911	.493	13	4	.822	func/u069.bmp
233.142	.849	.474	14	4	.628	func/u069.bmp
236.182	.891	.432	17	4	.935	func/s077.bmp
239.306	.927	.462	5	4	.728	func/f072.bmp
242.579	.828	.581	19	4	.673	func/s068.bmp
245.586	.979	.408	13	4	1.257	func/u070.bmp
248.743	.805	.410	14	4	.754	func/u070.bmp
251.917	.852	.596	7	7	1.731	func/f081.bmp
255.091	.891	.559	13	4	1.076	func/u068.bmp
258.315	.882	.568	5	7	1.241	func/f075.bmp
261.538	.848	.583	6	n/a	0	func/f075.bmp
264.595	.872	.435	13	7	1.811	func/u081.bmp
267.769	.911	.534	19	4	.983	func/s077.bmp
270.959	.871	.514	13	4	1.284	func/u080.bmp
274.033	.932	.425	14	4	.750	func/u080.bmp
277.223	.826	.497	7	4	.972	func/f072.bmp
279.795	20.000	20.000	999	20000	20.000	func/i999.bmp
300.308	.978	.479	5	n/a	0	func/f078.bmp
303.498	.996	.438	17	7	1.360	func/s065.bmp
306.789	1.000	.523	18	7	1.093	func/s065.bmp
310.046	.956	.487	15	4	1.004	func/u068.bmp
313.220	.942	.445	13	n/a	0	func/u072.bmp
316.510	.969	.581	14	4	.834	func/u072.bmp
319.767	.809	.532	5	4	.821	func/f079.bmp
322.874	.851	.522	6	4	.806	func/f079.bmp
326.015	.924	.534	15	7	1.190	func/u081.bmp
329.255	1.000	.535	13	4	1.159	func/u078.bmp
332.562	.902	.542	5	7	.855	func/f066.bmp
335.686	.851	.465	6	7	.632	func/f066.bmp
338.726	.981	.421	7	7	1.132	func/f078.bmp
342.050	.936	.581	17	4	1.056	func/s080.bmp
345.307	.968	.553	18	n/a	0	func/s080.bmp
348.531	.866	.494	13	n/a	0	func/u073.bmp
351.738	.832	.577	13	n/a	0	func/u066.bmp
354.311	20.000	20.000	999	20000	20.000	func/i999.bmp
374.773	.967	.433	17	4	2.277	func/s081.bmp
378.097	.847	.589	15	4	.816	func/u078.bmp
381.220	.895	.504	17	n/a	0	func/s073.bmp
384.311	.997	.434	18	7	1.035	func/s073.bmp
387.585	.925	.513	5	4	.838	func/f068.bmp
390.708	.880	.419	5	7	.857	func/f069.bmp
393.782	.991	.428	15	4	.769	func/u073.bmp
396.588	.012	0	999	0	0	func/Circle.bmp
