onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.957	.591	13	4	1.233	func/u082.bmp
7.307	.824	.570	17	7	1.079	func/s097.bmp
10.565	.987	.554	13	4	.841	func/u091.bmp
13.890	.893	.585	13	4	.717	func/u089.bmp
17.146	.929	.600	14	4	.665	func/u089.bmp
20.286	.931	.448	5	7	.808	func/f092.bmp
23.427	.918	.442	6	7	.933	func/f092.bmp
26.550	.886	.435	5	7	.926	func/f091.bmp
29.657	.947	.463	15	4	.763	func/u082.bmp
32.346	20.000	20.000	999	20000	20.000	func/i999.bmp
52.925	.947	.544	13	7	.823	func/u087.bmp
56.183	.838	.541	14	7	.868	func/u087.bmp
59.340	.941	.544	19	7	1.146	func/s097.bmp
62.464	.907	.417	13	4	.837	func/u086.bmp
65.637	.989	.497	14	4	.661	func/u086.bmp
68.944	.937	.547	15	4	.867	func/u091.bmp
72.218	.820	.560	13	4	.795	func/u084.bmp
75.392	.925	.575	14	4	.785	func/u084.bmp
78.649	.806	.552	5	7	1.034	func/f097.bmp
81.723	.871	.498	17	7	.702	func/s093.bmp
84.946	.872	.581	18	4	1.789	func/s093.bmp
88.070	.902	.483	7	7	1.303	func/f091.bmp
91.260	.850	.531	13	7	.886	func/u097.bmp
94.317	.841	.449	14	7	.490	func/u097.bmp
97.457	.896	.524	17	4	1.071	func/s096.bmp
100.715	.866	.598	17	4	.710	func/s085.bmp
103.872	.886	.523	18	4	.646	func/s085.bmp
107.029	.853	.509	5	7	1.093	func/f093.bmp
110.119	.943	.480	7	7	.764	func/f097.bmp
113.426	.991	.585	5	4	.917	func/f094.bmp
116.166	20.000	20.000	999	20000	20.000	func/i999.bmp
136.678	.897	.482	17	7	1.389	func/s084.bmp
139.852	.876	.516	18	7	.780	func/s084.bmp
142.942	.874	.450	17	4	1.053	func/s082.bmp
146.065	.986	.469	18	4	.648	func/s082.bmp
149.339	.936	.524	19	7	.799	func/s096.bmp
152.463	.825	.425	13	4	.906	func/u094.bmp
155.520	.839	.456	17	7	.968	func/s088.bmp
158.576	.845	.447	7	7	1.012	func/f093.bmp
161.784	.853	.600	17	4	.903	func/s092.bmp
164.907	.823	.517	18	4	.625	func/s092.bmp
168.047	.821	.547	7	4	.915	func/f094.bmp
171.204	.836	.560	5	n/a	0	func/f088.bmp
174.244	.976	.445	6	4	.506	func/f088.bmp
177.552	.857	.552	17	4	.978	func/s089.bmp
180.742	.958	.554	17	4	.582	func/s086.bmp
184.016	.846	.548	18	4	.380	func/s086.bmp
187.207	.915	.573	15	4	.881	func/u094.bmp
190.313	.960	.429	13	4	.877	func/u096.bmp
193.604	.820	.557	14	4	.610	func/u096.bmp
196.744	.862	.543	19	4	.886	func/s088.bmp
199.350	20.000	20.000	999	20000	20.000	func/i999.bmp
219.947	.897	.568	5	7	1.884	func/f089.bmp
223.120	.915	.503	17	4	1.256	func/s095.bmp
226.327	.855	.531	13	7	1.427	func/u093.bmp
229.400	.847	.443	19	4	.885	func/s089.bmp
232.524	.948	.511	17	4	.689	func/s090.bmp
235.748	.980	.452	5	4	.869	func/f086.bmp
238.938	.891	.435	5	4	1.204	func/f082.bmp
242.062	.987	.456	6	4	.722	func/f082.bmp
245.203	.891	.401	7	7	.934	func/f089.bmp
248.426	.897	.559	13	7	1.066	func/u083.bmp
251.683	.958	.593	14	7	.697	func/u083.bmp
254.907	.921	.494	19	4	.854	func/s095.bmp
258.131	.875	.525	17	4	.586	func/s087.bmp
261.321	.969	.535	18	4	.692	func/s087.bmp
264.478	.866	.422	15	7	1.598	func/u093.bmp
267.635	.905	.529	5	7	1.347	func/f095.bmp
270.909	.803	.593	19	4	1.164	func/s090.bmp
273.465	20.000	20.000	999	20000	20.000	func/i999.bmp
293.893	.900	.400	13	4	.953	func/u090.bmp
296.967	.995	.412	7	4	1.072	func/f086.bmp
300.174	1.000	.440	5	4	2.105	func/f084.bmp
303.348	.916	.404	17	4	.743	func/s083.bmp
306.471	.878	.447	18	4	.834	func/s083.bmp
309.645	.999	.534	5	4	.902	func/f090.bmp
312.969	.819	.562	6	4	.574	func/f090.bmp
316.059	.941	.502	13	4	.829	func/u088.bmp
319.250	.829	.482	7	7	1.199	func/f095.bmp
322.373	.976	.528	13	n/a	0	func/u095.bmp
325.530	.816	.415	14	n/a	0	func/u095.bmp
328.587	.869	.480	15	4	.784	func/u090.bmp
331.794	.842	.583	5	7	1.069	func/f083.bmp
334.934	.954	.531	7	7	1.129	func/f084.bmp
338.175	.997	.516	13	4	1.036	func/u085.bmp
341.482	.854	.536	13	4	1.269	func/u092.bmp
344.573	.810	.467	5	4	.851	func/f085.bmp
347.663	.836	.502	6	n/a	0	func/f085.bmp
350.703	.805	.441	15	7	.919	func/u088.bmp
353.258	20.000	20.000	999	20000	20.000	func/i999.bmp
373.837	.949	.536	5	7	1.451	func/f087.bmp
376.961	.869	.414	6	7	.400	func/f087.bmp
380.068	.958	.469	17	4	.890	func/s091.bmp
383.275	.826	.481	18	4	.601	func/s091.bmp
386.315	.934	.440	7	7	.841	func/f083.bmp
389.455	.979	.439	5	7	1.700	func/f096.bmp
392.779	.995	.575	6	7	.417	func/f096.bmp
395.986	.993	.447	15	7	1.121	func/u085.bmp
399.227	.889	.474	17	4	.875	func/s094.bmp
402.384	.835	.492	15	7	1.254	func/u092.bmp
404.973	.012	0	999	0	0	func/Circle.bmp
