onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.967	.426	5	4	.935	func/f138.bmp
7.207	.873	.482	5	4	.972	func/f137.bmp
10.531	.809	.571	13	7	.808	func/u146.bmp
13.588	.981	.483	14	7	.554	func/u146.bmp
16.745	.943	.413	13	7	.850	func/u145.bmp
19.952	.873	.493	5	7	.966	func/f142.bmp
23.025	.856	.425	13	7	.850	func/u135.bmp
26.182	.875	.530	14	7	.584	func/u135.bmp
29.239	.828	.408	7	7	.710	func/f138.bmp
31.812	20.000	20.000	999	20000	20.000	func/i999.bmp
52.274	.855	.420	17	7	1.183	func/s137.bmp
55.431	.877	.533	7	7	.866	func/f137.bmp
58.604	.843	.533	17	7	1.026	func/s143.bmp
61.795	.812	.571	5	7	1.617	func/f146.bmp
64.768	.861	.400	6	7	.604	func/f146.bmp
67.809	.801	.418	15	7	.857	func/u145.bmp
70.915	.802	.536	5	7	.790	func/f140.bmp
73.955	.842	.479	6	7	.680	func/f140.bmp
77.079	.831	.505	7	7	.648	func/f142.bmp
80.185	.808	.509	17	7	1.027	func/s140.bmp
83.359	.910	.592	18	7	.593	func/s140.bmp
86.483	.805	.448	17	4	.933	func/s142.bmp
89.573	.975	.514	19	4	.611	func/s137.bmp
92.897	.834	.583	5	4	1.029	func/f145.bmp
96.021	.853	.532	19	7	.968	func/s143.bmp
99.228	.863	.592	17	4	1.033	func/s133.bmp
102.452	.911	.599	18	4	.832	func/s133.bmp
105.542	.983	.415	13	7	1.019	func/u136.bmp
108.882	.851	.588	14	7	.669	func/u136.bmp
111.472	20.000	20.000	999	20000	20.000	func/i999.bmp
132.017	.940	.507	13	4	1.723	func/u137.bmp
135.308	.928	.582	14	7	1.024	func/u137.bmp
138.448	.925	.436	17	4	1.222	func/s132.bmp
141.555	.803	.417	18	4	.595	func/s132.bmp
144.645	.908	.515	19	4	.911	func/s142.bmp
147.852	.913	.527	17	4	.740	func/s138.bmp
150.942	.837	.403	18	4	.609	func/s138.bmp
153.966	.995	.406	7	7	2.001	func/f145.bmp
157.156	.995	.423	5	7	1.089	func/f131.bmp
160.497	.929	.573	6	7	.630	func/f131.bmp
163.738	.901	.536	13	7	1.218	func/u140.bmp
166.945	.828	.537	14	7	.516	func/u140.bmp
170.135	.918	.585	5	7	.901	func/f134.bmp
173.275	.929	.457	17	4	1.322	func/s139.bmp
176.533	.996	.560	18	4	.963	func/s139.bmp
179.890	.994	.593	13	7	.913	func/u133.bmp
183.080	.946	.424	5	7	1.425	func/f143.bmp
186.204	.993	.415	6	7	.845	func/f143.bmp
189.545	.943	.572	13	7	.864	func/u141.bmp
192.234	20.000	20.000	999	20000	20.000	func/i999.bmp
212.696	.857	.421	13	4	1.513	func/u132.bmp
215.853	.908	.522	14	4	.589	func/u132.bmp
218.993	.808	.459	7	7	.940	func/f134.bmp
222.150	.908	.580	5	7	.779	func/f136.bmp
225.392	.802	.568	17	4	1.952	func/s136.bmp
228.364	.937	.412	15	7	.879	func/u133.bmp
231.605	.841	.533	13	7	.885	func/u139.bmp
234.812	.835	.519	14	4	.738	func/u139.bmp
238.002	.882	.600	17	4	.849	func/s141.bmp
241.092	.817	.436	15	7	.757	func/u141.bmp
244.099	.854	.418	17	4	.768	func/s131.bmp
247.290	.933	.557	13	7	1.020	func/u131.bmp
250.463	.868	.477	7	7	.822	func/f136.bmp
253.654	.943	.565	5	7	1.086	func/f139.bmp
256.861	.965	.495	6	n/a	0	func/f139.bmp
260.168	.802	.573	19	n/a	0	func/s136.bmp
263.258	.872	.525	13	7	1.047	func/u134.bmp
266.348	.809	.444	14	7	.574	func/u134.bmp
269.472	.862	.536	17	4	.857	func/s146.bmp
272.663	.946	.554	18	4	.628	func/s146.bmp
275.853	.933	.471	19	4	1.109	func/s141.bmp
278.526	20.000	20.000	999	20000	20.000	func/i999.bmp
299.121	.965	.567	13	7	.699	func/u142.bmp
302.295	.928	.439	19	4	.891	func/s131.bmp
305.469	.917	.480	17	7	1.093	func/s144.bmp
308.659	.903	.512	15	7	.868	func/u131.bmp
311.766	.919	.418	5	7	.930	func/f141.bmp
314.923	.833	.482	17	4	.950	func/s135.bmp
318.097	.927	.581	5	7	1.391	func/f133.bmp
321.304	.976	.508	6	7	.678	func/f133.bmp
324.511	.878	.458	5	7	.980	func/f132.bmp
327.601	.986	.445	15	7	1.137	func/u142.bmp
330.908	.831	.558	17	4	.924	func/s145.bmp
333.999	.842	.489	18	4	.647	func/s145.bmp
337.105	.833	.490	19	7	.811	func/s144.bmp
340.146	.943	.434	5	4	1.019	func/f135.bmp
343.436	.929	.568	6	4	.561	func/f135.bmp
346.610	.842	.470	7	7	.793	func/f141.bmp
349.733	.939	.508	17	7	1.051	func/s134.bmp
352.857	.873	.414	19	4	1.631	func/s135.bmp
355.480	20.000	20.000	999	20000	20.000	func/i999.bmp
376.109	.870	.593	13	7	1.144	func/u138.bmp
379.165	.944	.421	14	7	.562	func/u138.bmp
382.272	.936	.400	13	7	1.305	func/u143.bmp
385.496	.999	.524	7	7	.832	func/f132.bmp
388.753	.825	.493	13	7	.718	func/u144.bmp
391.944	.900	.595	5	7	.797	func/f144.bmp
395.034	.842	.427	6	7	.618	func/f144.bmp
397.673	.012	0	999	0	0	func/Circle.bmp
