onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.963	.558	17	7	1.416	func/s128.bmp
7.258	.938	.534	18	7	.785	func/s128.bmp
10.515	.977	.442	13	7	.808	func/u129.bmp
13.789	.888	.533	17	7	.795	func/s126.bmp
16.862	.963	.404	18	7	.773	func/s126.bmp
20.086	.968	.499	5	7	.593	func/f119.bmp
23.377	.913	.552	5	7	.907	func/f123.bmp
26.467	.995	.413	6	7	.607	func/f123.bmp
29.774	.841	.545	5	7	.899	func/f124.bmp
32.781	.822	.400	6	7	.852	func/f124.bmp
35.353	20.000	20.000	999	20000	20.000	func/i999.bmp
55.916	.951	.524	17	7	2.012	func/s127.bmp
59.089	.829	.461	18	7	.548	func/s127.bmp
62.146	.907	.461	15	7	.845	func/u129.bmp
65.236	.863	.411	13	7	.527	func/u121.bmp
68.377	.918	.502	14	7	.557	func/u121.bmp
71.600	.923	.550	17	7	.890	func/s122.bmp
74.757	.910	.461	7	7	.654	func/f119.bmp
78.015	.812	.572	17	7	.874	func/s125.bmp
81.105	.883	.517	18	7	2.420	func/s125.bmp
84.145	.987	.400	13	7	.856	func/u126.bmp
87.335	.958	.418	5	7	.941	func/f120.bmp
90.492	.940	.426	5	7	.762	func/f125.bmp
93.616	.943	.406	17	4	.916	func/s120.bmp
96.840	.819	.515	19	4	.738	func/s122.bmp
99.880	.890	.452	13	7	.757	func/u115.bmp
103.104	.900	.555	5	4	.894	func/f114.bmp
106.194	.996	.424	6	4	.556	func/f114.bmp
109.401	.976	.450	15	n/a	0	func/u126.bmp
112.124	20.000	20.000	999	20000	20.000	func/i999.bmp
132.669	.856	.514	5	7	1.225	func/f121.bmp
135.876	.908	.579	6	7	.685	func/f121.bmp
138.967	.878	.411	7	7	.835	func/f120.bmp
142.023	.877	.405	13	7	.751	func/u130.bmp
145.147	.969	.474	7	7	.805	func/f125.bmp
148.337	.874	.459	5	7	.784	func/f127.bmp
151.461	.930	.475	6	7	.613	func/f127.bmp
154.685	.939	.524	19	4	.999	func/s120.bmp
157.875	.877	.476	5	4	1.439	func/f126.bmp
160.965	.998	.444	15	4	.923	func/u115.bmp
164.189	.896	.467	13	n/a	0	func/u127.bmp
167.363	.841	.504	14	7	.933	func/u127.bmp
170.470	.844	.488	13	4	.814	func/u114.bmp
173.493	.978	.401	14	4	.749	func/u114.bmp
176.718	.848	.484	17	4	1.118	func/s129.bmp
179.807	.801	.469	15	7	.988	func/u130.bmp
182.814	.938	.438	5	7	.825	func/f122.bmp
186.104	.885	.573	17	4	.957	func/s121.bmp
189.245	.962	.499	7	4	1.604	func/f126.bmp
191.951	20.000	20.000	999	20000	20.000	func/i999.bmp
212.530	.894	.548	13	7	1.761	func/u123.bmp
215.687	.899	.486	14	7	.580	func/u123.bmp
218.911	.927	.558	13	7	.851	func/u120.bmp
222.201	.824	.595	17	4	1.119	func/s124.bmp
225.392	.985	.590	18	4	.779	func/s124.bmp
228.649	.921	.504	19	4	1.044	func/s129.bmp
231.839	.966	.490	5	n/a	0	func/f128.bmp
235.130	.821	.493	6	7	1.137	func/f128.bmp
238.237	.953	.508	7	7	.942	func/f122.bmp
241.394	.819	.445	13	7	.655	func/u119.bmp
244.384	.858	.416	14	7	.645	func/u119.bmp
247.441	.957	.419	19	n/a	0	func/s121.bmp
250.581	.931	.403	17	n/a	0	func/s116.bmp
253.855	.941	.580	5	7	1.021	func/f118.bmp
257.129	.892	.554	15	7	.787	func/u120.bmp
260.302	.926	.503	13	4	1.145	func/u116.bmp
263.560	.862	.561	14	4	.625	func/u116.bmp
266.666	.912	.478	17	4	.811	func/s130.bmp
269.840	.874	.498	13	7	.814	func/u124.bmp
272.463	20.000	20.000	999	20000	20.000	func/i999.bmp
292.958	.938	.463	13	7	1.185	func/u118.bmp
296.082	.996	.412	14	n/a	0	func/u118.bmp
299.306	.885	.459	19	4	.864	func/s116.bmp
302.362	.999	.414	5	7	1.037	func/f116.bmp
305.569	.912	.450	7	7	.981	func/f118.bmp
308.693	.930	.444	5	4	1.267	func/f115.bmp
311.800	.885	.412	6	4	.611	func/f115.bmp
314.957	.819	.511	5	4	.864	func/f129.bmp
318.064	.820	.524	19	4	1.192	func/s130.bmp
321.087	.806	.420	17	n/a	0	func/s123.bmp
324.094	.899	.423	18	n/a	0	func/s123.bmp
327.351	.854	.591	15	7	.959	func/u124.bmp
330.508	.813	.526	13	7	.755	func/u128.bmp
333.565	.972	.471	13	7	.764	func/u125.bmp
336.739	.906	.429	14	7	.614	func/u125.bmp
339.979	.865	.554	7	4	1.020	func/f116.bmp
343.103	.818	.492	17	4	.761	func/s114.bmp
346.243	.966	.563	18	4	.714	func/s114.bmp
349.467	.952	.499	17	7	1.270	func/s118.bmp
352.624	.920	.437	18	7	.859	func/s118.bmp
355.781	.909	.466	7	4	1.051	func/f129.bmp
358.437	20.000	20.000	999	20000	20.000	func/i999.bmp
378.882	.838	.403	17	4	1.141	func/s115.bmp
381.922	.930	.425	13	7	1.202	func/u122.bmp
385.029	.987	.402	15	n/a	0	func/u128.bmp
388.387	.866	.594	17	7	.971	func/s119.bmp
391.493	.809	.473	5	7	.868	func/f130.bmp
394.600	.935	.523	6	7	.346	func/f130.bmp
397.323	.012	0	999	0	0	func/Circle.bmp
