onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.843	.442	13	4	1.115	func/u017.bmp
7.024	.942	.405	17	7	1.020	func/s029.bmp
10.364	.963	.520	5	4	1.355	func/f023.bmp
13.588	.963	.486	6	4	.784	func/f023.bmp
16.829	.905	.514	5	7	1.023	func/f030.bmp
20.086	.971	.581	5	4	.822	func/f028.bmp
23.276	.915	.446	6	4	.721	func/f028.bmp
26.417	.929	.459	13	7	1.410	func/u018.bmp
29.524	.929	.407	15	4	1.221	func/u017.bmp
32.196	20.000	20.000	999	20000	20.000	func/i999.bmp
52.775	.828	.546	17	7	2.344	func/s032.bmp
55.865	.814	.497	19	4	.914	func/s029.bmp
58.855	.816	.414	5	7	1.118	func/f027.bmp
61.862	.909	.418	6	7	.714	func/f027.bmp
65.036	.853	.493	17	4	.887	func/s020.bmp
68.160	.904	.518	18	4	.583	func/s020.bmp
71.350	.883	.514	7	7	.783	func/f030.bmp
74.507	.883	.505	17	4	1.654	func/s031.bmp
77.564	.874	.409	18	4	1.220	func/s031.bmp
80.704	.924	.490	17	7	1.329	func/s026.bmp
83.978	.989	.577	18	7	.706	func/s026.bmp
87.252	.864	.503	15	4	1.069	func/u018.bmp
90.442	.820	.555	5	7	1.209	func/f031.bmp
93.616	.805	.577	6	7	.622	func/f031.bmp
96.673	.842	.473	19	4	.789	func/s032.bmp
99.713	.811	.423	13	4	.919	func/u028.bmp
102.803	.983	.506	5	7	.808	func/f017.bmp
106.043	.978	.495	5	4	1.228	func/f032.bmp
109.317	.876	.530	6	4	.735	func/f032.bmp
112.524	.856	.563	13	4	.906	func/u030.bmp
115.130	20.000	20.000	999	20000	20.000	func/i999.bmp
135.576	.853	.407	5	7	.933	func/f018.bmp
138.599	.832	.402	17	4	1.280	func/s030.bmp
141.723	.961	.519	18	4	.903	func/s030.bmp
144.930	.800	.477	15	4	.985	func/u028.bmp
147.970	.925	.480	17	7	1.214	func/s017.bmp
151.260	.836	.592	7	7	1.105	func/f017.bmp
154.300	.890	.447	17	4	1.064	func/s024.bmp
157.457	.886	.486	17	4	.946	func/s028.bmp
160.631	.962	.520	18	4	1.109	func/s028.bmp
163.822	.881	.455	15	4	.949	func/u030.bmp
166.979	.915	.513	13	4	1.100	func/u032.bmp
170.220	.883	.568	7	7	1.341	func/f018.bmp
173.359	.928	.490	17	4	1.153	func/s027.bmp
176.516	.930	.460	18	4	.953	func/s027.bmp
179.757	.976	.544	5	7	1.559	func/f021.bmp
182.947	.839	.438	6	7	.705	func/f021.bmp
186.104	.903	.542	19	7	1.508	func/s017.bmp
189.178	.852	.411	13	7	1.915	func/u019.bmp
192.218	.942	.430	14	7	.739	func/u019.bmp
195.475	.954	.548	19	4	1.059	func/s024.bmp
198.181	20.000	20.000	999	20000	20.000	func/i999.bmp
218.760	.882	.535	13	4	1.113	func/u023.bmp
221.900	.831	.486	14	4	.815	func/u023.bmp
225.091	.915	.592	5	4	.972	func/f029.bmp
228.365	.941	.587	15	4	.901	func/u032.bmp
231.555	.801	.433	5	7	1.014	func/f025.bmp
234.612	.976	.499	6	7	.732	func/f025.bmp
237.769	.993	.408	13	4	.935	func/u025.bmp
240.993	.923	.463	5	7	1.201	func/f019.bmp
244.166	.881	.482	13	4	.919	func/u027.bmp
247.340	.879	.533	14	4	.589	func/u027.bmp
250.514	.999	.531	17	7	.875	func/s025.bmp
253.788	.993	.502	7	4	.853	func/f029.bmp
256.995	.874	.436	5	4	.847	func/f024.bmp
260.135	.967	.489	17	7	1.048	func/s018.bmp
263.276	.833	.407	18	7	.927	func/s018.bmp
266.449	.985	.576	15	4	.933	func/u025.bmp
269.640	.901	.440	13	4	1.061	func/u020.bmp
272.830	.936	.526	14	4	.788	func/u020.bmp
275.921	.841	.401	7	7	1.071	func/f019.bmp
278.509	20.000	20.000	999	20000	20.000	func/i999.bmp
299.038	.996	.499	13	4	1.064	func/u026.bmp
302.329	.927	.534	13	4	.932	func/u024.bmp
305.503	.858	.471	14	4	.780	func/u024.bmp
308.559	.863	.420	19	7	.815	func/s025.bmp
311.733	.889	.539	5	4	.832	func/f020.bmp
314.957	.986	.564	7	4	.692	func/f024.bmp
318.197	.905	.500	13	4	.738	func/u021.bmp
321.354	.962	.468	5	4	.878	func/f026.bmp
324.511	.844	.428	13	7	1.012	func/u022.bmp
327.551	.874	.421	15	4	.810	func/u026.bmp
330.692	.951	.493	5	4	.831	func/f022.bmp
333.832	.946	.431	6	4	.861	func/f022.bmp
337.039	.816	.497	17	7	.740	func/s021.bmp
340.146	.926	.525	7	4	1.228	func/f020.bmp
343.253	.818	.413	13	4	.956	func/u031.bmp
346.360	.856	.523	14	4	.844	func/u031.bmp
349.433	.961	.446	15	4	1.024	func/u021.bmp
352.139	20.000	20.000	999	20000	20.000	func/i999.bmp
372.652	.941	.473	13	4	1.862	func/u029.bmp
375.925	.916	.559	7	4	.977	func/f026.bmp
379.183	.988	.573	17	7	.922	func/s022.bmp
382.373	.831	.431	18	7	.842	func/s022.bmp
385.447	.943	.476	15	4	1.012	func/u022.bmp
388.604	.989	.448	17	4	1.019	func/s019.bmp
391.844	.870	.475	18	4	.996	func/s019.bmp
395.035	.917	.550	17	7	1.087	func/s023.bmp
398.242	.903	.524	18	7	1.806	func/s023.bmp
401.349	.910	.448	19	7	1.209	func/s021.bmp
404.021	.012	0	999	0	0	func/Circle.bmp
