onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.875	.414	17	4	1.884	func/s106.bmp
7.190	.919	.539	17	4	1.120	func/s101.bmp
10.448	.850	.481	13	7	.942	func/u113.bmp
13.538	.898	.476	14	7	.571	func/u113.bmp
16.762	.994	.554	5	4	.865	func/f113.bmp
20.086	.865	.554	13	4	1.064	func/u103.bmp
23.276	.903	.566	14	4	.621	func/u103.bmp
26.550	.904	.594	13	7	.750	func/u108.bmp
29.740	.922	.504	14	7	.768	func/u108.bmp
32.914	.992	.474	19	4	.764	func/s106.bmp
35.653	20.000	20.000	999	20000	20.000	func/i999.bmp
56.166	.978	.473	5	7	1.769	func/f104.bmp
59.357	.849	.451	19	4	1.132	func/s101.bmp
62.496	.901	.523	17	7	1.255	func/s102.bmp
65.587	.875	.432	18	7	.560	func/s102.bmp
68.827	.925	.599	5	7	.788	func/f105.bmp
72.118	.848	.590	6	7	.628	func/f105.bmp
75.191	.956	.456	7	4	.865	func/f113.bmp
78.448	.942	.519	13	4	.846	func/u102.bmp
81.672	.991	.509	17	n/a	0	func/s111.bmp
84.963	.949	.525	18	4	1.343	func/s111.bmp
88.087	.871	.417	17	n/a	0	func/s100.bmp
91.143	.920	.403	7	7	1.062	func/f104.bmp
94.418	.855	.584	5	7	.988	func/f112.bmp
97.574	.959	.518	13	4	1.114	func/u109.bmp
100.731	.952	.430	14	4	.741	func/u109.bmp
103.988	.870	.539	5	7	1.262	func/f102.bmp
107.179	.804	.550	6	n/a	0	func/f102.bmp
110.169	.958	.413	15	4	.908	func/u102.bmp
113.409	.808	.505	5	4	.901	func/f110.bmp
115.965	20.000	20.000	999	20000	20.000	func/i999.bmp
136.427	.950	.427	13	7	1.566	func/u104.bmp
139.601	.816	.460	19	4	1.604	func/s100.bmp
142.607	.847	.433	13	n/a	0	func/u098.bmp
145.764	.851	.545	7	n/a	0	func/f112.bmp
148.938	.901	.566	13	7	1.936	func/u111.bmp
152.179	.966	.569	14	7	.961	func/u111.bmp
155.402	.892	.493	5	4	.899	func/f103.bmp
158.626	.911	.556	6	4	.682	func/f103.bmp
161.867	.813	.562	13	4	.917	func/u101.bmp
165.007	.829	.561	14	4	.621	func/u101.bmp
168.081	.986	.473	7	4	.864	func/f110.bmp
171.371	.840	.548	5	4	1.168	func/f107.bmp
174.478	.805	.488	15	4	.835	func/u104.bmp
177.535	.837	.479	17	4	.726	func/s112.bmp
180.558	.809	.405	15	4	.852	func/u098.bmp
183.715	.903	.582	17	4	.628	func/s098.bmp
186.973	.807	.592	5	4	.957	func/f108.bmp
190.079	.968	.526	13	7	1.276	func/u099.bmp
193.287	.958	.474	14	7	.908	func/u099.bmp
195.993	20.000	20.000	999	20000	20.000	func/i999.bmp
216.622	.938	.597	17	4	1.784	func/s108.bmp
219.912	.801	.574	7	4	.909	func/f107.bmp
223.069	.945	.588	13	7	1.139	func/u105.bmp
226.226	.800	.447	14	7	.534	func/u105.bmp
229.233	.985	.437	19	4	.794	func/s112.bmp
232.423	.987	.447	17	n/a	0	func/s105.bmp
235.714	.948	.475	18	4	.629	func/s105.bmp
238.838	.861	.404	19	n/a	0	func/s098.bmp
241.928	.940	.464	13	7	1.179	func/u112.bmp
245.185	.948	.538	14	7	1.307	func/u112.bmp
248.310	.978	.418	7	4	.742	func/f108.bmp
251.583	.998	.529	17	4	.861	func/s113.bmp
254.907	.840	.558	17	7	.837	func/s099.bmp
257.947	.845	.428	18	7	.652	func/s099.bmp
261.137	.918	.570	19	7	.771	func/s108.bmp
264.277	.966	.461	5	n/a	0	func/f098.bmp
267.551	.876	.549	6	n/a	0	func/f098.bmp
270.692	.803	.493	17	n/a	0	func/s109.bmp
273.665	.804	.415	13	n/a	0	func/u107.bmp
276.221	20.000	20.000	999	20000	20.000	func/i999.bmp
296.683	.961	.421	5	n/a	0	func/f099.bmp
299.991	.930	.585	6	n/a	0	func/f099.bmp
303.230	.883	.544	19	4	.574	func/s113.bmp
306.388	.802	.517	5	7	1.304	func/f101.bmp
309.428	.804	.481	6	7	.385	func/f101.bmp
312.501	.989	.495	17	4	.802	func/s104.bmp
315.825	.870	.558	18	4	.549	func/s104.bmp
318.932	.805	.466	17	4	.746	func/s107.bmp
321.955	.872	.446	18	4	.728	func/s107.bmp
325.079	.906	.474	19	4	.888	func/s109.bmp
328.219	.876	.455	5	7	.922	func/f109.bmp
331.359	.811	.497	6	7	.836	func/f109.bmp
334.433	.819	.486	15	4	.886	func/u107.bmp
337.456	.882	.439	5	4	.989	func/f111.bmp
340.563	.819	.464	6	4	.601	func/f111.bmp
343.570	.870	.424	13	7	.818	func/u100.bmp
346.810	.996	.593	5	7	1.070	func/f106.bmp
350.151	.871	.575	5	7	.919	func/f100.bmp
353.342	.870	.549	13	7	1.011	func/u106.bmp
355.947	20.000	20.000	999	20000	20.000	func/i999.bmp
376.493	.929	.503	17	7	1.192	func/s110.bmp
379.733	.856	.545	18	7	.627	func/s110.bmp
382.790	.916	.428	13	7	.862	func/u110.bmp
385.880	.950	.409	15	7	1.016	func/u100.bmp
389.071	.847	.471	17	7	.841	func/s103.bmp
392.144	.877	.460	7	7	1.673	func/f106.bmp
394.834	.012	0	999	0	0	func/Circle.bmp
