onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.849	.424	5	7	.980	func/f093.bmp
7.023	.941	.409	6	7	.668	func/f093.bmp
10.297	.963	.447	17	4	1.129	func/s094.bmp
13.538	.845	.515	18	4	.756	func/s094.bmp
16.644	.813	.491	13	4	.886	func/u082.bmp
19.818	.800	.600	17	4	.687	func/s096.bmp
22.925	.848	.516	17	4	.663	func/s092.bmp
26.049	.949	.515	18	4	.661	func/s092.bmp
29.206	.993	.427	5	7	.831	func/f091.bmp
31.945	20.000	20.000	999	20000	20.000	func/i999.bmp
52.541	.871	.554	17	7	1.140	func/s095.bmp
55.598	.868	.406	18	7	.850	func/s095.bmp
58.738	.948	.516	13	4	.809	func/u084.bmp
61.928	.854	.472	15	4	.816	func/u082.bmp
64.985	.834	.425	5	7	.693	func/f092.bmp
68.109	.984	.523	6	7	.616	func/f092.bmp
71.399	.865	.539	19	4	.620	func/s096.bmp
74.623	.928	.577	17	4	.952	func/s086.bmp
77.847	.976	.523	18	4	.657	func/s086.bmp
81.004	.810	.412	13	7	.835	func/u093.bmp
84.044	.932	.457	7	7	.726	func/f091.bmp
87.318	.961	.577	17	4	.670	func/s083.bmp
90.642	.926	.588	18	4	.726	func/s083.bmp
93.799	.975	.434	5	7	.664	func/f083.bmp
96.989	.907	.438	15	4	.727	func/u084.bmp
100.080	.864	.407	13	4	.757	func/u090.bmp
103.303	.987	.588	5	7	.697	func/f097.bmp
106.594	.896	.530	6	7	.649	func/f097.bmp
109.701	.970	.435	17	7	.676	func/s082.bmp
112.992	.937	.546	15	7	.882	func/u093.bmp
115.681	20.000	20.000	999	20000	20.000	func/i999.bmp
136.160	.843	.428	5	4	.818	func/f088.bmp
139.233	.996	.457	13	7	.705	func/u083.bmp
142.424	.902	.430	7	7	.963	func/f083.bmp
145.547	.864	.461	13	4	.952	func/u096.bmp
148.671	.902	.485	15	4	.951	func/u090.bmp
151.811	.844	.468	17	4	.724	func/s087.bmp
154.834	.843	.411	18	4	.689	func/s087.bmp
157.891	.860	.444	5	7	.814	func/f084.bmp
161.065	.876	.550	6	7	.611	func/f084.bmp
164.205	.897	.494	19	4	.611	func/s082.bmp
167.396	.989	.527	13	7	.876	func/u094.bmp
170.586	.999	.421	14	7	.620	func/u094.bmp
173.910	.938	.567	7	4	.806	func/f088.bmp
177.117	.966	.497	13	4	.752	func/u086.bmp
180.291	.807	.442	14	4	.722	func/u086.bmp
183.348	.834	.484	15	7	.720	func/u083.bmp
186.505	.806	.562	5	4	.852	func/f094.bmp
189.662	.952	.577	15	4	.945	func/u096.bmp
192.969	.865	.595	17	4	.709	func/s088.bmp
195.575	20.000	20.000	999	20000	20.000	func/i999.bmp
216.104	.900	.489	5	4	.896	func/f085.bmp
219.211	.949	.435	17	7	1.011	func/s097.bmp
222.501	.865	.581	18	7	1.025	func/s097.bmp
225.558	.830	.409	17	4	.642	func/s091.bmp
228.682	.815	.529	5	7	.725	func/f096.bmp
231.822	.879	.552	6	7	.689	func/f096.bmp
235.029	.877	.512	7	4	.785	func/f094.bmp
238.253	.898	.549	17	4	.854	func/s090.bmp
241.360	.921	.440	19	4	.672	func/s088.bmp
244.567	.907	.515	5	7	.958	func/f089.bmp
247.824	.942	.584	6	7	.762	func/f089.bmp
251.048	.997	.513	7	4	.807	func/f085.bmp
254.322	.818	.508	13	4	.645	func/u089.bmp
257.479	.806	.578	14	4	.601	func/u089.bmp
260.486	.887	.434	13	4	.868	func/u087.bmp
263.676	.998	.522	14	4	.622	func/u087.bmp
266.850	.876	.410	19	4	.776	func/s091.bmp
270.090	.849	.589	13	4	.940	func/u091.bmp
273.264	.953	.559	14	4	.616	func/u091.bmp
275.970	20.000	20.000	999	20000	20.000	func/i999.bmp
296.465	.969	.464	13	4	.934	func/u092.bmp
299.739	.806	.536	19	4	1.288	func/s090.bmp
302.880	.812	.561	5	4	.763	func/f086.bmp
305.886	.886	.433	6	4	.599	func/f086.bmp
308.994	.970	.449	17	4	.862	func/s089.bmp
312.267	.910	.520	18	4	.870	func/s089.bmp
315.524	.934	.575	5	7	.969	func/f087.bmp
318.715	.991	.493	6	7	.714	func/f087.bmp
322.072	.979	.590	5	4	1.049	func/f090.bmp
325.330	.999	.518	6	4	.686	func/f090.bmp
328.503	.931	.405	13	4	.944	func/u095.bmp
331.794	.948	.598	15	7	.713	func/u092.bmp
335.101	.922	.590	17	4	.710	func/s084.bmp
338.292	.998	.501	5	7	.690	func/f095.bmp
341.565	.905	.504	13	4	.953	func/u085.bmp
344.806	.883	.560	13	7	.781	func/u088.bmp
348.046	.832	.588	14	7	.713	func/u088.bmp
351.070	.976	.430	17	4	.747	func/s085.bmp
354.377	.990	.552	15	4	.842	func/u095.bmp
357.116	20.000	20.000	999	20000	20.000	func/i999.bmp
377.612	.904	.441	13	7	1.137	func/u097.bmp
380.736	.903	.440	14	7	.710	func/u097.bmp
383.809	.852	.414	19	4	.770	func/s084.bmp
386.866	.801	.439	17	4	.835	func/s093.bmp
389.906	.838	.469	7	7	.750	func/f095.bmp
393.080	.830	.534	5	7	.887	func/f082.bmp
396.187	.987	.502	15	4	.704	func/u085.bmp
398.959	.012	0	999	0	0	func/Circle.bmp
