onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.851	.439	17	7	.929	func/s142.bmp
7.190	.906	.571	18	7	.498	func/s142.bmp
10.481	.926	.486	17	7	.778	func/s135.bmp
13.721	.819	.529	13	7	.794	func/u141.bmp
16.878	.965	.566	13	7	.520	func/u140.bmp
20.169	.849	.555	13	7	.541	func/u143.bmp
23.209	.867	.422	14	7	.395	func/u143.bmp
26.350	.967	.498	13	7	.501	func/u139.bmp
29.556	.915	.481	14	7	.362	func/u139.bmp
32.212	20.000	20.000	999	20000	20.000	func/i999.bmp
52.725	.809	.428	13	7	.544	func/u138.bmp
55.898	.984	.599	19	4	1.043	func/s135.bmp
59.122	.934	.451	5	7	.598	func/f140.bmp
62.346	.920	.520	6	7	.490	func/f140.bmp
65.570	.829	.521	15	7	.767	func/u141.bmp
68.710	.836	.548	17	4	1.016	func/s146.bmp
71.717	.951	.406	15	7	.728	func/u140.bmp
74.940	.812	.494	5	7	.721	func/f132.bmp
77.964	.983	.416	13	7	.652	func/u136.bmp
81.221	.914	.505	13	7	.522	func/u144.bmp
84.478	.854	.578	14	7	.574	func/u144.bmp
87.518	.992	.408	15	7	.610	func/u138.bmp
90.692	.952	.403	17	7	.727	func/s132.bmp
93.949	.915	.539	18	7	.770	func/s132.bmp
97.039	.973	.406	5	4	1.075	func/f135.bmp
100.280	.976	.493	19	4	.729	func/s146.bmp
103.572	.932	.531	13	7	.653	func/u135.bmp
106.845	.965	.579	14	7	.633	func/u135.bmp
110.085	.982	.512	7	7	1.197	func/f132.bmp
112.808	20.000	20.000	999	20000	20.000	func/i999.bmp
133.253	.916	.403	17	4	1.427	func/s131.bmp
136.344	.941	.417	18	7	1.227	func/s131.bmp
139.567	.861	.512	15	7	.843	func/u136.bmp
142.707	.982	.515	17	4	.890	func/s133.bmp
145.881	.811	.433	17	4	1.042	func/s136.bmp
148.871	.885	.405	5	7	1.002	func/f133.bmp
152.078	.847	.553	7	4	1.028	func/f135.bmp
155.135	.935	.449	5	7	.629	func/f144.bmp
158.376	.951	.540	13	7	.794	func/u146.bmp
161.667	.971	.584	14	7	.740	func/u146.bmp
164.908	.847	.477	13	7	.482	func/u131.bmp
167.963	.927	.442	19	7	.813	func/s133.bmp
171.154	.948	.499	5	7	.664	func/f142.bmp
174.394	.821	.521	19	4	.772	func/s136.bmp
177.401	.903	.414	5	7	.525	func/f131.bmp
180.525	.973	.463	7	7	.561	func/f133.bmp
183.749	.808	.475	5	7	.641	func/f138.bmp
186.872	.835	.544	6	7	.484	func/f138.bmp
189.895	.985	.424	7	7	.455	func/f144.bmp
193.169	.983	.522	5	7	.462	func/f143.bmp
195.892	20.000	20.000	999	20000	20.000	func/i999.bmp
216.488	.977	.563	5	7	.730	func/f134.bmp
219.745	.831	.517	6	7	.587	func/f134.bmp
222.902	.809	.561	15	7	.499	func/u131.bmp
226.026	.825	.546	5	7	.659	func/f146.bmp
229.133	.890	.511	6	7	.561	func/f146.bmp
232.356	.998	.553	7	7	.544	func/f142.bmp
235.631	.849	.467	13	7	.326	func/u142.bmp
238.771	.942	.532	14	7	.347	func/u142.bmp
241.894	.943	.411	7	7	.500	func/f131.bmp
245.085	.897	.483	17	7	.648	func/s145.bmp
248.275	.842	.528	18	4	.662	func/s145.bmp
251.399	.946	.511	17	4	.847	func/s137.bmp
254.656	.844	.550	18	4	.820	func/s137.bmp
257.763	.935	.485	7	7	.741	func/f143.bmp
260.886	.955	.428	17	4	.849	func/s144.bmp
264.160	.836	.542	18	4	.786	func/s144.bmp
267.267	.843	.511	13	7	.691	func/u145.bmp
270.307	.808	.412	13	7	.363	func/u137.bmp
273.397	.939	.513	13	7	.645	func/u134.bmp
276.087	20.000	20.000	999	20000	20.000	func/i999.bmp
296.699	.907	.569	5	4	.952	func/f137.bmp
299.940	.861	.566	6	4	.654	func/f137.bmp
303.163	.993	.577	17	7	.736	func/s141.bmp
306.437	.863	.502	18	7	.724	func/s141.bmp
309.644	.820	.583	17	7	.749	func/s134.bmp
312.801	.967	.555	15	7	.650	func/u145.bmp
316.059	.882	.524	13	7	.765	func/u133.bmp
319.115	.981	.410	14	7	.650	func/u133.bmp
322.456	.989	.586	15	7	.385	func/u137.bmp
325.663	.981	.447	17	7	.682	func/s138.bmp
328.854	.934	.443	15	7	.527	func/u134.bmp
332.111	.990	.556	17	7	1.036	func/s143.bmp
335.351	.842	.469	18	7	.812	func/s143.bmp
338.442	.898	.482	17	7	.857	func/s140.bmp
341.632	.855	.524	18	7	.799	func/s140.bmp
344.672	.874	.406	17	7	.610	func/s139.bmp
347.913	.931	.586	18	4	.752	func/s139.bmp
351.187	.810	.576	19	7	.925	func/s134.bmp
354.193	.807	.426	5	7	1.076	func/f139.bmp
356.749	20.000	20.000	999	20000	20.000	func/i999.bmp
377.278	.892	.499	5	7	.801	func/f136.bmp
380.418	.932	.481	19	7	.859	func/s138.bmp
383.592	.941	.483	5	7	.591	func/f145.bmp
386.766	.859	.454	6	7	.431	func/f145.bmp
389.973	.968	.575	13	7	.407	func/u132.bmp
393.196	.965	.493	5	7	.568	func/f141.bmp
396.521	.990	.595	6	7	.358	func/f141.bmp
399.310	.012	0	999	0	0	func/Circle.bmp
