onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.833	.463	13	4	.897	func/u061.bmp
7.006	.800	.405	14	4	.703	func/u061.bmp
10.197	.803	.501	17	4	1.593	func/s049.bmp
13.187	.822	.432	18	4	.868	func/s049.bmp
16.310	.973	.532	5	7	1.295	func/f062.bmp
19.652	.980	.582	17	4	.750	func/s058.bmp
22.841	.814	.450	18	4	.694	func/s058.bmp
25.865	.822	.435	17	4	.759	func/s063.bmp
28.922	.806	.460	18	4	.813	func/s063.bmp
32.012	.990	.509	13	7	.607	func/u064.bmp
34.751	20.000	20.000	999	20000	20.000	func/i999.bmp
55.230	.949	.422	5	7	1.770	func/f051.bmp
58.521	.833	.579	17	4	.719	func/s051.bmp
61.678	.967	.562	7	7	1.152	func/f062.bmp
64.818	.838	.402	5	4	.674	func/f059.bmp
68.025	.964	.586	5	4	.922	func/f060.bmp
71.165	.870	.407	6	4	.825	func/f060.bmp
74.406	.858	.585	5	4	1.267	func/f054.bmp
77.596	.897	.565	6	4	.726	func/f054.bmp
80.703	.937	.438	15	7	.732	func/u064.bmp
84.010	.924	.570	13	7	.727	func/u053.bmp
87.134	.839	.425	7	7	1.133	func/f051.bmp
90.291	.957	.548	17	4	.755	func/s050.bmp
93.598	.833	.569	19	4	.666	func/s051.bmp
96.655	.848	.459	5	7	1.122	func/f063.bmp
99.779	.981	.506	7	7	.932	func/f059.bmp
102.936	.971	.404	17	4	.828	func/s054.bmp
106.143	.970	.461	18	4	.718	func/s054.bmp
109.333	.853	.449	5	7	.925	func/f061.bmp
112.490	.802	.545	6	7	.760	func/f061.bmp
115.029	20.000	20.000	999	20000	20.000	func/i999.bmp
135.575	.861	.501	13	4	.859	func/u062.bmp
138.632	.951	.428	15	7	.768	func/u053.bmp
141.789	.941	.440	17	4	.839	func/s060.bmp
145.046	.986	.550	18	4	.757	func/s060.bmp
148.253	.931	.467	19	4	1.102	func/s050.bmp
151.510	.996	.544	13	4	1.119	func/u058.bmp
154.734	.879	.459	14	4	.762	func/u058.bmp
157.958	.944	.570	7	7	.886	func/f063.bmp
161.115	.802	.448	5	4	.941	func/f055.bmp
164.121	.972	.440	13	4	.922	func/u063.bmp
167.429	.886	.556	17	7	.968	func/s064.bmp
170.586	.943	.507	15	4	.727	func/u062.bmp
173.893	.948	.598	13	4	1.038	func/u050.bmp
177.084	.992	.468	14	4	.834	func/u050.bmp
180.341	.864	.499	13	4	.902	func/u056.bmp
183.381	.869	.406	14	4	.683	func/u056.bmp
186.605	.963	.596	5	7	.937	func/f052.bmp
189.795	.968	.458	6	7	.648	func/f052.bmp
193.002	.987	.483	7	4	.950	func/f055.bmp
195.742	20.000	20.000	999	20000	20.000	func/i999.bmp
216.371	.854	.599	17	4	1.107	func/s055.bmp
219.511	.895	.514	15	7	1.125	func/u063.bmp
222.668	.862	.476	5	7	.870	func/f064.bmp
225.825	.905	.533	19	4	1.064	func/s064.bmp
228.999	.848	.485	17	4	.978	func/s053.bmp
232.189	.903	.545	13	7	1.574	func/u060.bmp
235.313	.981	.415	13	4	1.048	func/u057.bmp
238.470	.857	.413	14	4	.763	func/u057.bmp
241.660	.910	.558	17	4	1.075	func/s052.bmp
244.884	.899	.543	18	4	1.066	func/s052.bmp
247.958	.824	.417	19	4	1.000	func/s055.bmp
251.114	.930	.533	17	4	.929	func/s056.bmp
254.272	.927	.454	18	4	.849	func/s056.bmp
257.378	.924	.409	7	7	.869	func/f064.bmp
260.569	.955	.487	17	4	.718	func/s061.bmp
263.793	.810	.493	18	4	.725	func/s061.bmp
266.933	.972	.566	19	4	1.021	func/s053.bmp
270.157	.987	.473	5	4	1.239	func/f056.bmp
273.347	.939	.450	6	4	.860	func/f056.bmp
276.504	.943	.447	15	7	1.108	func/u060.bmp
279.193	20.000	20.000	999	20000	20.000	func/i999.bmp
299.672	.980	.436	17	4	1.019	func/s057.bmp
302.996	.965	.570	18	7	.986	func/s057.bmp
306.187	.880	.466	13	4	1.448	func/u049.bmp
309.260	.977	.433	17	4	.703	func/s062.bmp
312.551	.997	.537	13	4	.946	func/u055.bmp
315.725	.894	.405	17	4	.806	func/s059.bmp
318.965	.833	.580	18	4	.813	func/s059.bmp
322.122	.883	.561	13	7	1.085	func/u054.bmp
325.262	.808	.487	5	4	.789	func/f050.bmp
328.386	.882	.537	6	4	.835	func/f050.bmp
331.626	.908	.596	15	4	.953	func/u049.bmp
334.884	.927	.583	5	4	.969	func/f049.bmp
338.057	.980	.482	6	4	.796	func/f049.bmp
341.348	.847	.544	19	4	.838	func/s062.bmp
344.405	.925	.440	5	7	.858	func/f053.bmp
347.528	.818	.429	15	4	.949	func/u055.bmp
350.568	.885	.461	13	4	1.012	func/u051.bmp
353.191	20.000	20.000	999	20000	20.000	func/i999.bmp
373.653	.915	.419	13	4	1.122	func/u059.bmp
376.777	.885	.447	15	7	1.173	func/u054.bmp
379.833	.880	.403	5	7	.938	func/f057.bmp
383.007	.878	.519	6	7	.817	func/f057.bmp
386.231	.878	.575	13	4	.778	func/u052.bmp
389.438	.970	.558	5	4	.724	func/f058.bmp
392.729	.886	.551	6	4	.610	func/f058.bmp
395.919	.834	.548	7	7	.764	func/f053.bmp
398.542	.012	0	999	0	0	func/Circle.bmp
