onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.841	.432	5	4	1.075	func/f094.bmp
7.174	.989	.551	5	4	1.128	func/f086.bmp
10.631	.957	.600	17	4	1.160	func/s096.bmp
13.905	.956	.547	18	4	.925	func/s096.bmp
17.062	.848	.425	5	7	1.030	func/f097.bmp
20.086	.915	.412	17	4	1.105	func/s091.bmp
23.360	.861	.597	5	4	1.129	func/f085.bmp
26.416	.894	.425	7	4	.826	func/f094.bmp
29.490	.810	.412	5	7	1.041	func/f091.bmp
32.530	.828	.464	7	4	.949	func/f086.bmp
35.102	20.000	20.000	999	20000	20.000	func/i999.bmp
55.648	.885	.514	5	7	.885	func/f083.bmp
58.805	.895	.508	13	7	.949	func/u087.bmp
61.912	.927	.438	14	7	.918	func/u087.bmp
65.085	.834	.468	7	7	.963	func/f097.bmp
68.110	.817	.435	17	4	1.272	func/s094.bmp
71.282	.887	.599	18	7	.720	func/s094.bmp
74.389	.882	.443	19	4	.953	func/s091.bmp
77.446	.937	.404	5	7	.816	func/f093.bmp
80.753	.804	.596	6	7	.907	func/f093.bmp
83.777	.933	.435	7	4	.969	func/f085.bmp
87.051	.850	.582	13	4	.864	func/u086.bmp
90.208	.892	.538	7	7	.836	func/f091.bmp
93.331	.815	.460	5	7	.876	func/f082.bmp
96.338	.873	.425	6	7	.734	func/f082.bmp
99.461	.882	.476	7	7	.839	func/f083.bmp
102.652	.950	.547	13	7	1.140	func/u088.bmp
105.876	.896	.512	14	7	.740	func/u088.bmp
109.066	.884	.518	17	4	.963	func/s086.bmp
112.290	.953	.583	18	4	.780	func/s086.bmp
114.996	20.000	20.000	999	20000	20.000	func/i999.bmp
135.475	.835	.440	5	7	.884	func/f092.bmp
138.565	.976	.494	6	7	.652	func/f092.bmp
141.889	.840	.575	17	4	.947	func/s088.bmp
145.046	.893	.549	18	4	1.044	func/s088.bmp
148.203	.998	.488	15	4	.874	func/u086.bmp
151.410	.951	.435	5	4	.985	func/f087.bmp
154.567	.811	.440	6	4	.932	func/f087.bmp
157.557	.811	.405	5	4	1.184	func/f095.bmp
160.664	.838	.525	17	7	1.167	func/s083.bmp
163.754	.997	.474	18	7	1.036	func/s083.bmp
167.045	.884	.534	17	4	1.025	func/s090.bmp
170.202	.869	.517	17	4	1.475	func/s093.bmp
173.308	.891	.473	13	4	1.102	func/u092.bmp
176.499	.969	.528	14	4	1.033	func/u092.bmp
179.823	.846	.597	5	7	1.040	func/f090.bmp
182.880	.993	.447	6	7	.953	func/f090.bmp
186.137	.860	.486	7	4	.983	func/f095.bmp
189.344	.925	.574	13	4	.969	func/u091.bmp
192.016	20.000	20.000	999	20000	20.000	func/i999.bmp
212.612	.966	.558	17	7	1.113	func/s085.bmp
215.903	.968	.552	18	7	.888	func/s085.bmp
219.043	.908	.410	19	4	.952	func/s090.bmp
222.133	.922	.406	5	7	1.009	func/f096.bmp
225.240	.800	.415	19	7	1.091	func/s093.bmp
228.364	.981	.566	17	7	1.062	func/s087.bmp
231.587	.926	.469	18	7	.725	func/s087.bmp
234.761	.803	.404	13	4	1.031	func/u095.bmp
237.935	.945	.585	14	4	.958	func/u095.bmp
241.125	.954	.470	13	7	1.010	func/u096.bmp
244.433	.877	.579	15	4	1.039	func/u091.bmp
247.473	.893	.400	17	4	1.077	func/s092.bmp
250.614	.841	.484	5	4	.898	func/f088.bmp
253.670	.951	.448	7	7	.840	func/f096.bmp
256.843	.941	.452	13	4	.986	func/u089.bmp
259.984	.848	.433	14	4	.775	func/u089.bmp
263.007	.894	.402	13	4	.947	func/u084.bmp
266.215	.955	.551	14	4	.708	func/u084.bmp
269.388	.987	.444	17	7	.905	func/s095.bmp
272.712	.891	.557	18	7	.534	func/s095.bmp
275.902	.822	.528	15	7	1.006	func/u096.bmp
278.475	20.000	20.000	999	20000	20.000	func/i999.bmp
299.003	.931	.494	13	4	.927	func/u082.bmp
302.261	.994	.560	14	4	.823	func/u082.bmp
305.501	.928	.474	19	4	1.142	func/s092.bmp
308.658	.808	.465	13	7	1.112	func/u085.bmp
311.782	.941	.544	7	4	1.073	func/f088.bmp
315.089	.948	.596	13	7	.849	func/u094.bmp
318.246	.911	.449	17	4	1.560	func/s084.bmp
321.386	.918	.457	13	7	.953	func/u097.bmp
324.493	.846	.425	13	4	.908	func/u093.bmp
327.550	.989	.447	5	7	.817	func/f089.bmp
330.774	.857	.466	6	7	.735	func/f089.bmp
333.948	.895	.542	15	7	.918	func/u085.bmp
337.054	.895	.438	5	7	1.102	func/f084.bmp
340.195	.991	.470	6	7	.955	func/f084.bmp
343.435	.902	.479	15	7	.960	func/u094.bmp
346.626	.846	.527	17	4	1.342	func/s089.bmp
349.650	.997	.418	19	7	1.035	func/s084.bmp
352.388	20.000	20.000	999	20000	20.000	func/i999.bmp
373.017	.843	.596	17	7	1.034	func/s097.bmp
376.158	.937	.519	18	7	.970	func/s097.bmp
379.398	.950	.539	15	7	.936	func/u097.bmp
382.506	.805	.401	13	7	.925	func/u083.bmp
385.679	.950	.595	14	7	.556	func/u083.bmp
388.919	.835	.523	15	4	.869	func/u093.bmp
391.926	.846	.413	17	7	.999	func/s082.bmp
395.033	.858	.493	13	4	.941	func/u090.bmp
397.689	.012	0	999	0	0	func/Circle.bmp
