onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.992	.449	17	4	1.126	func/s031.bmp
7.290	.989	.531	13	4	1.044	func/u023.bmp
10.731	.949	.571	14	4	.777	func/u023.bmp
13.855	.944	.404	13	4	.990	func/u024.bmp
17.112	.940	.544	17	4	.886	func/s028.bmp
20.369	.806	.543	18	4	.812	func/s028.bmp
23.443	.897	.485	5	7	.817	func/f025.bmp
26.550	.950	.444	5	4	.985	func/f029.bmp
29.758	.981	.501	6	4	.830	func/f029.bmp
33.097	.955	.596	19	4	.968	func/s031.bmp
35.803	20.000	20.000	999	20000	20.000	func/i999.bmp
56.265	.994	.427	5	4	1.004	func/f028.bmp
59.606	.926	.570	17	7	.984	func/s021.bmp
62.830	.826	.532	18	7	1.033	func/s021.bmp
65.870	.997	.450	15	4	.917	func/u024.bmp
69.194	.963	.566	17	7	.599	func/s027.bmp
72.501	.838	.571	18	7	1.001	func/s027.bmp
75.525	.999	.407	13	4	.928	func/u022.bmp
78.815	.896	.522	14	4	.894	func/u022.bmp
81.956	.932	.482	7	7	.845	func/f025.bmp
85.230	.897	.579	13	4	1.049	func/u029.bmp
88.337	.989	.451	13	4	.911	func/u020.bmp
91.694	.936	.597	7	4	.920	func/f028.bmp
94.968	.894	.584	5	7	.670	func/f018.bmp
98.125	.920	.495	6	7	.859	func/f018.bmp
101.382	.910	.560	13	7	1.388	func/u026.bmp
104.623	.881	.564	17	4	1.084	func/s019.bmp
107.846	.907	.571	13	4	.994	func/u021.bmp
111.087	.828	.563	14	4	.806	func/u021.bmp
114.145	.963	.468	15	4	.934	func/u029.bmp
116.850	20.000	20.000	999	20000	20.000	func/i999.bmp
137.345	.944	.462	17	7	.755	func/s023.bmp
140.485	.899	.420	18	7	.786	func/s023.bmp
143.676	.989	.533	15	4	.852	func/u020.bmp
146.866	.992	.424	13	4	.928	func/u027.bmp
150.140	.956	.506	14	4	.836	func/u027.bmp
153.397	.887	.532	17	7	.919	func/s017.bmp
156.588	.806	.527	15	7	1.178	func/u026.bmp
159.594	.835	.433	17	4	.960	func/s022.bmp
162.634	.981	.446	19	4	.942	func/s019.bmp
165.958	.877	.578	5	7	.989	func/f021.bmp
169.182	.852	.575	6	7	.793	func/f021.bmp
172.323	.910	.519	17	7	1.068	func/s020.bmp
175.580	.954	.572	18	7	.930	func/s020.bmp
178.820	.868	.509	17	4	1.154	func/s029.bmp
182.011	.916	.552	5	7	.803	func/f019.bmp
185.134	.813	.442	6	7	.933	func/f019.bmp
188.308	.931	.594	19	7	.854	func/s017.bmp
191.465	.877	.467	5	7	.686	func/f032.bmp
194.572	.816	.460	6	7	.519	func/f032.bmp
197.563	.961	.418	19	4	1.149	func/s022.bmp
200.268	20.000	20.000	999	20000	20.000	func/i999.bmp
220.730	.916	.423	13	4	1.294	func/u031.bmp
223.870	.800	.459	17	4	1.011	func/s024.bmp
226.843	.814	.415	18	4	.940	func/s024.bmp
229.850	.904	.419	13	4	1.030	func/u018.bmp
233.107	.837	.581	14	4	.711	func/u018.bmp
236.348	.890	.579	19	7	.965	func/s029.bmp
239.421	.925	.405	17	7	.916	func/s025.bmp
242.545	.928	.428	5	7	.614	func/f031.bmp
245.702	.818	.463	13	4	1.003	func/u017.bmp
248.692	.923	.407	15	4	.885	func/u031.bmp
251.982	.857	.599	5	7	.978	func/f030.bmp
255.022	.838	.415	5	7	1.002	func/f017.bmp
258.030	.876	.401	5	4	.965	func/f026.bmp
261.270	.847	.590	6	4	.734	func/f026.bmp
264.410	.839	.532	19	7	.824	func/s025.bmp
267.467	.810	.450	5	4	1.070	func/f023.bmp
270.573	.820	.527	7	7	1.036	func/f031.bmp
273.146	20.000	20.000	999	20000	20.000	func/i999.bmp
293.741	.810	.556	13	4	.925	func/u025.bmp
296.815	.814	.496	15	4	.803	func/u017.bmp
299.855	.835	.456	13	4	.801	func/u030.bmp
302.995	.929	.536	14	4	.819	func/u030.bmp
306.236	.916	.542	7	7	.628	func/f030.bmp
309.393	.948	.482	17	7	1.102	func/s032.bmp
312.633	.882	.531	18	7	.942	func/s032.bmp
315.690	.869	.402	7	7	.912	func/f017.bmp
318.914	.893	.586	13	7	.960	func/u019.bmp
322.021	.958	.437	13	4	1.008	func/u032.bmp
325.161	.809	.413	14	4	.873	func/u032.bmp
328.168	.908	.429	7	4	1.035	func/f023.bmp
331.408	.810	.554	5	7	.987	func/f027.bmp
334.515	.882	.529	15	4	.966	func/u025.bmp
337.706	.932	.551	13	4	.974	func/u028.bmp
340.879	.899	.480	14	4	.784	func/u028.bmp
344.020	.964	.472	5	4	1.105	func/f024.bmp
347.310	.990	.557	6	4	.742	func/f024.bmp
350.601	.874	.523	5	4	1.077	func/f022.bmp
353.758	.874	.507	15	7	1.190	func/u019.bmp
356.380	20.000	20.000	999	20000	20.000	func/i999.bmp
376.876	.992	.466	17	7	1.143	func/s026.bmp
380.116	.864	.481	18	7	.946	func/s026.bmp
383.156	.866	.406	17	7	1.170	func/s030.bmp
386.313	.886	.524	7	7	.964	func/f027.bmp
389.504	.865	.538	5	7	.902	func/f020.bmp
392.677	.815	.535	6	7	.881	func/f020.bmp
395.701	.906	.440	17	7	1.409	func/s018.bmp
398.407	.012	0	999	0	0	func/Circle.bmp
