onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.937	.586	13	7	.952	func/u016.bmp
7.173	.979	.458	14	7	.816	func/u016.bmp
10.548	.863	.518	5	4	.748	func/f003.bmp
13.671	.956	.495	6	4	.610	func/f003.bmp
16.878	.821	.474	13	4	.700	func/u008.bmp
20.069	.957	.589	17	7	.958	func/s009.bmp
23.309	.971	.502	17	4	.830	func/s006.bmp
26.616	.856	.563	13	4	.700	func/u006.bmp
29.757	.986	.509	5	4	.711	func/f015.bmp
32.947	.914	.444	6	4	.735	func/f015.bmp
35.603	20.000	20.000	999	20000	20.000	func/i999.bmp
56.132	.863	.497	17	7	1.096	func/s005.bmp
59.306	.848	.538	18	7	.769	func/s005.bmp
62.363	.873	.451	15	4	.776	func/u008.bmp
65.486	.904	.475	13	4	.796	func/u012.bmp
68.576	.992	.402	19	7	.686	func/s009.bmp
71.867	.857	.531	13	4	.833	func/u010.bmp
74.940	.976	.446	14	4	.657	func/u010.bmp
78.247	.975	.561	19	4	.766	func/s006.bmp
81.521	.944	.521	5	7	.593	func/f009.bmp
84.662	.945	.432	6	7	.749	func/f009.bmp
87.835	.945	.462	15	4	.691	func/u006.bmp
90.959	.912	.403	13	4	.865	func/u007.bmp
94.183	.985	.549	5	4	.814	func/f013.bmp
97.356	.997	.431	17	7	.635	func/s012.bmp
100.697	.949	.579	18	4	.922	func/s012.bmp
103.838	.999	.426	15	4	.740	func/u012.bmp
107.061	.829	.466	17	7	.640	func/s007.bmp
110.151	.915	.486	5	7	.730	func/f007.bmp
113.376	.971	.551	6	7	.621	func/f007.bmp
116.098	20.000	20.000	999	20000	20.000	func/i999.bmp
136.694	.874	.556	17	4	1.184	func/s010.bmp
139.750	.908	.409	18	4	.735	func/s010.bmp
142.874	.868	.449	15	4	.744	func/u007.bmp
145.915	.980	.418	5	7	.673	func/f006.bmp
149.238	.896	.570	7	7	.766	func/f013.bmp
152.362	.822	.453	17	7	.792	func/s003.bmp
155.469	.971	.510	17	4	.790	func/s014.bmp
158.692	.837	.479	19	7	.886	func/s007.bmp
161.732	.803	.426	13	4	.844	func/u002.bmp
164.756	.818	.466	14	4	.899	func/u002.bmp
167.796	.956	.462	5	7	.941	func/f002.bmp
170.953	.939	.424	13	4	.857	func/u005.bmp
174.160	.907	.489	14	4	.844	func/u005.bmp
177.417	.922	.572	7	7	.871	func/f006.bmp
180.574	.907	.453	13	4	.894	func/u003.bmp
183.798	.954	.550	19	4	1.004	func/s003.bmp
186.972	.857	.441	13	4	.936	func/u014.bmp
190.062	.959	.462	19	4	.862	func/s014.bmp
192.768	20.000	20.000	999	20000	20.000	func/i999.bmp
213.380	.955	.577	5	7	.813	func/f014.bmp
216.688	.966	.569	6	7	.442	func/f014.bmp
219.911	.954	.490	17	4	1.026	func/s013.bmp
223.119	.802	.484	18	4	.725	func/s013.bmp
226.209	.881	.532	7	7	.772	func/f002.bmp
229.315	.812	.465	13	4	.811	func/u011.bmp
232.439	.951	.549	14	4	.734	func/u011.bmp
235.830	.873	.570	13	4	.860	func/u001.bmp
238.887	.870	.407	14	4	.777	func/u001.bmp
242.010	.830	.493	15	4	.790	func/u003.bmp
245.034	.831	.430	13	4	.742	func/u009.bmp
248.141	.821	.513	15	4	.868	func/u014.bmp
251.331	.908	.596	17	4	.893	func/s001.bmp
254.521	.963	.508	17	4	.918	func/s015.bmp
257.728	.968	.469	18	4	.826	func/s015.bmp
260.986	.888	.533	5	4	1.034	func/f011.bmp
264.126	.829	.483	5	7	.666	func/f004.bmp
267.216	.969	.490	6	7	.442	func/f004.bmp
270.373	.806	.426	13	4	1.002	func/u013.bmp
273.513	.895	.561	14	4	1.081	func/u013.bmp
276.670	.846	.485	15	4	.853	func/u009.bmp
279.259	20.000	20.000	999	20000	20.000	func/i999.bmp
299.805	.843	.517	13	4	.869	func/u015.bmp
302.979	.808	.564	19	4	1.031	func/s001.bmp
306.019	.943	.462	5	4	.808	func/f012.bmp
309.309	.997	.575	5	7	.568	func/f016.bmp
312.567	.829	.487	7	4	1.035	func/f011.bmp
315.623	.923	.464	13	4	.969	func/u004.bmp
318.847	.938	.525	17	4	1.093	func/s004.bmp
321.987	.845	.426	18	4	.982	func/s004.bmp
325.144	.923	.545	5	7	1.017	func/f005.bmp
328.252	.863	.417	6	7	.950	func/f005.bmp
331.291	.859	.402	15	4	.939	func/u015.bmp
334.348	.903	.426	5	4	1.431	func/f008.bmp
337.522	.964	.508	6	7	.899	func/f008.bmp
340.762	.909	.502	7	4	.848	func/f012.bmp
343.903	.972	.452	17	7	1.125	func/s008.bmp
347.060	.972	.412	18	7	.984	func/s008.bmp
350.367	.910	.560	7	7	1.011	func/f016.bmp
353.023	20.000	20.000	999	20000	20.000	func/i999.bmp
373.485	.831	.431	5	4	.933	func/f010.bmp
376.642	.809	.562	6	4	.800	func/f010.bmp
379.699	.884	.474	15	4	.865	func/u004.bmp
382.839	.984	.500	17	4	.925	func/s002.bmp
386.096	.838	.513	17	7	.869	func/s016.bmp
389.120	.907	.417	5	4	.958	func/f001.bmp
392.343	.820	.538	6	4	.800	func/f001.bmp
395.400	.968	.458	17	7	1.119	func/s011.bmp
398.156	.012	0	999	0	0	func/Circle.bmp
