onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.825	.581	13	7	.869	func/u122.bmp
7.074	.844	.481	5	7	.797	func/f118.bmp
10.231	.849	.439	17	7	.948	func/s123.bmp
13.438	.971	.592	18	7	.909	func/s123.bmp
16.612	.817	.429	13	7	.949	func/u120.bmp
19.652	.854	.466	17	7	.969	func/s122.bmp
22.859	.961	.584	17	7	1.002	func/s128.bmp
26.183	.997	.594	18	7	.988	func/s128.bmp
29.540	.959	.590	15	7	.927	func/u122.bmp
32.246	20.000	20.000	999	20000	20.000	func/i999.bmp
52.775	.968	.488	13	4	1.046	func/u115.bmp
55.982	.908	.475	7	7	.901	func/f118.bmp
59.072	.800	.403	13	7	.836	func/u129.bmp
62.146	.979	.502	5	7	.881	func/f124.bmp
65.370	.971	.484	6	7	.901	func/f124.bmp
68.543	.984	.423	15	7	.937	func/u120.bmp
71.784	.928	.493	17	7	1.525	func/s115.bmp
74.924	.980	.448	18	7	.812	func/s115.bmp
78.114	.830	.436	19	4	1.020	func/s122.bmp
81.238	.816	.534	5	7	.914	func/f125.bmp
84.395	.861	.575	6	7	.790	func/f125.bmp
87.585	.828	.564	13	7	.842	func/u116.bmp
90.609	.965	.429	14	7	.714	func/u116.bmp
93.833	.831	.499	15	4	.963	func/u115.bmp
96.990	.959	.552	5	7	.552	func/f128.bmp
100.230	.922	.504	6	7	.857	func/f128.bmp
103.370	.813	.444	15	7	.948	func/u129.bmp
106.494	.949	.547	17	7	.889	func/s124.bmp
109.668	.831	.456	5	7	.974	func/f120.bmp
112.240	20.000	20.000	999	20000	20.000	func/i999.bmp
132.786	.952	.504	5	7	.747	func/f115.bmp
135.909	.919	.405	6	7	.928	func/f115.bmp
139.016	.849	.433	5	7	.944	func/f130.bmp
142.223	.828	.591	6	7	.890	func/f130.bmp
145.363	.862	.549	5	7	.942	func/f123.bmp
148.520	.991	.530	13	7	1.041	func/u125.bmp
151.811	.909	.519	19	7	.920	func/s124.bmp
155.001	.838	.505	17	7	1.102	func/s119.bmp
158.158	.801	.542	18	7	1.083	func/s119.bmp
161.232	.939	.511	7	7	.969	func/f120.bmp
164.456	.864	.512	5	7	1.127	func/f116.bmp
167.579	.875	.488	17	7	.955	func/s127.bmp
170.736	.881	.503	18	7	.943	func/s127.bmp
173.943	.973	.567	5	7	.847	func/f127.bmp
177.217	.810	.533	6	7	.888	func/f127.bmp
180.224	.909	.427	7	7	.843	func/f123.bmp
183.448	.879	.542	17	7	1.119	func/s129.bmp
186.605	.862	.506	18	7	1.097	func/s129.bmp
189.662	.949	.433	15	7	.831	func/u125.bmp
192.351	20.000	20.000	999	20000	20.000	func/i999.bmp
212.930	.892	.550	17	4	.993	func/s120.bmp
216.070	.946	.473	18	4	.926	func/s120.bmp
219.377	.805	.596	17	4	1.351	func/s116.bmp
222.534	.901	.569	7	7	.992	func/f116.bmp
225.708	.912	.508	13	7	1.001	func/u119.bmp
228.848	.950	.457	14	7	.447	func/u119.bmp
232.139	.938	.576	5	7	.969	func/f119.bmp
235.379	.827	.458	13	7	.951	func/u130.bmp
238.386	.833	.408	13	7	.981	func/u123.bmp
241.409	.968	.426	17	7	1.014	func/s118.bmp
244.583	.820	.435	18	7	1.037	func/s118.bmp
247.623	.822	.447	19	4	1.145	func/s116.bmp
250.630	.800	.408	13	7	.984	func/u127.bmp
253.770	.945	.573	17	4	.895	func/s125.bmp
256.910	.815	.421	7	7	.953	func/f119.bmp
260.084	.801	.599	13	7	1.353	func/u126.bmp
263.208	.868	.565	14	7	.719	func/u126.bmp
266.265	.836	.431	15	7	1.010	func/u130.bmp
269.438	.990	.568	13	7	.814	func/u121.bmp
272.729	.933	.529	14	7	.696	func/u121.bmp
275.903	.809	.482	15	7	.803	func/u123.bmp
278.458	20.000	20.000	999	20000	20.000	func/i999.bmp
299.004	.837	.517	5	7	.846	func/f114.bmp
302.111	.939	.498	17	4	.937	func/s121.bmp
305.251	.893	.420	18	4	.849	func/s121.bmp
308.458	.940	.539	15	7	.823	func/u127.bmp
311.732	.987	.556	5	4	.878	func/f129.bmp
315.023	.901	.524	19	4	.833	func/s125.bmp
318.263	.976	.579	5	7	.789	func/f121.bmp
321.470	.825	.467	5	7	1.026	func/f122.bmp
324.627	.914	.559	13	4	.923	func/u114.bmp
327.851	.851	.541	14	4	.918	func/u114.bmp
330.908	.988	.444	7	7	.972	func/f114.bmp
334.182	.907	.513	13	7	.935	func/u118.bmp
337.405	.882	.539	17	7	1.099	func/s126.bmp
340.596	.924	.545	18	7	.915	func/s126.bmp
343.870	.897	.573	7	4	.878	func/f129.bmp
347.044	.950	.517	17	4	.951	func/s130.bmp
350.217	.864	.464	7	7	.801	func/f121.bmp
352.823	20.000	20.000	999	20000	20.000	func/i999.bmp
373.318	.890	.452	17	4	.919	func/s114.bmp
376.492	.978	.512	18	4	.895	func/s114.bmp
379.682	.834	.438	7	7	.809	func/f122.bmp
382.722	.971	.439	13	7	.835	func/u124.bmp
385.996	.965	.527	14	7	.791	func/u124.bmp
389.220	.881	.491	5	7	.834	func/f126.bmp
392.277	.881	.402	15	4	.926	func/u118.bmp
395.367	1.000	.447	13	7	.940	func/u128.bmp
398.591	.859	.465	14	7	.805	func/u128.bmp
401.230	.012	0	999	0	0	func/Circle.bmp
