onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.838	.418	13	4	.905	func/u033.bmp
7.206	.840	.588	17	4	.988	func/s040.bmp
10.447	.827	.521	13	4	.880	func/u041.bmp
13.554	.928	.512	14	4	.621	func/u041.bmp
16.844	.866	.591	17	4	.902	func/s045.bmp
19.884	.816	.409	18	4	.765	func/s045.bmp
22.974	.896	.502	13	4	.876	func/u037.bmp
26.115	.977	.478	13	4	.943	func/u043.bmp
29.405	.924	.542	14	4	.804	func/u043.bmp
32.512	.901	.415	15	4	.936	func/u033.bmp
35.151	20.000	20.000	999	20000	20.000	func/i999.bmp
55.581	.930	.401	5	7	1.101	func/f038.bmp
58.770	.861	.494	19	7	1.123	func/s040.bmp
61.911	.953	.506	13	4	.894	func/u038.bmp
65.101	.834	.480	13	4	.941	func/u046.bmp
68.291	.808	.587	14	4	.675	func/u046.bmp
71.465	.857	.598	17	4	1.109	func/s037.bmp
74.639	.937	.543	18	4	1.140	func/s037.bmp
77.779	.848	.430	15	4	.811	func/u037.bmp
80.819	.809	.430	5	7	.520	func/f048.bmp
83.826	.863	.427	6	7	.453	func/f048.bmp
86.949	.986	.500	5	7	.879	func/f040.bmp
90.273	.811	.583	6	7	.457	func/f040.bmp
93.280	.858	.422	7	4	1.369	func/f038.bmp
96.337	.903	.430	17	7	.986	func/s047.bmp
99.577	.901	.566	15	4	.793	func/u038.bmp
102.835	.888	.587	13	4	.989	func/u036.bmp
106.058	.988	.551	14	4	.789	func/u036.bmp
109.382	.964	.565	13	4	1.041	func/u045.bmp
112.606	.863	.490	13	4	1.046	func/u048.bmp
115.212	20.000	20.000	999	20000	20.000	func/i999.bmp
135.824	.800	.572	5	4	1.107	func/f044.bmp
138.864	.917	.469	6	4	.810	func/f044.bmp
142.138	.966	.589	13	4	.961	func/u044.bmp
145.412	.872	.549	14	4	.815	func/u044.bmp
148.653	.997	.590	19	7	1.086	func/s047.bmp
151.927	.813	.516	17	4	1.182	func/s035.bmp
155.000	.965	.495	13	4	.944	func/u039.bmp
158.324	.931	.592	14	4	.712	func/u039.bmp
161.431	.853	.414	15	4	.992	func/u045.bmp
164.571	.966	.501	13	4	.927	func/u040.bmp
167.745	.854	.450	15	4	.869	func/u048.bmp
170.935	.825	.558	17	4	1.100	func/s034.bmp
174.109	.969	.573	5	7	.797	func/f045.bmp
177.350	.946	.513	6	7	.894	func/f045.bmp
180.557	.863	.495	17	4	.967	func/s048.bmp
183.697	.852	.505	18	4	.886	func/s048.bmp
186.837	.870	.518	19	7	1.061	func/s035.bmp
189.894	.981	.406	17	4	1.002	func/s044.bmp
192.617	20.000	20.000	999	20000	20.000	func/i999.bmp
213.146	.956	.490	5	4	1.016	func/f046.bmp
216.319	.906	.443	6	4	.866	func/f046.bmp
219.476	.900	.477	15	4	.987	func/u040.bmp
222.617	.856	.473	17	7	1.279	func/s036.bmp
225.707	.906	.456	19	4	1.120	func/s034.bmp
228.914	.850	.528	13	4	1.007	func/u035.bmp
232.088	.956	.559	14	4	1.159	func/u035.bmp
235.478	.821	.600	17	7	1.171	func/s038.bmp
238.502	.972	.421	5	4	1.148	func/f035.bmp
241.692	.867	.438	19	4	1.157	func/s044.bmp
244.816	.860	.496	5	4	1.096	func/f047.bmp
247.906	.822	.462	5	7	.726	func/f041.bmp
250.913	.907	.415	6	7	.894	func/f041.bmp
254.136	.855	.544	19	7	1.082	func/s036.bmp
257.293	.952	.532	17	4	1.101	func/s039.bmp
260.417	.974	.407	18	4	1.084	func/s039.bmp
263.691	.884	.523	5	7	1.032	func/f033.bmp
266.781	.812	.441	19	7	1.034	func/s038.bmp
269.805	.948	.436	5	7	.673	func/f042.bmp
273.078	.957	.567	6	7	.693	func/f042.bmp
276.352	.968	.546	7	7	.841	func/f035.bmp
279.058	20.000	20.000	999	20000	20.000	func/i999.bmp
299.520	.877	.426	17	7	.968	func/s043.bmp
302.694	.951	.525	18	7	.513	func/s043.bmp
305.818	.875	.410	7	4	.902	func/f047.bmp
308.874	.816	.408	17	4	1.093	func/s033.bmp
311.914	.892	.466	5	7	.647	func/f043.bmp
315.055	.947	.480	13	4	.969	func/u034.bmp
318.279	.885	.502	7	7	.610	func/f033.bmp
321.519	.885	.597	5	4	1.072	func/f037.bmp
324.609	.980	.443	17	7	.997	func/s042.bmp
327.900	.940	.535	17	7	1.167	func/s046.bmp
331.040	.912	.418	19	4	1.108	func/s033.bmp
334.231	.833	.506	5	7	.999	func/f039.bmp
337.354	.956	.530	6	7	1.057	func/f039.bmp
340.545	.951	.466	7	4	1.265	func/f043.bmp
343.685	.952	.433	17	7	1.273	func/s041.bmp
346.992	.805	.586	18	7	.766	func/s041.bmp
350.066	.804	.498	15	4	1.006	func/u034.bmp
352.621	20.000	20.000	999	20000	20.000	func/i999.bmp
373.117	.845	.463	5	7	1.140	func/f034.bmp
376.240	.980	.513	7	4	.901	func/f037.bmp
379.414	.908	.426	13	4	.828	func/u047.bmp
382.688	.846	.597	14	4	.698	func/u047.bmp
385.745	.835	.437	19	4	.992	func/s042.bmp
388.801	.966	.460	13	4	.899	func/u042.bmp
392.109	.954	.577	14	4	.861	func/u042.bmp
395.416	.969	.581	19	4	1.073	func/s046.bmp
398.590	.870	.448	5	4	.885	func/f036.bmp
401.747	.851	.520	6	4	.725	func/f036.bmp
404.353	.012	0	999	0	0	func/Circle.bmp
