onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.979	.471	5	7	.966	func/f138.bmp
7.240	.913	.498	6	7	.852	func/f138.bmp
10.581	.874	.555	5	7	1.043	func/f133.bmp
13.772	.960	.543	5	7	.924	func/f145.bmp
16.912	.865	.409	6	7	.810	func/f145.bmp
19.952	.868	.415	13	7	.934	func/u133.bmp
23.159	.816	.576	14	7	1.015	func/u133.bmp
26.216	.811	.478	13	7	1.065	func/u134.bmp
29.256	.899	.454	13	7	.789	func/u144.bmp
32.347	.829	.434	14	7	.732	func/u144.bmp
34.918	20.000	20.000	999	20000	20.000	func/i999.bmp
55.531	.845	.578	5	7	1.016	func/f141.bmp
58.571	.927	.420	6	7	.851	func/f141.bmp
61.678	.882	.406	7	7	1.063	func/f133.bmp
64.868	.810	.537	13	7	.926	func/u132.bmp
67.975	.853	.529	5	7	.999	func/f143.bmp
71.199	.978	.600	17	7	.981	func/s140.bmp
74.373	.908	.420	18	7	.811	func/s140.bmp
77.613	.862	.562	15	7	.952	func/u134.bmp
80.653	.927	.415	13	7	.937	func/u141.bmp
83.910	.981	.553	14	7	.862	func/u141.bmp
87.151	.841	.500	17	7	.976	func/s134.bmp
90.258	.920	.494	13	7	1.112	func/u146.bmp
93.515	.980	.580	15	7	.892	func/u132.bmp
96.806	.953	.546	13	7	.927	func/u135.bmp
99.979	.846	.456	14	7	1.018	func/u135.bmp
103.170	.952	.569	7	7	.956	func/f143.bmp
106.427	.960	.544	17	7	1.120	func/s136.bmp
109.684	.971	.519	17	7	.946	func/s143.bmp
112.407	20.000	20.000	999	20000	20.000	func/i999.bmp
132.869	.946	.420	13	7	.870	func/u131.bmp
136.042	.899	.463	19	7	1.003	func/s134.bmp
139.300	.997	.595	17	7	.955	func/s144.bmp
142.657	.951	.588	15	7	.945	func/u146.bmp
145.797	.811	.424	17	7	.501	func/s132.bmp
148.938	.819	.553	18	7	.948	func/s132.bmp
152.011	.974	.500	17	7	1.019	func/s138.bmp
155.268	.933	.511	19	7	.969	func/s136.bmp
158.442	.983	.470	17	4	.938	func/s137.bmp
161.716	.804	.530	19	7	.909	func/s143.bmp
164.873	.910	.572	5	7	1.013	func/f142.bmp
168.130	.893	.583	6	7	.942	func/f142.bmp
171.287	.967	.498	15	7	1.048	func/u131.bmp
174.528	.911	.516	5	7	1.123	func/f144.bmp
177.752	.929	.536	6	7	.924	func/f144.bmp
180.909	.861	.452	19	7	.984	func/s144.bmp
183.949	.941	.413	13	7	.876	func/u138.bmp
187.172	.883	.502	5	7	.981	func/f146.bmp
190.413	.976	.588	6	7	1.085	func/f146.bmp
193.754	.923	.586	19	7	1.142	func/s138.bmp
196.426	20.000	20.000	999	20000	20.000	func/i999.bmp
216.988	.985	.523	5	7	.584	func/f136.bmp
220.145	.834	.408	6	7	.894	func/f136.bmp
223.169	.828	.429	19	4	.891	func/s137.bmp
226.276	.831	.512	5	7	.553	func/f140.bmp
229.300	.968	.434	17	7	1.013	func/s131.bmp
232.440	.966	.417	18	4	.921	func/s131.bmp
235.780	.953	.535	5	7	.934	func/f131.bmp
239.054	.998	.555	15	7	.898	func/u138.bmp
242.261	.810	.439	5	7	.823	func/f134.bmp
245.335	.866	.487	6	7	.814	func/f134.bmp
248.391	.875	.430	17	4	1.061	func/s135.bmp
251.465	.820	.422	5	7	1.303	func/f132.bmp
254.488	.929	.435	6	7	1.001	func/f132.bmp
257.645	.960	.466	7	7	.938	func/f140.bmp
260.902	.905	.530	13	7	.574	func/u145.bmp
264.026	.874	.448	13	7	1.252	func/u140.bmp
267.166	.857	.494	14	7	.507	func/u140.bmp
270.373	.827	.572	7	7	.943	func/f131.bmp
272.946	20.000	20.000	999	20000	20.000	func/i999.bmp
293.391	.822	.417	17	7	1.031	func/s139.bmp
296.382	.897	.401	18	7	.822	func/s139.bmp
299.588	.977	.543	17	4	1.632	func/s141.bmp
302.812	.953	.483	19	7	1.484	func/s135.bmp
305.969	.887	.432	5	4	1.698	func/f137.bmp
309.226	.961	.587	5	4	1.408	func/f139.bmp
312.517	.928	.566	15	7	.890	func/u145.bmp
315.757	.862	.546	13	7	.886	func/u142.bmp
318.864	.812	.469	14	7	.814	func/u142.bmp
321.938	.967	.493	17	4	1.174	func/s142.bmp
325.128	.924	.457	17	7	1.590	func/s146.bmp
328.285	.961	.458	18	7	1.098	func/s146.bmp
331.609	.947	.599	19	4	.986	func/s141.bmp
334.833	.959	.509	17	7	1.089	func/s133.bmp
338.040	.961	.480	7	4	1.240	func/f137.bmp
341.197	.832	.420	13	7	1.791	func/u143.bmp
344.337	.842	.535	14	7	.530	func/u143.bmp
347.411	.905	.463	7	4	.919	func/f139.bmp
350.634	.979	.549	13	7	.938	func/u136.bmp
353.958	.995	.578	14	7	.877	func/u136.bmp
356.698	20.000	20.000	999	20000	20.000	func/i999.bmp
377.243	.925	.501	5	7	1.217	func/f135.bmp
380.400	.976	.458	6	7	1.128	func/f135.bmp
383.741	.984	.599	19	7	1.728	func/s142.bmp
387.015	.975	.524	17	4	.862	func/s145.bmp
390.256	.812	.499	13	7	.981	func/u137.bmp
393.262	.854	.420	14	7	.969	func/u137.bmp
396.319	.880	.429	19	7	.877	func/s133.bmp
399.392	.949	.426	13	7	1.175	func/u139.bmp
402.115	.012	0	999	0	0	func/Circle.bmp
