onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.958	.484	17	7	1.210	func/s077.bmp
7.256	.845	.518	18	7	.854	func/s077.bmp
10.430	.822	.460	5	7	.956	func/f075.bmp
13.570	.845	.542	6	7	.899	func/f075.bmp
16.644	.895	.457	13	4	.935	func/u067.bmp
19.734	.910	.425	13	4	1.121	func/u068.bmp
22.908	.813	.495	14	4	.924	func/u068.bmp
26.081	.959	.587	13	4	1.002	func/u066.bmp
29.322	.944	.514	14	4	.969	func/u066.bmp
32.529	.973	.491	13	7	1.262	func/u071.bmp
35.252	20.000	20.000	999	20000	20.000	func/i999.bmp
55.714	.953	.432	17	7	1.261	func/s075.bmp
58.904	.875	.475	17	4	1.241	func/s070.bmp
62.128	.904	.582	15	4	.874	func/u067.bmp
65.319	.931	.518	5	7	.978	func/f071.bmp
68.425	.800	.413	13	4	.988	func/u069.bmp
71.432	.879	.439	14	4	.610	func/u069.bmp
74.488	.827	.401	17	7	1.011	func/s072.bmp
77.679	.942	.586	15	7	.823	func/u071.bmp
80.903	.998	.503	5	7	1.039	func/f072.bmp
84.227	.953	.556	6	7	.985	func/f072.bmp
87.451	.934	.503	19	7	1.150	func/s075.bmp
90.658	.925	.503	5	4	1.540	func/f073.bmp
93.899	.984	.551	19	4	.936	func/s070.bmp
97.122	.870	.483	13	4	.929	func/u074.bmp
100.212	.873	.439	14	4	.903	func/u074.bmp
103.453	.935	.595	7	7	.689	func/f071.bmp
106.660	.975	.513	17	7	1.030	func/s081.bmp
109.934	.978	.521	18	7	.988	func/s081.bmp
112.656	20.000	20.000	999	20000	20.000	func/i999.bmp
133.118	.830	.420	5	7	.813	func/f077.bmp
136.292	.949	.579	19	7	1.030	func/s072.bmp
139.416	.980	.407	5	7	1.019	func/f069.bmp
142.589	.829	.419	13	4	.869	func/u073.bmp
145.696	.872	.516	14	4	.774	func/u073.bmp
148.753	.926	.404	7	4	.934	func/f073.bmp
151.943	.802	.485	17	7	1.139	func/s078.bmp
154.933	.972	.431	5	7	.673	func/f080.bmp
158.107	.815	.426	6	7	.802	func/f080.bmp
161.147	.897	.460	5	7	.635	func/f068.bmp
164.254	.836	.447	7	7	.923	func/f077.bmp
167.378	.988	.534	5	4	.981	func/f079.bmp
170.618	.990	.468	6	4	.841	func/f079.bmp
173.959	.846	.580	7	7	.898	func/f069.bmp
177.016	.971	.448	13	7	1.116	func/u079.bmp
180.156	.814	.400	14	7	1.021	func/u079.bmp
183.313	.920	.581	17	7	1.261	func/s068.bmp
186.570	.986	.559	19	4	1.019	func/s078.bmp
189.728	.950	.418	5	4	1.075	func/f070.bmp
192.934	.862	.495	6	4	.921	func/f070.bmp
195.540	20.000	20.000	999	20000	20.000	func/i999.bmp
216.002	.982	.421	13	7	1.052	func/u077.bmp
219.259	.839	.506	7	7	1.031	func/f068.bmp
222.283	.903	.413	17	4	1.159	func/s065.bmp
225.456	.842	.516	18	4	.985	func/s065.bmp
228.513	.838	.435	17	7	1.174	func/s074.bmp
231.653	.828	.523	13	4	.902	func/u072.bmp
234.894	.896	.570	19	7	1.024	func/s068.bmp
238.134	.801	.573	5	7	.919	func/f074.bmp
241.124	.985	.422	6	7	.797	func/f074.bmp
244.298	.864	.431	5	7	.654	func/f078.bmp
247.488	.918	.561	15	7	1.337	func/u077.bmp
250.629	.834	.461	13	4	1.174	func/u080.bmp
253.736	.911	.507	14	4	.806	func/u080.bmp
256.842	.922	.420	13	4	1.726	func/u075.bmp
260.016	.869	.481	14	4	1.064	func/u075.bmp
263.140	.804	.488	19	7	1.046	func/s074.bmp
266.247	.925	.527	5	7	1.036	func/f081.bmp
269.520	.993	.575	15	4	.892	func/u072.bmp
272.260	20.000	20.000	999	20000	20.000	func/i999.bmp
292.872	.923	.569	17	7	.861	func/s069.bmp
295.979	.963	.407	18	7	.821	func/s069.bmp
299.303	.944	.596	17	4	.914	func/s067.bmp
302.477	.801	.460	7	7	1.014	func/f078.bmp
305.617	.813	.570	17	7	1.010	func/s073.bmp
308.674	.865	.471	5	7	.789	func/f066.bmp
311.831	.870	.520	17	7	.963	func/s066.bmp
315.071	.917	.587	18	7	.833	func/s066.bmp
318.295	.970	.542	7	7	.761	func/f081.bmp
321.586	.843	.540	13	4	1.435	func/u070.bmp
324.760	.895	.557	14	4	.935	func/u070.bmp
327.883	.877	.457	5	4	1.035	func/f067.bmp
331.007	.921	.473	19	4	.905	func/s067.bmp
334.281	.800	.578	13	4	.818	func/u078.bmp
337.421	.967	.571	14	4	.784	func/u078.bmp
340.561	.958	.411	19	7	.934	func/s073.bmp
343.852	.956	.559	13	4	.898	func/u081.bmp
347.109	.897	.530	14	4	.744	func/u081.bmp
350.299	.902	.527	7	7	1.020	func/f066.bmp
352.939	20.000	20.000	999	20000	20.000	func/i999.bmp
373.534	.965	.559	5	4	1.089	func/f065.bmp
376.675	.907	.414	6	4	.650	func/f065.bmp
379.882	.993	.530	17	4	1.264	func/s080.bmp
383.072	.826	.430	13	7	.869	func/u065.bmp
386.212	.994	.537	14	7	.736	func/u065.bmp
389.386	.912	.410	7	4	1.103	func/f067.bmp
392.493	.976	.432	17	7	.985	func/s071.bmp
395.800	.979	.554	17	4	.850	func/s079.bmp
398.573	.012	0	999	0	0	func/Circle.bmp
