response_time	button_press	stim_file
2156	3	meg/f144.bmp
789	1	meg/u113.bmp
1149	1	meg/u117.bmp
1120	1	meg/u146.bmp
2732	3	meg/f147.bmp
700	1	meg/u006.bmp
1234	1	meg/f070.bmp
1777	1	meg/u026.bmp
1082	1	meg/u115.bmp
2960	2	meg/u023.bmp
8750	1	meg/u005.bmp
1425	1	meg/f054.bmp
3824	1	meg/f136.bmp
1073	1	meg/u095.bmp
1159	1	meg/f126.bmp
1049	1	meg/f046.bmp
1232	1	meg/u122.bmp
1328	1	meg/u058.bmp
1843	1	meg/f032.bmp
1368	3	meg/f096.bmp
1018	1	meg/u031.bmp
4379	3	meg/f064.bmp
805	1	meg/u009.bmp
1614	2	meg/u118.bmp
1222	3	meg/f107.bmp
909	1	meg/u091.bmp
6798	1	meg/f044.bmp
963	1	meg/u074.bmp
1310	1	meg/u027.bmp
754	1	meg/f016.bmp
773	1	meg/u143.bmp
1599	1	meg/u141.bmp
799	1	meg/u120.bmp
809	1	meg/u034.bmp
2098	3	meg/f047.bmp
