response_time	button_press	stim_file
1843	2	meg/u091.bmp
769	1	meg/u144.bmp
2740	3	meg/f125.bmp
1179	1	meg/u039.bmp
637	1	meg/u077.bmp
1181	1	meg/u010.bmp
766	1	meg/u116.bmp
666	1	meg/u108.bmp
577	1	meg/u013.bmp
1020	1	meg/f007.bmp
844	3	meg/f004.bmp
716	1	meg/u007.bmp
633	1	meg/u071.bmp
722	1	meg/f149.bmp
1398	1	meg/u016.bmp
775	1	meg/f112.bmp
897	1	meg/f092.bmp
2574	1	meg/u125.bmp
684	3	meg/f050.bmp
1019	3	meg/f101.bmp
747	1	meg/u123.bmp
3719	1	meg/f128.bmp
726	1	meg/u112.bmp
