onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.873	.469	5	4	1.040	func/f137.bmp
7.191	.845	.545	5	4	.837	func/f146.bmp
10.431	.970	.518	5	4	.820	func/f136.bmp
13.588	.956	.408	17	4	.949	func/s142.bmp
16.879	.953	.565	17	4	.683	func/s141.bmp
20.169	.960	.562	13	4	.621	func/u145.bmp
23.427	.895	.526	7	4	.918	func/f137.bmp
26.551	.827	.467	13	4	.739	func/u144.bmp
29.624	.805	.475	14	4	.610	func/u144.bmp
32.747	.941	.541	7	4	.694	func/f146.bmp
35.437	20.000	20.000	999	20000	20.000	func/i999.bmp
55.949	.964	.473	13	4	.935	func/u137.bmp
59.256	.849	.569	14	4	.615	func/u137.bmp
62.396	.858	.533	7	4	.533	func/f136.bmp
65.587	.830	.553	5	4	.664	func/f144.bmp
68.677	.818	.500	6	4	.591	func/f144.bmp
71.684	.874	.428	19	4	.811	func/s142.bmp
74.841	.847	.513	17	4	.689	func/s133.bmp
77.964	.813	.516	18	4	.741	func/s133.bmp
81.004	.975	.452	19	4	.703	func/s141.bmp
84.228	.870	.480	13	4	.883	func/u135.bmp
87.385	.975	.505	14	4	.816	func/u135.bmp
90.659	.821	.529	15	4	.744	func/u145.bmp
93.683	.985	.429	17	4	.981	func/s131.bmp
96.856	.944	.427	5	4	.772	func/f145.bmp
99.997	.923	.429	6	4	.687	func/f145.bmp
103.270	.874	.570	5	4	.796	func/f131.bmp
106.444	.948	.525	13	4	1.038	func/u139.bmp
109.735	.958	.581	14	4	.702	func/u139.bmp
112.441	20.000	20.000	999	20000	20.000	func/i999.bmp
133.020	.931	.544	13	4	1.076	func/u140.bmp
136.260	.827	.544	14	4	.526	func/u140.bmp
139.451	.960	.596	13	4	.588	func/u143.bmp
142.691	.920	.503	19	7	.903	func/s131.bmp
145.798	.899	.414	17	4	.747	func/s138.bmp
149.005	.928	.536	5	4	.729	func/f143.bmp
152.146	.925	.450	6	4	.786	func/f143.bmp
155.252	.896	.404	7	4	.936	func/f131.bmp
158.443	.934	.532	5	4	.925	func/f140.bmp
161.617	.883	.471	17	7	1.104	func/s139.bmp
164.790	.850	.521	18	7	.604	func/s139.bmp
167.864	.819	.457	17	4	1.106	func/s136.bmp
170.921	.811	.472	18	4	.660	func/s136.bmp
173.944	.857	.435	15	4	.902	func/u143.bmp
176.984	.857	.410	17	7	.902	func/s145.bmp
180.124	.833	.508	19	4	.798	func/s138.bmp
183.148	.812	.434	5	4	.583	func/f138.bmp
186.221	.880	.496	6	4	.622	func/f138.bmp
189.311	.847	.442	17	4	.549	func/s143.bmp
192.435	.924	.503	18	4	.508	func/s143.bmp
195.609	.920	.480	7	4	.749	func/f140.bmp
198.265	20.000	20.000	999	20000	20.000	func/i999.bmp
218.861	.946	.568	13	4	.657	func/u138.bmp
222.117	.819	.539	14	4	.588	func/u138.bmp
225.174	.999	.468	13	4	.752	func/u146.bmp
228.415	.903	.481	14	4	.654	func/u146.bmp
231.472	.958	.400	13	4	.250	func/u132.bmp
234.796	.978	.547	19	7	1.019	func/s145.bmp
238.120	.907	.569	13	4	.578	func/u134.bmp
241.244	.966	.451	17	4	.908	func/s135.bmp
244.567	.902	.599	13	4	.671	func/u133.bmp
247.674	.955	.443	14	4	.639	func/u133.bmp
250.814	.918	.404	17	4	1.106	func/s144.bmp
254.072	.926	.578	13	4	.619	func/u142.bmp
257.245	.994	.475	14	4	.887	func/u142.bmp
260.586	.949	.572	15	4	.597	func/u132.bmp
263.726	.822	.433	5	4	.592	func/f139.bmp
266.767	.937	.445	6	7	.832	func/f139.bmp
269.890	.973	.402	15	4	.787	func/u134.bmp
272.613	20.000	20.000	999	20000	20.000	func/i999.bmp
293.125	.948	.474	17	7	1.661	func/s137.bmp
296.315	.980	.477	18	7	.807	func/s137.bmp
299.556	.835	.489	19	4	1.366	func/s135.bmp
302.746	.942	.598	13	4	.860	func/u131.bmp
306.054	.811	.589	5	4	.687	func/f135.bmp
309.060	.901	.430	19	4	.861	func/s144.bmp
312.234	.885	.503	17	7	.937	func/s146.bmp
315.324	.820	.440	17	4	.716	func/s140.bmp
318.382	.854	.468	5	4	.624	func/f133.bmp
321.488	.970	.479	5	4	.786	func/f142.bmp
324.795	.952	.558	15	4	.564	func/u131.bmp
327.919	.998	.407	5	4	.949	func/f141.bmp
331.143	.830	.456	6	4	.588	func/f141.bmp
334.216	.894	.474	7	4	.721	func/f135.bmp
337.290	.937	.405	17	4	.968	func/s132.bmp
340.513	.998	.532	19	4	.817	func/s146.bmp
343.804	.875	.528	13	4	.822	func/u136.bmp
347.028	.811	.569	14	4	.734	func/u136.bmp
350.101	.944	.493	19	4	.701	func/s140.bmp
352.791	20.000	20.000	999	20000	20.000	func/i999.bmp
373.420	.974	.591	5	4	.724	func/f132.bmp
376.644	.882	.474	7	4	.770	func/f133.bmp
379.767	.994	.483	17	4	.820	func/s134.bmp
383.108	.895	.578	18	4	.665	func/s134.bmp
386.232	.852	.460	7	4	.844	func/f142.bmp
389.255	.898	.406	5	4	.707	func/f134.bmp
392.345	.828	.428	6	4	.675	func/f134.bmp
395.485	.881	.541	13	4	.692	func/u141.bmp
398.576	.943	.437	14	4	.636	func/u141.bmp
401.833	.945	.544	19	4	1.134	func/s132.bmp
404.539	.012	0	999	0	0	func/Circle.bmp
