onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.963	.469	13	7	1.144	func/u055.bmp
7.290	.965	.561	14	7	.770	func/u055.bmp
10.615	.866	.495	5	7	.703	func/f056.bmp
13.705	.942	.463	13	4	.832	func/u059.bmp
16.995	.922	.568	14	4	.689	func/u059.bmp
20.119	.924	.402	17	4	.886	func/s056.bmp
23.242	.826	.423	17	4	.760	func/s055.bmp
26.416	.938	.551	5	7	.587	func/f062.bmp
29.657	.824	.521	6	7	.734	func/f062.bmp
32.229	20.000	20.000	999	20000	20.000	func/i999.bmp
52.691	.900	.431	5	7	.894	func/f050.bmp
55.798	.907	.442	7	4	1.069	func/f056.bmp
58.921	.878	.447	5	4	.991	func/f055.bmp
62.162	.869	.596	17	4	1.172	func/s061.bmp
65.336	.891	.540	18	4	.727	func/s061.bmp
68.543	.823	.543	19	4	.873	func/s056.bmp
71.583	.995	.400	13	7	.959	func/u053.bmp
74.873	.965	.531	14	7	.808	func/u053.bmp
78.164	.833	.557	19	4	.825	func/s055.bmp
81.271	.986	.487	5	7	.718	func/f053.bmp
84.445	.937	.428	13	4	.837	func/u056.bmp
87.685	.994	.530	14	4	.684	func/u056.bmp
90.909	.873	.456	7	4	1.067	func/f050.bmp
94.116	.850	.559	17	4	.943	func/s064.bmp
97.140	.942	.417	18	4	.635	func/s064.bmp
100.347	.992	.501	7	4	.981	func/f055.bmp
103.670	.988	.561	5	4	.891	func/f058.bmp
106.894	.801	.457	6	4	.631	func/f058.bmp
109.968	.889	.504	13	4	1.087	func/u061.bmp
112.607	20.000	20.000	999	20000	20.000	func/i999.bmp
133.253	.800	.597	5	7	.943	func/f059.bmp
136.376	.899	.563	7	7	.842	func/f053.bmp
139.633	.842	.592	5	7	.811	func/f064.bmp
142.790	.938	.537	6	7	.488	func/f064.bmp
145.931	.809	.432	13	7	.952	func/u050.bmp
148.921	.895	.404	17	4	.801	func/s057.bmp
152.061	.954	.447	13	7	.707	func/u064.bmp
155.368	.804	.577	15	4	.883	func/u061.bmp
158.442	.956	.498	13	7	1.116	func/u060.bmp
161.682	.934	.513	7	7	1.007	func/f059.bmp
164.956	.988	.574	13	4	1.218	func/u058.bmp
168.247	.924	.533	13	4	1.025	func/u049.bmp
171.404	.976	.463	14	4	.944	func/u049.bmp
174.578	.873	.426	15	4	.946	func/u050.bmp
177.668	.842	.444	5	7	.885	func/f052.bmp
180.741	.842	.466	6	7	1.178	func/f052.bmp
183.915	.889	.566	19	4	1.123	func/s057.bmp
187.022	.826	.434	5	4	1.206	func/f051.bmp
190.179	.907	.552	15	7	.672	func/u064.bmp
192.835	20.000	20.000	999	20000	20.000	func/i999.bmp
213.313	.880	.441	13	4	.843	func/u057.bmp
216.387	.906	.428	14	4	.809	func/u057.bmp
219.510	.959	.447	15	7	.766	func/u060.bmp
222.734	.905	.499	17	4	.836	func/s058.bmp
226.008	.945	.585	18	4	.646	func/s058.bmp
229.265	.887	.550	15	4	.881	func/u058.bmp
232.389	.845	.456	13	4	1.050	func/u051.bmp
235.663	.847	.599	5	4	1.074	func/f054.bmp
238.820	.822	.546	17	4	.832	func/s059.bmp
241.910	.932	.496	18	4	.877	func/s059.bmp
245.167	.952	.556	7	7	.872	func/f051.bmp
248.424	.839	.544	13	4	1.175	func/u052.bmp
251.598	.850	.552	14	4	.777	func/u052.bmp
254.672	.988	.460	17	4	.704	func/s054.bmp
257.879	.812	.442	18	4	.723	func/s054.bmp
260.952	.829	.494	5	7	.927	func/f057.bmp
264.009	.838	.456	15	7	1.067	func/u051.bmp
267.082	.879	.462	17	4	.771	func/s049.bmp
270.139	.822	.416	18	4	1.524	func/s049.bmp
273.263	.999	.520	7	4	.931	func/f054.bmp
276.002	20.000	20.000	999	20000	20.000	func/i999.bmp
296.598	.903	.552	17	4	.952	func/s050.bmp
299.805	.894	.519	13	4	1.131	func/u063.bmp
303.062	.884	.577	5	7	.971	func/f061.bmp
306.269	.817	.554	17	4	.889	func/s060.bmp
309.276	.998	.426	7	7	.841	func/f057.bmp
312.483	.896	.435	17	4	.902	func/s051.bmp
315.740	.917	.587	17	4	.992	func/s063.bmp
318.897	.980	.477	19	4	.685	func/s050.bmp
322.138	.992	.476	13	7	.980	func/u054.bmp
325.328	.954	.430	14	7	.690	func/u054.bmp
328.652	.985	.592	15	7	1.056	func/u063.bmp
331.893	.890	.487	17	4	.711	func/s053.bmp
335.033	.882	.478	18	4	.653	func/s053.bmp
338.223	.973	.548	7	7	.813	func/f061.bmp
341.547	.828	.583	5	7	.962	func/f063.bmp
344.621	.963	.481	6	7	.793	func/f063.bmp
347.828	.876	.483	19	4	.862	func/s060.bmp
351.052	.849	.568	5	7	.845	func/f060.bmp
354.259	.812	.600	6	7	.728	func/f060.bmp
357.350	.974	.518	19	4	.767	func/s051.bmp
360.072	20.000	20.000	999	20000	20.000	func/i999.bmp
380.634	.963	.534	13	4	.955	func/u062.bmp
383.791	.987	.423	14	4	.881	func/u062.bmp
387.148	.837	.599	19	7	.774	func/s063.bmp
390.222	.981	.463	17	4	.882	func/s052.bmp
393.379	.855	.410	18	4	.868	func/s052.bmp
396.452	.958	.444	17	4	1.022	func/s062.bmp
399.609	.907	.418	18	4	.796	func/s062.bmp
402.867	.967	.577	5	4	1.270	func/f049.bmp
405.589	.012	0	999	0	0	func/Circle.bmp
