response_time	button_press	stim_file
1334	2	meg/f112.bmp
2649	2	meg/f130.bmp
1597	3	meg/f118.bmp
3284	2	meg/u124.bmp
1140	1	meg/u131.bmp
2567	1	meg/u100.bmp
2151	1	meg/u115.bmp
1207	3	meg/f128.bmp
752	3	meg/f067.bmp
1115	1	meg/u072.bmp
1280	2	meg/u042.bmp
877	1	meg/u096.bmp
4276	2	meg/u055.bmp
1098	1	meg/u050.bmp
879	1	meg/u066.bmp
813	3	meg/f088.bmp
1478	2	meg/u067.bmp
1987	1	meg/u143.bmp
1131	3	meg/f074.bmp
639	3	meg/f009.bmp
1031	3	meg/f109.bmp
2455	1	meg/f115.bmp
867	1	meg/u140.bmp
730	3	meg/f044.bmp
790	3	meg/f032.bmp
1039	3	meg/f119.bmp
1111	3	meg/u052.bmp
1547	1	meg/u070.bmp
1045	1	meg/u147.bmp
828	1	meg/u135.bmp
1101	1	meg/f077.bmp
818	3	meg/f066.bmp
1507	3	meg/f017.bmp
1022	1	meg/u133.bmp
1806	2	meg/u020.bmp
1221	2	meg/f027.bmp
1684	1	meg/f073.bmp
752	1	meg/u114.bmp
875	1	meg/u139.bmp
1250	3	meg/f100.bmp
1432	2	meg/f141.bmp
1055	3	meg/f040.bmp
910	3	meg/f134.bmp
939	1	meg/u117.bmp
1235	1	meg/u019.bmp
2067	2	meg/u031.bmp
719	1	meg/u056.bmp
947	1	meg/u053.bmp
1455	3	meg/f116.bmp
1596	2	meg/f039.bmp
804	1	meg/u077.bmp
1565	1	meg/u088.bmp
1063	3	meg/f080.bmp
909	3	meg/f136.bmp
1594	1	meg/u043.bmp
2162	1	meg/u099.bmp
770	3	meg/f131.bmp
1229	1	meg/u086.bmp
780	1	meg/u137.bmp
3158	2	meg/f104.bmp
779	3	meg/f078.bmp
838	3	meg/f033.bmp
798	3	meg/f049.bmp
743	3	meg/f051.bmp
995	3	meg/f046.bmp
981	1	meg/f102.bmp
1343	2	meg/u001.bmp
769	3	meg/f050.bmp
1212	2	meg/f020.bmp
932	1	meg/f099.bmp
744	3	meg/f012.bmp
1107	1	meg/f085.bmp
