onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.803	.493	13	7	.994	func/u133.bmp
7.007	.904	.424	14	7	1.375	func/u133.bmp
10.247	.815	.463	5	4	1.600	func/f137.bmp
13.254	.927	.430	13	7	.736	func/u137.bmp
16.511	.886	.558	14	7	.512	func/u137.bmp
19.635	.894	.474	5	4	.863	func/f146.bmp
22.859	.894	.553	13	7	.577	func/u142.bmp
26.116	.932	.589	14	7	.677	func/u142.bmp
29.256	.849	.448	17	7	.302	func/s145.bmp
31.845	20.000	20.000	999	20000	20.000	func/i999.bmp
52.408	.895	.521	5	7	1.448	func/f133.bmp
55.531	.865	.458	7	4	1.072	func/f137.bmp
58.621	.948	.466	5	7	1.343	func/f143.bmp
61.762	.975	.419	6	4	.871	func/f143.bmp
65.002	.961	.486	5	4	1.090	func/f140.bmp
68.243	.940	.511	6	4	.758	func/f140.bmp
71.383	.899	.423	7	7	.759	func/f146.bmp
74.557	.936	.509	5	4	1.090	func/f135.bmp
77.847	.899	.590	6	4	.678	func/f135.bmp
81.105	.949	.595	17	7	1.135	func/s141.bmp
84.379	.848	.565	19	7	1.532	func/s145.bmp
87.519	.985	.526	17	7	.594	func/s140.bmp
90.794	.905	.535	7	7	1.408	func/f133.bmp
93.883	.836	.414	13	7	1.707	func/u145.bmp
96.906	.975	.421	17	7	1.293	func/s134.bmp
100.180	.823	.526	18	7	.531	func/s134.bmp
103.204	.832	.426	5	7	1.097	func/f138.bmp
106.327	.950	.527	6	7	.920	func/f138.bmp
109.468	.806	.426	17	7	.730	func/s143.bmp
112.574	.835	.530	19	7	.688	func/s141.bmp
115.147	20.000	20.000	999	20000	20.000	func/i999.bmp
135.659	.920	.477	17	7	.664	func/s136.bmp
138.883	.980	.523	18	4	.700	func/s136.bmp
142.173	.853	.545	19	7	1.313	func/s140.bmp
145.314	.876	.521	5	4	1.768	func/f139.bmp
148.421	.906	.464	6	4	1.130	func/f139.bmp
151.528	.905	.426	15	7	.723	func/u145.bmp
154.768	.922	.556	5	4	1.018	func/f132.bmp
158.025	.931	.561	13	7	.892	func/u146.bmp
161.132	.971	.413	17	7	.727	func/s131.bmp
164.423	.868	.548	18	7	1.002	func/s131.bmp
167.546	.848	.489	19	7	.715	func/s143.bmp
170.603	.837	.440	17	4	.798	func/s142.bmp
173.794	.965	.575	13	7	.959	func/u132.bmp
176.984	.958	.466	17	7	.869	func/s137.bmp
180.191	.885	.481	18	7	.734	func/s137.bmp
183.232	.835	.401	7	4	1.161	func/f132.bmp
186.255	.884	.430	17	4	1.232	func/s133.bmp
189.361	.861	.460	15	4	1.384	func/u146.bmp
191.967	20.000	20.000	999	20000	20.000	func/i999.bmp
212.496	.973	.488	17	7	.933	func/s132.bmp
215.820	.896	.573	18	7	.536	func/s132.bmp
219.027	.856	.544	17	7	.767	func/s138.bmp
222.201	.891	.544	19	7	.723	func/s142.bmp
225.408	.823	.550	13	4	.883	func/u139.bmp
228.599	.815	.598	14	4	.872	func/u139.bmp
231.622	.877	.440	15	7	.937	func/u132.bmp
234.862	.979	.532	17	7	1.197	func/s146.bmp
238.120	.933	.516	5	4	1.210	func/f145.bmp
241.310	.931	.492	6	4	.672	func/f145.bmp
244.450	.932	.440	19	4	1.361	func/s133.bmp
247.674	.827	.520	5	4	1.077	func/f144.bmp
250.781	.971	.511	13	7	.868	func/u131.bmp
254.022	.928	.501	14	7	.711	func/u131.bmp
257.128	.965	.408	19	7	.762	func/s138.bmp
260.285	.887	.419	13	7	1.067	func/u140.bmp
263.526	.862	.574	13	7	.940	func/u143.bmp
266.633	.944	.476	14	7	.932	func/u143.bmp
269.790	.854	.437	19	4	.885	func/s146.bmp
272.947	.975	.527	13	7	.735	func/u144.bmp
275.670	20.000	20.000	999	20000	20.000	func/i999.bmp
296.132	.992	.427	17	7	.733	func/s144.bmp
299.489	.993	.585	18	7	.817	func/s144.bmp
302.713	.863	.464	7	7	.902	func/f144.bmp
305.903	.862	.554	13	7	.902	func/u136.bmp
308.994	.819	.458	13	7	1.252	func/u141.bmp
312.151	.961	.573	14	7	.751	func/u141.bmp
315.441	.992	.565	15	7	.885	func/u140.bmp
318.799	.977	.600	5	7	1.148	func/f134.bmp
321.972	.930	.431	6	7	.969	func/f134.bmp
325.096	.903	.420	5	7	1.303	func/f131.bmp
328.270	.894	.500	15	7	.898	func/u144.bmp
331.393	.809	.463	5	7	.721	func/f136.bmp
334.401	.882	.434	5	7	.815	func/f142.bmp
337.640	.970	.600	6	4	.757	func/f142.bmp
340.797	.994	.421	15	4	1.059	func/u136.bmp
344.105	.989	.541	13	4	.796	func/u138.bmp
347.295	.868	.430	14	4	.745	func/u138.bmp
350.352	.877	.430	13	7	.891	func/u135.bmp
353.576	.883	.579	14	7	.590	func/u135.bmp
356.198	20.000	20.000	999	20000	20.000	func/i999.bmp
376.660	.820	.429	5	7	.946	func/f141.bmp
379.684	.824	.432	6	7	1.379	func/f141.bmp
382.791	.840	.502	7	7	1.579	func/f131.bmp
385.914	.995	.515	17	4	.706	func/s139.bmp
389.222	.911	.539	7	4	.619	func/f136.bmp
392.313	.818	.418	13	7	1.747	func/u134.bmp
395.352	.960	.459	17	n/a	0	func/s135.bmp
398.108	.012	0	999	0	0	func/Circle.bmp
