onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.932	.524	13	4	.936	func/u066.bmp
7.207	.989	.503	5	7	.914	func/f081.bmp
10.665	.901	.586	6	7	.865	func/f081.bmp
13.788	.892	.466	13	4	.755	func/u074.bmp
17.029	.829	.580	5	4	1.244	func/f065.bmp
20.069	.835	.440	6	4	.758	func/f065.bmp
23.243	.875	.578	13	7	1.235	func/u075.bmp
26.383	.968	.497	17	7	.679	func/s074.bmp
29.657	.997	.544	15	4	.802	func/u066.bmp
32.396	20.000	20.000	999	20000	20.000	func/i999.bmp
52.909	.963	.473	13	4	.958	func/u081.bmp
56.149	.937	.513	14	4	.735	func/u081.bmp
59.423	.945	.558	5	4	.897	func/f066.bmp
62.680	.888	.548	6	7	.881	func/f066.bmp
65.937	.897	.596	15	4	.858	func/u074.bmp
69.178	.834	.572	5	7	.690	func/f078.bmp
72.285	.887	.512	5	7	.783	func/f077.bmp
75.475	.891	.519	15	4	.896	func/u075.bmp
78.716	.903	.581	13	4	.894	func/u071.bmp
81.990	.937	.597	14	4	1.302	func/u071.bmp
85.163	.989	.471	19	4	1.080	func/s074.bmp
88.354	.925	.418	17	7	.805	func/s066.bmp
91.628	.808	.569	18	4	.875	func/s066.bmp
94.618	.971	.415	13	4	1.225	func/u078.bmp
97.925	.921	.559	5	n/a	0	func/f075.bmp
101.166	.956	.539	7	7	.931	func/f078.bmp
104.423	.847	.520	5	7	1.772	func/f071.bmp
107.613	.913	.573	6	7	.518	func/f071.bmp
110.837	.990	.539	7	7	1.084	func/f077.bmp
113.577	20.000	20.000	999	20000	20.000	func/i999.bmp
134.055	.873	.437	13	4	.805	func/u073.bmp
137.229	.884	.532	14	4	.729	func/u073.bmp
140.469	.808	.598	13	7	.884	func/u065.bmp
143.626	.981	.569	14	7	.738	func/u065.bmp
146.817	.848	.442	13	7	.823	func/u079.bmp
149.991	.854	.560	15	4	.791	func/u078.bmp
153.148	.905	.532	5	7	.805	func/f069.bmp
156.355	.994	.533	6	7	.691	func/f069.bmp
159.528	.850	.407	7	7	1.092	func/f075.bmp
162.736	.859	.588	13	n/a	0	func/u070.bmp
165.792	.871	.432	5	7	1.012	func/f074.bmp
168.849	.963	.404	5	7	.843	func/f080.bmp
172.073	.899	.488	6	7	1.230	func/f080.bmp
175.213	.971	.482	17	7	1.453	func/s068.bmp
178.470	.889	.505	18	7	.830	func/s068.bmp
181.644	.989	.510	15	7	1.270	func/u079.bmp
184.851	.910	.450	13	4	1.479	func/u067.bmp
187.992	.873	.465	5	4	.885	func/f073.bmp
191.215	.850	.577	15	4	1.041	func/u070.bmp
193.804	20.000	20.000	999	20000	20.000	func/i999.bmp
214.434	.910	.599	13	4	.832	func/u069.bmp
217.708	.943	.598	7	7	.533	func/f074.bmp
220.865	.859	.437	5	4	.843	func/f070.bmp
223.955	.906	.463	6	4	.793	func/f070.bmp
227.162	.970	.532	5	4	.877	func/f067.bmp
230.453	.811	.551	5	4	.799	func/f079.bmp
233.493	.862	.461	6	4	.691	func/f079.bmp
236.766	.850	.570	15	4	.675	func/u067.bmp
239.974	.852	.599	17	7	.802	func/s077.bmp
243.097	.879	.510	18	7	.758	func/s077.bmp
246.204	.913	.452	7	7	1.681	func/f073.bmp
249.394	.881	.502	17	4	1.034	func/s075.bmp
252.518	.957	.471	15	4	.849	func/u069.bmp
255.825	.803	.578	17	7	.990	func/s080.bmp
258.982	.991	.594	18	7	.796	func/s080.bmp
262.290	.972	.547	17	7	1.054	func/s072.bmp
265.597	.986	.555	18	7	.989	func/s072.bmp
268.771	.870	.433	7	4	.960	func/f067.bmp
271.811	.937	.404	17	7	.997	func/s070.bmp
275.001	.848	.480	13	4	.937	func/u068.bmp
277.590	20.000	20.000	999	20000	20.000	func/i999.bmp
298.052	.952	.427	5	7	.636	func/f068.bmp
301.260	.809	.494	6	7	.471	func/f068.bmp
304.266	.904	.419	19	7	.903	func/s075.bmp
307.423	.910	.476	13	4	1.119	func/u077.bmp
310.547	.867	.439	14	4	1.034	func/u077.bmp
313.604	.891	.423	17	7	.878	func/s071.bmp
316.694	.816	.421	18	7	.827	func/s071.bmp
319.734	.939	.456	17	7	.785	func/s069.bmp
323.041	.823	.592	18	7	.877	func/s069.bmp
326.131	.800	.493	19	7	.894	func/s070.bmp
329.189	.870	.501	5	7	1.061	func/f072.bmp
332.412	.981	.569	15	4	1.432	func/u068.bmp
335.569	.828	.414	17	4	1.016	func/s067.bmp
338.592	.942	.431	18	4	1.056	func/s067.bmp
341.766	.968	.459	13	n/a	0	func/u072.bmp
344.990	.874	.488	17	7	1.478	func/s079.bmp
348.147	.817	.504	18	7	.662	func/s079.bmp
351.321	.993	.597	17	7	.716	func/s078.bmp
354.060	20.000	20.000	999	20000	20.000	func/i999.bmp
374.589	.879	.493	17	7	.844	func/s081.bmp
377.663	.993	.434	7	7	1.114	func/f072.bmp
380.921	.993	.502	13	4	1.007	func/u080.bmp
384.244	.896	.558	14	4	.683	func/u080.bmp
387.484	.867	.575	17	7	.492	func/s065.bmp
390.641	.985	.530	15	4	1.586	func/u072.bmp
393.932	.851	.543	17	7	.755	func/s073.bmp
396.588	.012	0	999	0	0	func/Circle.bmp
