onset	duration	onset_sample	stim_type	trigger	stim_file
25.905	0	26.455	Famous	5	meg/f030.bmp
29.378	0	29.928	Scrambled	17	meg/s046.bmp
32.906	0	33.456	Scrambled	17	meg/s054.bmp
36.471	0	37.021	Scrambled	18	meg/s054.bmp
40.036	0	40.586	Famous	5	meg/f023.bmp
43.528	0	44.078	Famous	6	meg/f023.bmp
47.019	0	47.569	Unfamiliar	13	meg/u059.bmp
50.51	0	51.06	Unfamiliar	14	meg/u059.bmp
54.222	0	54.772	Scrambled	17	meg/s044.bmp
57.658	0	58.208	Famous	7	meg/f030.bmp
61.059	0	61.609	Famous	5	meg/f131.bmp
64.586	0	65.136	Famous	6	meg/f131.bmp
68.077	0	68.627	Scrambled	19	meg/s046.bmp
71.532	0	72.082	Unfamiliar	13	meg/u135.bmp
75.189	0	75.739	Unfamiliar	14	meg/u135.bmp
78.68	0	79.23	Unfamiliar	13	meg/u039.bmp
82.3	0	82.85	Scrambled	17	meg/s091.bmp
85.939	0	86.489	Famous	5	meg/f108.bmp
89.356	0	89.906	Famous	6	meg/f108.bmp
92.719	0	93.269	Scrambled	19	meg/s044.bmp
96.174	0	96.724	Unfamiliar	13	meg/u098.bmp
99.775	0	100.325	Unfamiliar	13	meg/u035.bmp
103.248	0	103.798	Unfamiliar	14	meg/u035.bmp
106.758	0	107.308	Scrambled	17	meg/s051.bmp
110.25	0	110.8	Unfamiliar	15	meg/u039.bmp
113.686	0	114.236	Famous	5	meg/f142.bmp
117.159	0	117.709	Scrambled	19	meg/s091.bmp
120.466	0	121.016	Unfamiliar	13	meg/u002.bmp
124.05	0	124.6	Unfamiliar	14	meg/u002.bmp
127.486	0	128.036	Scrambled	17	meg/s093.bmp
130.886	0	131.436	Unfamiliar	15	meg/u098.bmp
134.432	0	134.982	Unfamiliar	13	meg/u117.bmp
137.923	0	138.473	Unfamiliar	13	meg/u068.bmp
141.415	0	141.965	Unfamiliar	14	meg/u068.bmp
144.888	0	145.438	Scrambled	19	meg/s051.bmp
148.324	0	148.874	Famous	5	meg/f070.bmp
151.834	0	152.384	Famous	7	meg/f142.bmp
155.178	0	155.728	Scrambled	17	meg/s141.bmp
158.761	0	159.311	Scrambled	18	meg/s141.bmp
162.198	0	162.748	Scrambled	17	meg/s123.bmp
165.726	0	166.276	Scrambled	18	meg/s123.bmp
169.309	0	169.859	Scrambled	19	meg/s093.bmp
172.837	0	173.387	Scrambled	17	meg/s115.bmp
176.329	0	176.879	Scrambled	18	meg/s115.bmp
179.893	0	180.443	Unfamiliar	15	meg/u117.bmp
183.256	0	183.806	Famous	5	meg/f064.bmp
186.784	0	187.334	Scrambled	17	meg/s077.bmp
190.11	0	190.66	Famous	7	meg/f070.bmp
193.804	0	194.354	Unfamiliar	13	meg/u142.bmp
197.241	0	197.791	Famous	5	meg/f041.bmp
200.879	0	201.429	Famous	6	meg/f041.bmp
204.186	0	204.736	Unfamiliar	13	meg/u051.bmp
207.604	0	208.154	Unfamiliar	14	meg/u051.bmp
211.077	0	211.627	Scrambled	17	meg/s146.bmp
214.495	0	215.045	Scrambled	18	meg/s146.bmp
217.876	0	218.426	Famous	7	meg/f064.bmp
