onset	duration	onset_sample	stim_type	trigger	stim_file
25.357	0	25.907	Famous	5	meg/f109.bmp
28.83	0	29.38	Unfamiliar	13	meg/u132.bmp
32.322	0	32.872	Unfamiliar	14	meg/u132.bmp
35.887	0	36.437	Famous	5	meg/f050.bmp
39.323	0	39.873	Famous	6	meg/f050.bmp
42.704	0	43.254	Scrambled	17	meg/s026.bmp
46.159	0	46.709	Scrambled	18	meg/s026.bmp
49.668	0	50.218	Famous	5	meg/f149.bmp
53.16	0	53.71	Scrambled	17	meg/s018.bmp
56.596	0	57.146	Famous	7	meg/f109.bmp
60.161	0	60.711	Famous	5	meg/f136.bmp
63.616	0	64.166	Famous	5	meg/f022.bmp
67.125	0	67.675	Unfamiliar	13	meg/u010.bmp
70.562	0	71.112	Famous	5	meg/f058.bmp
73.943	0	74.493	Famous	6	meg/f058.bmp
77.452	0	78.002	Famous	7	meg/f149.bmp
80.925	0	81.475	Scrambled	17	meg/s030.bmp
84.454	0	85.004	Scrambled	18	meg/s030.bmp
87.963	0	88.513	Scrambled	19	meg/s018.bmp
91.418	0	91.968	Unfamiliar	13	meg/u022.bmp
95.038	0	95.588	Unfamiliar	14	meg/u022.bmp
98.604	0	99.154	Famous	7	meg/f136.bmp
101.929	0	102.479	Scrambled	17	meg/s063.bmp
105.384	0	105.934	Famous	7	meg/f022.bmp
108.912	0	109.462	Famous	5	meg/f045.bmp
112.385	0	112.935	Famous	6	meg/f045.bmp
115.784	0	116.334	Unfamiliar	15	meg/u010.bmp
119.386	0	119.936	Unfamiliar	13	meg/u060.bmp
122.749	0	123.299	Unfamiliar	14	meg/u060.bmp
126.223	0	126.773	Scrambled	17	meg/s138.bmp
129.639	0	130.189	Unfamiliar	13	meg/u147.bmp
133.076	0	133.626	Scrambled	17	meg/s001.bmp
136.585	0	137.135	Scrambled	19	meg/s063.bmp
140.095	0	140.645	Famous	5	meg/f110.bmp
143.458	0	144.008	Famous	6	meg/f110.bmp
146.913	0	147.463	Scrambled	17	meg/s064.bmp
150.239	0	150.789	Scrambled	18	meg/s064.bmp
153.785	0	154.335	Scrambled	17	meg/s078.bmp
157.129	0	157.679	Scrambled	18	meg/s078.bmp
160.529	0	161.079	Scrambled	19	meg/s138.bmp
164.094	0	164.644	Scrambled	17	meg/s010.bmp
167.641	0	168.191	Unfamiliar	15	meg/u147.bmp
171.15	0	171.7	Famous	5	meg/f005.bmp
174.716	0	175.266	Scrambled	19	meg/s001.bmp
178.17	0	178.72	Unfamiliar	13	meg/u052.bmp
181.624	0	182.174	Unfamiliar	14	meg/u052.bmp
185.263	0	185.813	Scrambled	17	meg/s121.bmp
188.699	0	189.249	Scrambled	17	meg/s084.bmp
192.245	0	192.795	Unfamiliar	13	meg/u027.bmp
195.59	0	196.14	Scrambled	19	meg/s010.bmp
199.008	0	199.558	Unfamiliar	13	meg/u130.bmp
202.646	0	203.196	Unfamiliar	14	meg/u130.bmp
205.99	0	206.54	Famous	7	meg/f005.bmp
209.5	0	210.05	Scrambled	17	meg/s150.bmp
213.065	0	213.615	Famous	5	meg/f074.bmp
216.759	0	217.309	Scrambled	19	meg/s121.bmp
220.066	0	220.616	Famous	5	meg/f077.bmp
223.447	0	223.997	Famous	6	meg/f077.bmp
227.012	0	227.562	Scrambled	19	meg/s084.bmp
230.375	0	230.925	Scrambled	17	meg/s038.bmp
233.903	0	234.453	Scrambled	18	meg/s038.bmp
237.376	0	237.926	Unfamiliar	15	meg/u027.bmp
240.904	0	241.454	Scrambled	17	meg/s087.bmp
244.359	0	244.909	Scrambled	18	meg/s087.bmp
247.832	0	248.382	Unfamiliar	13	meg/u124.bmp
251.231	0	251.781	Unfamiliar	14	meg/u124.bmp
254.704	0	255.254	Scrambled	19	meg/s150.bmp
258.122	0	258.672	Scrambled	17	meg/s027.bmp
261.577	0	262.127	Famous	7	meg/f074.bmp
264.885	0	265.435	Famous	5	meg/f012.bmp
268.321	0	268.871	Unfamiliar	13	meg/u115.bmp
271.794	0	272.344	Unfamiliar	14	meg/u115.bmp
275.193	0	275.743	Scrambled	17	meg/s149.bmp
278.74	0	279.29	Scrambled	18	meg/s149.bmp
282.194	0	282.744	Unfamiliar	13	meg/u063.bmp
285.649	0	286.199	Unfamiliar	14	meg/u063.bmp
289.287	0	289.837	Scrambled	17	meg/s116.bmp
292.852	0	293.402	Scrambled	19	meg/s027.bmp
296.289	0	296.839	Scrambled	17	meg/s132.bmp
299.909	0	300.459	Scrambled	18	meg/s132.bmp
303.4	0	303.95	Famous	7	meg/f012.bmp
306.91	0	307.46	Unfamiliar	13	meg/u074.bmp
310.511	0	311.061	Unfamiliar	14	meg/u074.bmp
314.076	0	314.626	Unfamiliar	13	meg/u128.bmp
317.604	0	318.154	Unfamiliar	14	meg/u128.bmp
320.931	0	321.481	Unfamiliar	13	meg/u033.bmp
324.348	0	324.898	Scrambled	17	meg/s126.bmp
327.932	0	328.482	Scrambled	19	meg/s116.bmp
331.423	0	331.973	Unfamiliar	13	meg/u111.bmp
334.859	0	335.409	Unfamiliar	14	meg/u111.bmp
338.461	0	339.011	Famous	5	meg/f052.bmp
341.86	0	342.41	Unfamiliar	13	meg/u084.bmp
345.315	0	345.865	Famous	5	meg/f004.bmp
348.714	0	349.264	Unfamiliar	15	meg/u033.bmp
352.224	0	352.774	Scrambled	17	meg/s034.bmp
355.624	0	356.174	Scrambled	19	meg/s126.bmp
359.115	0	359.665	Unfamiliar	13	meg/u043.bmp
362.772	0	363.322	Unfamiliar	14	meg/u043.bmp
366.245	0	366.795	Unfamiliar	13	meg/u017.bmp
369.773	0	370.323	Famous	7	meg/f052.bmp
373.172	0	373.722	Famous	5	meg/f010.bmp
376.792	0	377.342	Famous	6	meg/f010.bmp
380.302	0	380.852	Unfamiliar	15	meg/u084.bmp
383.72	0	384.27	Unfamiliar	13	meg/u119.bmp
387.23	0	387.78	Famous	7	meg/f004.bmp
390.832	0	391.382	Scrambled	17	meg/s033.bmp
394.305	0	394.855	Scrambled	19	meg/s034.bmp
397.869	0	398.419	Famous	5	meg/f080.bmp
401.398	0	401.948	Famous	5	meg/f114.bmp
404.962	0	405.512	Unfamiliar	15	meg/u017.bmp
408.582	0	409.132	Scrambled	17	meg/s102.bmp
411.872	0	412.422	Scrambled	18	meg/s102.bmp
415.528	0	416.078	Famous	5	meg/f092.bmp
419.093	0	419.643	Famous	6	meg/f092.bmp
422.603	0	423.153	Unfamiliar	15	meg/u119.bmp
426.094	0	426.644	Unfamiliar	13	meg/u103.bmp
429.549	0	430.099	Unfamiliar	14	meg/u103.bmp
433.004	0	433.554	Scrambled	19	meg/s033.bmp
436.44	0	436.99	Unfamiliar	13	meg/u057.bmp
439.913	0	440.463	Unfamiliar	14	meg/u057.bmp
443.404	0	443.954	Famous	7	meg/f080.bmp
446.914	0	447.464	Scrambled	17	meg/s058.bmp
450.37	0	450.92	Famous	7	meg/f114.bmp
453.842	0	454.392	Famous	5	meg/f146.bmp
457.407	0	457.957	Unfamiliar	13	meg/u077.bmp
460.696	0	461.246	Unfamiliar	14	meg/u077.bmp
464.225	0	464.775	Unfamiliar	13	meg/u048.bmp
467.752	0	468.302	Unfamiliar	14	meg/u048.bmp
471.354	0	471.904	Unfamiliar	13	meg/u102.bmp
474.9	0	475.45	Unfamiliar	14	meg/u102.bmp
478.355	0	478.905	Famous	5	meg/f145.bmp
481.993	0	482.543	Scrambled	19	meg/s058.bmp
485.466	0	486.016	Scrambled	17	meg/s144.bmp
488.829	0	489.379	Famous	7	meg/f146.bmp
492.339	0	492.889	Famous	5	meg/f017.bmp
495.885	0	496.435	Famous	5	meg/f008.bmp
499.34	0	499.89	Famous	6	meg/f008.bmp
502.74	0	503.29	Unfamiliar	13	meg/u018.bmp
506.121	0	506.671	Scrambled	17	meg/s042.bmp
509.557	0	510.107	Scrambled	18	meg/s042.bmp
513.067	0	513.617	Famous	7	meg/f145.bmp
516.558	0	517.108	Famous	5	meg/f094.bmp
520.086	0	520.636	Scrambled	19	meg/s144.bmp
523.669	0	524.219	Famous	5	meg/f028.bmp
527.161	0	527.711	Famous	6	meg/f028.bmp
530.836	0	531.386	Famous	7	meg/f017.bmp
534.291	0	534.841	Famous	5	meg/f047.bmp
