onset	duration	onset_sample	stim_type	trigger	stim_file
26.199	0	26.749	Scrambled	17	meg/s020.bmp
29.636	0	30.186	Scrambled	17	meg/s015.bmp
33.182	0	33.732	Famous	5	meg/f087.bmp
36.747	0	37.297	Famous	6	meg/f087.bmp
40.367	0	40.917	Famous	5	meg/f099.bmp
43.822	0	44.372	Famous	6	meg/f099.bmp
47.258	0	47.808	Famous	5	meg/f049.bmp
50.859	0	51.409	Famous	6	meg/f049.bmp
54.424	0	54.974	Famous	5	meg/f066.bmp
58.063	0	58.613	Scrambled	19	meg/s020.bmp
61.756	0	62.306	Unfamiliar	13	meg/u096.bmp
65.192	0	65.742	Unfamiliar	14	meg/u096.bmp
68.776	0	69.326	Scrambled	19	meg/s015.bmp
72.414	0	72.964	Unfamiliar	13	meg/u025.bmp
75.905	0	76.455	Famous	5	meg/f057.bmp
79.434	0	79.984	Unfamiliar	13	meg/u062.bmp
82.851	0	83.401	Unfamiliar	14	meg/u062.bmp
86.343	0	86.893	Famous	5	meg/f065.bmp
89.724	0	90.274	Famous	7	meg/f066.bmp
93.16	0	93.71	Unfamiliar	13	meg/u016.bmp
96.633	0	97.183	Scrambled	17	meg/s119.bmp
100.161	0	100.711	Unfamiliar	15	meg/u025.bmp
103.689	0	104.239	Famous	5	meg/f055.bmp
107.053	0	107.603	Famous	6	meg/f055.bmp
110.617	0	111.167	Famous	7	meg/f057.bmp
114.164	0	114.714	Unfamiliar	13	meg/u054.bmp
117.618	0	118.168	Famous	5	meg/f084.bmp
121.055	0	121.605	Famous	7	meg/f065.bmp
124.417	0	124.967	Famous	5	meg/f113.bmp
127.798	0	128.348	Famous	6	meg/f113.bmp
131.217	0	131.767	Unfamiliar	15	meg/u016.bmp
134.597	0	135.147	Famous	5	meg/f054.bmp
138.2	0	138.75	Famous	6	meg/f054.bmp
141.673	0	142.223	Scrambled	19	meg/s119.bmp
145.053	0	145.603	Scrambled	17	meg/s118.bmp
148.545	0	149.095	Scrambled	18	meg/s118.bmp
152.109	0	152.659	Scrambled	17	meg/s143.bmp
155.693	0	156.243	Unfamiliar	15	meg/u054.bmp
158.982	0	159.532	Scrambled	17	meg/s110.bmp
162.4	0	162.95	Scrambled	18	meg/s110.bmp
165.873	0	166.423	Famous	7	meg/f084.bmp
169.474	0	170.024	Unfamiliar	13	meg/u099.bmp
172.947	0	173.497	Famous	5	meg/f032.bmp
176.42	0	176.97	Famous	5	meg/f040.bmp
179.783	0	180.333	Famous	6	meg/f040.bmp
183.33	0	183.88	Scrambled	17	meg/s062.bmp
186.821	0	187.371	Scrambled	18	meg/s062.bmp
190.294	0	190.844	Scrambled	19	meg/s143.bmp
193.859	0	194.409	Unfamiliar	13	meg/u030.bmp
197.295	0	197.845	Scrambled	17	meg/s041.bmp
200.86	0	201.41	Unfamiliar	15	meg/u099.bmp
204.186	0	204.736	Unfamiliar	13	meg/u003.bmp
207.476	0	208.026	Famous	7	meg/f032.bmp
210.985	0	211.535	Unfamiliar	13	meg/u150.bmp
214.366	0	214.916	Unfamiliar	14	meg/u150.bmp
217.877	0	218.427	Famous	5	meg/f031.bmp
221.331	0	221.881	Scrambled	17	meg/s050.bmp
224.822	0	225.372	Scrambled	18	meg/s050.bmp
228.424	0	228.974	Unfamiliar	15	meg/u030.bmp
232.062	0	232.612	Famous	5	meg/f143.bmp
235.719	0	236.269	Scrambled	19	meg/s041.bmp
239.155	0	239.705	Famous	5	meg/f106.bmp
242.683	0	243.233	Famous	6	meg/f106.bmp
246.156	0	246.706	Unfamiliar	15	meg/u003.bmp
249.703	0	250.253	Unfamiliar	13	meg/u050.bmp
