onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.900	.412	17	7	.806	func/s122.bmp
7.190	.971	.519	18	7	.809	func/s122.bmp
10.614	.830	.575	17	4	.940	func/s114.bmp
13.654	.888	.440	18	4	.824	func/s114.bmp
16.728	.850	.417	17	7	.946	func/s128.bmp
19.868	.810	.531	18	7	.952	func/s128.bmp
22.958	.888	.504	5	7	.871	func/f121.bmp
26.049	.997	.429	13	7	.995	func/u125.bmp
29.306	.851	.485	14	7	.690	func/u125.bmp
32.414	.884	.501	5	7	.918	func/f126.bmp
35.035	20.000	20.000	999	20000	20.000	func/i999.bmp
55.597	.978	.533	17	7	1.186	func/s126.bmp
58.888	.877	.541	5	7	.812	func/f124.bmp
61.962	.926	.425	6	7	.472	func/f124.bmp
65.252	.890	.587	17	4	1.002	func/s116.bmp
68.443	.829	.521	18	4	.971	func/s116.bmp
71.566	.805	.530	7	7	.695	func/f121.bmp
74.590	.927	.443	13	4	1.088	func/u114.bmp
77.880	.926	.589	5	7	.609	func/f125.bmp
81.138	.817	.568	7	7	.804	func/f126.bmp
84.311	.957	.599	17	7	.962	func/s123.bmp
87.451	.899	.415	18	7	1.412	func/s123.bmp
90.542	.822	.434	19	7	1.129	func/s126.bmp
93.682	.839	.547	5	7	1.176	func/f114.bmp
96.889	.848	.595	13	7	1.003	func/u118.bmp
99.979	.991	.475	17	4	.855	func/s120.bmp
103.270	.845	.525	15	4	.784	func/u114.bmp
106.327	.948	.435	13	7	.812	func/u130.bmp
109.550	.821	.513	14	7	.507	func/u130.bmp
112.707	.881	.563	7	7	.781	func/f125.bmp
115.330	20.000	20.000	999	20000	20.000	func/i999.bmp
135.809	.887	.440	13	4	.887	func/u115.bmp
139.049	.974	.570	5	7	.772	func/f128.bmp
142.273	1.000	.482	7	7	.845	func/f114.bmp
145.480	.951	.439	5	7	.760	func/f122.bmp
148.737	.850	.536	15	7	.698	func/u118.bmp
151.844	.996	.488	17	7	.808	func/s124.bmp
155.101	.928	.499	18	7	.953	func/s124.bmp
158.292	.901	.497	19	4	.975	func/s120.bmp
161.365	.992	.410	13	7	.686	func/u124.bmp
164.589	.997	.456	14	7	.606	func/u124.bmp
167.863	.856	.511	13	7	.797	func/u122.bmp
171.037	.917	.537	15	4	1.057	func/u115.bmp
174.194	.970	.479	17	7	.931	func/s119.bmp
177.518	.836	.572	7	7	.830	func/f128.bmp
180.658	1.000	.535	5	7	1.382	func/f120.bmp
183.849	.862	.433	7	7	.829	func/f122.bmp
186.889	.947	.411	17	n/a	0	func/s118.bmp
190.029	.990	.427	13	7	.710	func/u128.bmp
193.253	.831	.462	14	7	.597	func/u128.bmp
195.825	20.000	20.000	999	20000	20.000	func/i999.bmp
216.387	.918	.526	13	7	.821	func/u129.bmp
219.544	.891	.473	15	7	.877	func/u122.bmp
222.802	.834	.600	13	7	.556	func/u123.bmp
225.942	.925	.545	14	7	.507	func/u123.bmp
229.050	.872	.418	19	7	.541	func/s119.bmp
232.206	.812	.503	5	7	.835	func/f116.bmp
235.363	.970	.525	6	7	.643	func/f116.bmp
238.653	.809	.547	7	7	.888	func/f120.bmp
241.660	.871	.418	13	7	.683	func/u126.bmp
244.750	.803	.450	14	7	.706	func/u126.bmp
247.807	.844	.498	19	7	1.075	func/s118.bmp
251.014	.887	.588	5	7	.812	func/f127.bmp
254.188	.889	.505	6	7	.698	func/f127.bmp
257.328	.843	.470	17	n/a	0	func/s130.bmp
260.435	.993	.487	18	7	1.111	func/s130.bmp
263.776	.875	.572	15	7	.794	func/u129.bmp
267.016	.801	.588	17	4	.948	func/s129.bmp
270.123	.871	.539	18	4	.933	func/s129.bmp
272.746	20.000	20.000	999	20000	20.000	func/i999.bmp
293.358	.857	.570	5	4	.971	func/f129.bmp
296.465	.915	.472	6	4	.797	func/f129.bmp
299.589	.962	.445	13	7	.589	func/u120.bmp
302.896	.948	.579	14	7	.674	func/u120.bmp
306.153	.986	.546	5	7	.976	func/f115.bmp
309.494	.846	.597	17	7	.955	func/s125.bmp
312.668	.931	.554	18	7	.668	func/s125.bmp
315.942	.827	.583	5	7	.893	func/f118.bmp
318.998	.977	.453	17	7	2.434	func/s127.bmp
322.155	.953	.411	13	7	1.144	func/u116.bmp
325.297	.989	.435	14	7	.648	func/u116.bmp
328.553	.963	.496	5	7	.823	func/f119.bmp
331.760	.913	.470	6	7	.721	func/f119.bmp
334.967	.843	.532	7	7	1.285	func/f115.bmp
338.041	.844	.455	5	7	1.482	func/f130.bmp
341.148	.966	.486	6	7	.647	func/f130.bmp
344.288	.840	.402	13	7	1.093	func/u121.bmp
347.495	.842	.599	7	7	.795	func/f118.bmp
350.602	.944	.494	13	7	.730	func/u119.bmp
353.826	.962	.511	19	7	1.212	func/s127.bmp
356.532	20.000	20.000	999	20000	20.000	func/i999.bmp
377.010	.950	.450	13	7	.726	func/u127.bmp
380.184	.894	.456	17	7	1.008	func/s115.bmp
383.341	.907	.487	17	7	1.070	func/s121.bmp
386.416	.975	.401	5	4	1.018	func/f123.bmp
389.705	.830	.538	6	7	.572	func/f123.bmp
392.896	.989	.600	15	7	.776	func/u121.bmp
395.702	.012	0	999	0	0	func/Circle.bmp
