onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.931	.521	13	4	1.095	func/u127.bmp
7.107	.968	.403	14	4	.948	func/u127.bmp
10.414	.997	.475	17	4	1.266	func/s116.bmp
13.688	.817	.504	18	4	.865	func/s116.bmp
16.762	.956	.491	5	4	1.575	func/f126.bmp
19.919	.913	.426	17	4	1.341	func/s125.bmp
23.109	.929	.512	18	4	.970	func/s125.bmp
26.249	.877	.442	5	4	1.128	func/f130.bmp
29.423	.884	.519	17	4	1.312	func/s120.bmp
32.631	.870	.568	18	4	.944	func/s120.bmp
35.253	20.000	20.000	999	20000	20.000	func/i999.bmp
55.798	.865	.509	13	7	1.050	func/u114.bmp
58.988	.834	.565	13	4	1.010	func/u120.bmp
61.995	.843	.404	14	4	.697	func/u120.bmp
65.003	.955	.401	7	4	1.920	func/f126.bmp
68.209	.992	.473	13	4	1.095	func/u129.bmp
71.416	.843	.437	17	4	1.261	func/s122.bmp
74.556	.877	.531	18	4	.886	func/s122.bmp
77.780	.950	.569	7	4	1.081	func/f130.bmp
80.904	.800	.416	5	4	2.399	func/f120.bmp
83.944	.819	.476	5	7	1.591	func/f115.bmp
86.934	.811	.407	15	7	1.097	func/u114.bmp
89.990	.818	.469	5	7	1.235	func/f114.bmp
92.998	.829	.434	5	4	1.537	func/f116.bmp
96.104	.946	.510	15	4	1.140	func/u129.bmp
99.311	.888	.496	13	7	.919	func/u115.bmp
102.451	.901	.474	14	7	.881	func/u115.bmp
105.658	.997	.550	13	4	.855	func/u118.bmp
108.949	.800	.520	14	4	1.800	func/u118.bmp
111.922	.955	.412	7	4	1.286	func/f120.bmp
114.628	20.000	20.000	999	20000	20.000	func/i999.bmp
135.207	.940	.543	17	4	1.477	func/s124.bmp
138.499	.913	.585	7	7	1.599	func/f115.bmp
141.772	.967	.597	5	4	1.637	func/f124.bmp
144.995	.937	.490	6	4	.878	func/f124.bmp
148.202	.805	.491	7	7	1.579	func/f114.bmp
151.293	.844	.506	17	4	1.232	func/s127.bmp
154.416	.914	.514	7	4	1.855	func/f116.bmp
157.641	.974	.551	17	n/a	0	func/s118.bmp
160.931	.807	.549	18	4	1.239	func/s118.bmp
164.021	.910	.515	5	4	1.002	func/f125.bmp
167.178	.954	.479	13	4	1.265	func/u123.bmp
170.502	.855	.587	14	4	1.031	func/u123.bmp
173.559	.926	.428	19	4	1.455	func/s124.bmp
176.849	.906	.590	13	4	.967	func/u122.bmp
180.023	.817	.497	14	4	.859	func/u122.bmp
183.146	.853	.544	5	4	1.077	func/f122.bmp
186.186	.914	.423	6	4	.807	func/f122.bmp
189.410	.812	.539	19	7	1.339	func/s127.bmp
192.500	.960	.507	5	7	1.373	func/f128.bmp
195.206	20.000	20.000	999	20000	20.000	func/i999.bmp
215.702	.908	.462	13	7	2.226	func/u121.bmp
218.909	.929	.533	7	7	1.921	func/f125.bmp
222.116	.861	.507	5	7	1.242	func/f129.bmp
225.306	.960	.556	17	7	1.134	func/s128.bmp
228.530	.958	.492	17	7	.896	func/s115.bmp
231.888	.997	.569	17	7	1.077	func/s114.bmp
235.179	.976	.534	18	7	1.038	func/s114.bmp
238.435	.827	.507	7	4	1.451	func/f128.bmp
241.475	.870	.440	17	4	.989	func/s130.bmp
244.683	.840	.576	18	4	1.360	func/s130.bmp
247.806	.881	.506	15	n/a	0	func/u121.bmp
251.013	.945	.554	17	4	2.276	func/s119.bmp
254.170	.812	.437	18	4	1.733	func/s119.bmp
257.210	.800	.459	7	7	.666	func/f129.bmp
260.217	.999	.443	13	7	1.107	func/u126.bmp
263.474	.934	.498	14	7	.969	func/u126.bmp
266.664	.837	.495	19	7	1.300	func/s128.bmp
269.872	.860	.589	17	7	.920	func/s123.bmp
273.062	.875	.556	19	7	1.000	func/s115.bmp
275.684	20.000	20.000	999	20000	20.000	func/i999.bmp
296.297	.815	.580	17	7	1.419	func/s121.bmp
299.353	.808	.473	13	4	1.473	func/u124.bmp
302.360	.976	.425	13	4	1.040	func/u125.bmp
305.701	.819	.595	14	4	1.287	func/u125.bmp
308.841	.924	.556	5	4	1.289	func/f127.bmp
312.048	.804	.507	5	7	.951	func/f123.bmp
315.138	.878	.502	19	7	.947	func/s123.bmp
318.362	.942	.581	5	7	1.730	func/f118.bmp
321.636	.948	.566	19	7	1.480	func/s121.bmp
324.943	.919	.589	17	7	1.235	func/s129.bmp
328.067	.834	.436	18	7	1.068	func/s129.bmp
331.124	.953	.463	15	4	1.139	func/u124.bmp
334.348	.832	.503	13	4	.985	func/u128.bmp
337.388	.970	.436	14	4	.906	func/u128.bmp
340.712	.808	.599	5	4	1.147	func/f119.bmp
343.802	.927	.516	6	4	.980	func/f119.bmp
347.026	.988	.529	7	4	.961	func/f127.bmp
350.333	.984	.539	13	4	.926	func/u119.bmp
353.507	.945	.430	14	4	.834	func/u119.bmp
356.630	.994	.403	7	7	.680	func/f123.bmp
359.370	20.000	20.000	999	20000	20.000	func/i999.bmp
379.848	.815	.447	17	7	1.636	func/s126.bmp
382.872	.818	.435	18	7	1.561	func/s126.bmp
385.912	.911	.460	7	4	1.231	func/f118.bmp
389.069	.848	.475	13	7	1.247	func/u130.bmp
392.092	.816	.414	14	7	.753	func/u130.bmp
395.232	.976	.558	13	7	1.178	func/u116.bmp
398.473	.859	.485	5	4	1.231	func/f121.bmp
401.112	.012	0	999	0	0	func/Circle.bmp
