onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.861	.547	17	4	1.046	func/s075.bmp
7.174	.979	.539	18	4	.903	func/s075.bmp
10.565	.963	.535	17	4	1.091	func/s077.bmp
13.789	.841	.489	17	7	.752	func/s067.bmp
16.862	.991	.463	17	4	.962	func/s074.bmp
20.203	.816	.569	5	4	1.050	func/f066.bmp
23.344	.857	.568	6	4	.803	func/f066.bmp
26.383	.837	.409	13	7	.672	func/u078.bmp
29.473	.902	.475	14	7	.620	func/u078.bmp
32.113	20.000	20.000	999	20000	20.000	func/i999.bmp
52.658	.893	.505	17	7	1.280	func/s066.bmp
55.848	.871	.520	18	7	.970	func/s066.bmp
58.922	.903	.429	19	7	1.014	func/s077.bmp
62.129	.921	.524	13	7	1.206	func/u077.bmp
65.336	.845	.511	14	7	.738	func/u077.bmp
68.510	.819	.553	19	7	1.072	func/s067.bmp
71.533	.984	.443	17	7	.852	func/s078.bmp
74.740	.895	.460	19	4	1.060	func/s074.bmp
77.931	.913	.530	17	7	.545	func/s069.bmp
81.021	.915	.403	5	4	.798	func/f069.bmp
84.211	.843	.509	6	4	.885	func/f069.bmp
87.385	.989	.557	17	7	.834	func/s081.bmp
90.642	.890	.494	5	4	.891	func/f071.bmp
93.849	.801	.537	6	4	.445	func/f071.bmp
97.006	.915	.585	13	n/a	0	func/u070.bmp
100.247	.898	.554	19	7	.806	func/s078.bmp
103.320	.995	.410	13	7	.940	func/u067.bmp
106.544	.917	.456	19	4	1.047	func/s069.bmp
109.651	.956	.422	13	7	1.002	func/u075.bmp
112.841	.968	.464	14	7	.824	func/u075.bmp
115.547	20.000	20.000	999	20000	20.000	func/i999.bmp
136.026	.932	.435	5	7	1.054	func/f065.bmp
139.166	.805	.444	6	7	.802	func/f065.bmp
142.290	.967	.538	19	4	1.631	func/s081.bmp
145.463	.910	.447	13	7	1.103	func/u069.bmp
148.654	.950	.517	13	7	.922	func/u081.bmp
151.928	.872	.565	14	7	1.204	func/u081.bmp
154.984	.943	.408	15	7	.868	func/u070.bmp
158.275	.844	.572	13	7	1.007	func/u066.bmp
161.465	.866	.574	15	7	1.133	func/u067.bmp
164.606	.915	.511	13	4	1.576	func/u072.bmp
167.846	.843	.560	17	4	1.073	func/s080.bmp
171.053	.934	.597	5	7	.885	func/f067.bmp
174.193	.815	.441	6	7	.767	func/f067.bmp
177.200	.975	.425	15	7	.834	func/u069.bmp
180.541	.882	.587	13	4	.878	func/u065.bmp
183.614	.901	.421	5	4	1.330	func/f074.bmp
186.721	.899	.442	6	4	.946	func/f074.bmp
189.928	.884	.547	15	7	.549	func/u066.bmp
192.551	20.000	20.000	999	20000	20.000	func/i999.bmp
213.064	.976	.485	5	4	1.201	func/f077.bmp
216.270	.990	.466	6	4	.632	func/f077.bmp
219.477	.855	.446	15	4	1.160	func/u072.bmp
222.651	.903	.542	5	4	1.381	func/f075.bmp
225.874	.934	.554	19	4	1.043	func/s080.bmp
228.998	.858	.429	17	4	.794	func/s065.bmp
232.222	.848	.522	18	7	1.006	func/s065.bmp
235.362	.920	.529	5	7	.875	func/f070.bmp
238.469	.888	.404	15	4	1.268	func/u065.bmp
241.726	.946	.598	5	7	1.247	func/f072.bmp
244.950	.894	.505	6	7	1.598	func/f072.bmp
248.207	.800	.586	17	7	.975	func/s071.bmp
251.247	.958	.483	18	7	.964	func/s071.bmp
254.571	.905	.599	5	4	1.032	func/f078.bmp
257.828	.976	.580	7	4	.903	func/f075.bmp
261.136	.919	.566	17	7	.695	func/s070.bmp
264.243	.833	.427	5	7	1.079	func/f081.bmp
267.366	.815	.518	6	7	.858	func/f081.bmp
270.456	.986	.512	7	7	.809	func/f070.bmp
273.179	20.000	20.000	999	20000	20.000	func/i999.bmp
293.791	.862	.583	5	7	.807	func/f079.bmp
296.915	.864	.487	6	7	.665	func/f079.bmp
300.139	.904	.595	13	n/a	0	func/u080.bmp
303.396	.950	.580	13	7	.579	func/u079.bmp
306.553	.872	.447	14	7	.825	func/u079.bmp
309.626	.830	.422	7	7	.803	func/f078.bmp
312.700	.814	.475	17	7	1.254	func/s073.bmp
315.757	.853	.474	19	7	.693	func/s070.bmp
318.914	.924	.547	5	4	.968	func/f080.bmp
322.137	.814	.532	5	7	.757	func/f073.bmp
325.161	.963	.435	6	7	.792	func/f073.bmp
328.418	.997	.534	17	7	1.004	func/s068.bmp
331.775	.908	.593	18	7	.799	func/s068.bmp
335.049	.916	.596	15	7	1.149	func/u080.bmp
338.323	.969	.586	13	7	.936	func/u071.bmp
341.630	.811	.581	17	7	.766	func/s079.bmp
344.787	.910	.580	19	7	.887	func/s073.bmp
347.961	.931	.485	13	7	.587	func/u073.bmp
351.118	.844	.466	14	7	.495	func/u073.bmp
354.275	.896	.536	7	4	.905	func/f080.bmp
356.914	20.000	20.000	999	20000	20.000	func/i999.bmp
377.410	.827	.460	13	7	1.144	func/u068.bmp
380.551	.972	.551	17	4	1.140	func/s072.bmp
383.774	.821	.481	18	7	1.018	func/s072.bmp
386.864	.868	.494	13	7	1.066	func/u074.bmp
390.021	.852	.525	14	7	.885	func/u074.bmp
393.211	.896	.573	15	7	1.349	func/u071.bmp
396.385	.802	.506	5	7	1.283	func/f068.bmp
399.392	.976	.449	19	7	.882	func/s079.bmp
402.148	.012	0	999	0	0	func/Circle.bmp
