onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.888	.502	5	7	1.138	func/f031.bmp
7.257	.928	.596	6	7	1.086	func/f031.bmp
10.481	.861	.429	13	n/a	0	func/u032.bmp
13.638	.847	.523	14	7	1.323	func/u032.bmp
16.678	.848	.430	13	4	2.317	func/u022.bmp
19.785	.840	.492	17	4	1.000	func/s032.bmp
22.942	.925	.545	17	4	.818	func/s019.bmp
26.182	.931	.535	18	4	.855	func/s019.bmp
29.423	.836	.549	13	4	1.310	func/u031.bmp
32.012	20.000	20.000	999	20000	20.000	func/i999.bmp
52.491	.909	.436	17	4	1.389	func/s018.bmp
55.664	.839	.491	18	7	.964	func/s018.bmp
58.755	.875	.473	13	n/a	0	func/u029.bmp
61.811	.873	.409	14	n/a	0	func/u029.bmp
65.002	.885	.542	15	7	1.646	func/u022.bmp
68.192	.998	.536	13	n/a	0	func/u024.bmp
71.383	.980	.431	19	n/a	0	func/s032.bmp
74.673	.865	.546	5	7	1.281	func/f018.bmp
77.763	.912	.465	6	7	1.695	func/f018.bmp
80.954	.835	.513	5	n/a	0	func/f020.bmp
84.061	.912	.516	15	4	1.527	func/u031.bmp
87.301	.884	.563	13	n/a	0	func/u019.bmp
90.375	.908	.421	13	4	1.672	func/u021.bmp
93.565	.955	.503	17	n/a	0	func/s031.bmp
96.789	.935	.496	18	n/a	0	func/s031.bmp
99.896	.940	.407	15	n/a	0	func/u024.bmp
103.136	.913	.522	17	4	1.337	func/s023.bmp
106.260	.976	.450	18	4	1.177	func/s023.bmp
109.534	.953	.532	17	4	1.040	func/s028.bmp
112.741	.883	.468	7	4	1.273	func/f020.bmp
115.364	20.000	20.000	999	20000	20.000	func/i999.bmp
135.826	.886	.423	17	7	1.564	func/s025.bmp
138.916	.986	.440	18	n/a	0	func/s025.bmp
142.206	.867	.549	15	n/a	0	func/u019.bmp
145.263	.998	.433	13	4	.500	func/u020.bmp
148.537	.987	.513	14	4	1.846	func/u020.bmp
151.794	.870	.493	15	n/a	0	func/u021.bmp
154.901	.897	.458	5	4	1.189	func/f023.bmp
158.092	.953	.522	5	7	1.096	func/f030.bmp
161.215	.977	.402	6	7	.875	func/f030.bmp
164.523	.933	.558	17	7	1.327	func/s022.bmp
167.780	.938	.558	19	n/a	0	func/s028.bmp
170.920	.857	.426	17	n/a	0	func/s027.bmp
174.111	.858	.561	18	4	1.290	func/s027.bmp
177.201	.897	.465	13	n/a	0	func/u026.bmp
180.274	.991	.402	14	n/a	0	func/u026.bmp
183.515	.943	.469	17	n/a	0	func/s030.bmp
186.789	.864	.557	7	4	.973	func/f023.bmp
189.996	.889	.583	5	n/a	0	func/f028.bmp
193.119	.930	.462	6	4	1.183	func/f028.bmp
195.792	20.000	20.000	999	20000	20.000	func/i999.bmp
216.388	.829	.560	17	n/a	0	func/s029.bmp
219.411	.842	.419	19	4	1.275	func/s022.bmp
222.468	.849	.437	5	4	1.301	func/f029.bmp
225.675	.981	.591	17	n/a	0	func/s024.bmp
228.932	.887	.508	5	n/a	0	func/f032.bmp
232.156	.979	.560	19	n/a	0	func/s030.bmp
235.430	.923	.476	13	n/a	0	func/u017.bmp
238.553	.873	.423	14	4	1.063	func/u017.bmp
241.677	.885	.478	5	7	1.029	func/f026.bmp
244.818	.971	.501	19	n/a	0	func/s029.bmp
248.075	.877	.503	13	4	1.064	func/u030.bmp
251.265	.948	.539	14	n/a	0	func/u030.bmp
254.572	.998	.589	7	n/a	0	func/f029.bmp
257.896	.855	.553	13	4	.958	func/u025.bmp
260.970	.929	.436	14	4	1.031	func/u025.bmp
264.244	.992	.572	19	n/a	0	func/s024.bmp
267.601	.892	.600	17	4	1.193	func/s017.bmp
270.758	.868	.500	7	n/a	0	func/f032.bmp
273.364	20.000	20.000	999	20000	20.000	func/i999.bmp
293.809	.826	.402	5	n/a	0	func/f022.bmp
296.983	.800	.569	6	n/a	0	func/f022.bmp
300.107	.941	.561	5	7	1.339	func/f019.bmp
303.247	.907	.430	6	7	.799	func/f019.bmp
306.488	.928	.556	7	4	1.736	func/f026.bmp
309.778	.866	.589	5	7	.991	func/f027.bmp
312.969	.859	.556	5	7	.784	func/f017.bmp
316.092	.981	.488	17	4	.885	func/s026.bmp
319.299	.984	.464	19	4	1.264	func/s017.bmp
322.607	.879	.561	5	4	1.103	func/f024.bmp
325.797	.998	.549	6	4	.904	func/f024.bmp
329.121	.907	.559	17	n/a	0	func/s020.bmp
332.228	.819	.429	18	4	.691	func/s020.bmp
335.301	.892	.492	13	4	.936	func/u018.bmp
338.442	.815	.475	7	4	1.152	func/f027.bmp
341.432	.894	.409	5	4	1.075	func/f021.bmp
344.672	.924	.582	6	n/a	0	func/f021.bmp
347.813	.967	.434	7	7	.832	func/f017.bmp
351.070	.999	.532	13	4	1.364	func/u023.bmp
354.227	.977	.400	19	n/a	0	func/s026.bmp
356.949	20.000	20.000	999	20000	20.000	func/i999.bmp
377.478	.961	.486	17	4	1.099	func/s021.bmp
380.786	.824	.578	18	n/a	0	func/s021.bmp
383.809	.838	.430	13	n/a	0	func/u027.bmp
386.883	.939	.460	5	n/a	0	func/f025.bmp
390.140	.800	.536	6	n/a	0	func/f025.bmp
393.146	.848	.437	15	4	1.351	func/u018.bmp
396.270	.813	.508	13	4	1.080	func/u028.bmp
398.876	.012	0	999	0	0	func/Circle.bmp
