onset	duration	onset_sample	stim_type	trigger	stim_file
25.457	0	26.007	Famous	5	meg/f059.bmp
29.077	0	29.627	Famous	5	meg/f082.bmp
32.422	0	32.972	Famous	5	meg/f106.bmp
36.005	0	36.555	Famous	6	meg/f106.bmp
39.496	0	40.046	Unfamiliar	13	meg/u110.bmp
42.859	0	43.409	Unfamiliar	13	meg/u131.bmp
46.516	0	47.066	Unfamiliar	14	meg/u131.bmp
50.173	0	50.723	Famous	5	meg/f101.bmp
53.646	0	54.196	Famous	6	meg/f101.bmp
57.155	0	57.705	Famous	7	meg/f059.bmp
60.592	0	61.142	Scrambled	17	meg/s013.bmp
64.193	0	64.743	Famous	7	meg/f082.bmp
67.666	0	68.216	Famous	5	meg/f116.bmp
71.049	0	71.599	Famous	6	meg/f116.bmp
74.429	0	74.979	Scrambled	17	meg/s116.bmp
77.865	0	78.415	Unfamiliar	15	meg/u110.bmp
81.375	0	81.925	Unfamiliar	13	meg/u148.bmp
84.701	0	85.251	Unfamiliar	14	meg/u148.bmp
88.247	0	88.797	Scrambled	17	meg/s065.bmp
91.665	0	92.215	Famous	5	meg/f023.bmp
95.009	0	95.559	Scrambled	19	meg/s013.bmp
98.556	0	99.106	Scrambled	17	meg/s004.bmp
102.084	0	102.634	Scrambled	18	meg/s004.bmp
105.594	0	106.144	Unfamiliar	13	meg/u039.bmp
109.067	0	109.617	Unfamiliar	14	meg/u039.bmp
112.577	0	113.127	Scrambled	19	meg/s116.bmp
116.013	0	116.563	Famous	5	meg/f066.bmp
119.449	0	119.999	Famous	5	meg/f108.bmp
123.143	0	123.693	Famous	6	meg/f108.bmp
126.634	0	127.184	Scrambled	19	meg/s065.bmp
129.942	0	130.492	Unfamiliar	13	meg/u044.bmp
133.304	0	133.854	Unfamiliar	14	meg/u044.bmp
136.704	0	137.254	Famous	7	meg/f023.bmp
140.306	0	140.856	Unfamiliar	13	meg/u130.bmp
143.834	0	144.384	Unfamiliar	14	meg/u130.bmp
147.38	0	147.93	Famous	5	meg/f054.bmp
150.78	0	151.33	Unfamiliar	13	meg/u051.bmp
154.253	0	154.803	Famous	7	meg/f066.bmp
157.818	0	158.368	Scrambled	17	meg/s046.bmp
161.18	0	161.73	Scrambled	18	meg/s046.bmp
164.745	0	165.295	Famous	5	meg/f089.bmp
168.255	0	168.805	Scrambled	17	meg/s084.bmp
171.802	0	172.352	Unfamiliar	13	meg/u053.bmp
175.219	0	175.769	Famous	7	meg/f054.bmp
178.748	0	179.298	Scrambled	17	meg/s148.bmp
182.165	0	182.715	Scrambled	18	meg/s148.bmp
185.73	0	186.28	Unfamiliar	15	meg/u051.bmp
189.13	0	189.68	Famous	5	meg/f122.bmp
192.493	0	193.043	Scrambled	17	meg/s142.bmp
196.021	0	196.571	Scrambled	18	meg/s142.bmp
199.402	0	199.952	Famous	7	meg/f089.bmp
202.709	0	203.259	Famous	5	meg/f025.bmp
206.238	0	206.788	Scrambled	19	meg/s084.bmp
209.803	0	210.353	Unfamiliar	13	meg/u112.bmp
213.367	0	213.917	Unfamiliar	14	meg/u112.bmp
216.749	0	217.299	Unfamiliar	15	meg/u053.bmp
220.332	0	220.882	Unfamiliar	13	meg/u143.bmp
223.823	0	224.373	Unfamiliar	14	meg/u143.bmp
227.37	0	227.92	Scrambled	17	meg/s137.bmp
231.008	0	231.558	Famous	7	meg/f122.bmp
234.646	0	235.196	Unfamiliar	13	meg/u084.bmp
238.009	0	238.559	Famous	5	meg/f010.bmp
241.537	0	242.087	Famous	6	meg/f010.bmp
245.029	0	245.579	Famous	7	meg/f025.bmp
248.594	0	249.144	Unfamiliar	13	meg/u032.bmp
252.067	0	252.617	Scrambled	17	meg/s102.bmp
255.485	0	256.035	Famous	5	meg/f017.bmp
258.902	0	259.452	Famous	6	meg/f017.bmp
262.302	0	262.852	Scrambled	19	meg/s137.bmp
265.848	0	266.398	Famous	5	meg/f057.bmp
269.34	0	269.89	Famous	6	meg/f057.bmp
272.886	0	273.436	Unfamiliar	15	meg/u084.bmp
276.212	0	276.762	Scrambled	17	meg/s085.bmp
279.814	0	280.364	Scrambled	18	meg/s085.bmp
283.287	0	283.837	Scrambled	17	meg/s056.bmp
286.778	0	287.328	Unfamiliar	15	meg/u032.bmp
290.196	0	290.746	Scrambled	17	meg/s146.bmp
293.522	0	294.072	Scrambled	18	meg/s146.bmp
297.014	0	297.564	Scrambled	19	meg/s102.bmp
300.523	0	301.073	Scrambled	17	meg/s001.bmp
303.978	0	304.528	Scrambled	18	meg/s001.bmp
307.433	0	307.983	Scrambled	17	meg/s143.bmp
310.759	0	311.309	Unfamiliar	13	meg/u071.bmp
314.158	0	314.708	Unfamiliar	14	meg/u071.bmp
317.521	0	318.071	Scrambled	17	meg/s047.bmp
320.994	0	321.544	Scrambled	19	meg/s056.bmp
324.32	0	324.87	Unfamiliar	13	meg/u064.bmp
327.811	0	328.361	Unfamiliar	14	meg/u064.bmp
331.339	0	331.889	Scrambled	17	meg/s110.bmp
334.923	0	335.473	Scrambled	17	meg/s088.bmp
338.432	0	338.982	Scrambled	19	meg/s143.bmp
342.016	0	342.566	Unfamiliar	13	meg/u079.bmp
345.507	0	346.057	Unfamiliar	13	meg/u120.bmp
349.127	0	349.677	Scrambled	19	meg/s047.bmp
352.619	0	353.169	Scrambled	17	meg/s061.bmp
355.926	0	356.476	Scrambled	18	meg/s061.bmp
359.454	0	360.004	Unfamiliar	13	meg/u006.bmp
363.001	0	363.551	Scrambled	19	meg/s110.bmp
366.437	0	366.987	Unfamiliar	13	meg/u100.bmp
369.708	0	370.258	Unfamiliar	14	meg/u100.bmp
373.126	0	373.676	Scrambled	19	meg/s088.bmp
376.525	0	377.075	Unfamiliar	13	meg/u077.bmp
379.943	0	380.493	Unfamiliar	15	meg/u079.bmp
383.49	0	384.04	Famous	5	meg/f045.bmp
387.0	0	387.55	Famous	6	meg/f045.bmp
390.436	0	390.986	Unfamiliar	15	meg/u120.bmp
393.927	0	394.477	Famous	5	meg/f055.bmp
397.584	0	398.134	Famous	6	meg/f055.bmp
401.112	0	401.662	Unfamiliar	13	meg/u022.bmp
404.567	0	405.117	Unfamiliar	14	meg/u022.bmp
