onset	duration	onset_sample	stim_type	trigger	stim_file
45.027	0	45.577	Unfamiliar	13	meg/u014.bmp
48.611	0	49.161	Unfamiliar	14	meg/u014.bmp
51.918	0	52.468	Scrambled	17	meg/s098.bmp
55.464	0	56.014	Scrambled	17	meg/s093.bmp
59.103	0	59.653	Famous	5	meg/f003.bmp
62.723	0	63.273	Famous	6	meg/f003.bmp
66.233	0	66.783	Famous	5	meg/f013.bmp
69.761	0	70.311	Famous	5	meg/f091.bmp
73.16	0	73.71	Famous	6	meg/f091.bmp
76.505	0	77.055	Scrambled	17	meg/s097.bmp
80.051	0	80.601	Scrambled	18	meg/s097.bmp
83.598	0	84.148	Scrambled	19	meg/s098.bmp
87.071	0	87.621	Scrambled	17	meg/s132.bmp
90.654	0	91.204	Scrambled	18	meg/s132.bmp
94.237	0	94.787	Scrambled	19	meg/s093.bmp
97.765	0	98.315	Famous	5	meg/f032.bmp
101.257	0	101.807	Famous	6	meg/f032.bmp
104.711	0	105.261	Unfamiliar	13	meg/u060.bmp
108.35	0	108.9	Famous	7	meg/f013.bmp
111.823	0	112.373	Scrambled	17	meg/s086.bmp
115.241	0	115.791	Scrambled	18	meg/s086.bmp
118.714	0	119.264	Famous	5	meg/f044.bmp
122.334	0	122.884	Unfamiliar	13	meg/u030.bmp
125.917	0	126.467	Scrambled	17	meg/s050.bmp
129.261	0	129.811	Scrambled	18	meg/s050.bmp
132.753	0	133.303	Scrambled	17	meg/s078.bmp
136.189	0	136.739	Unfamiliar	15	meg/u060.bmp
139.68	0	140.23	Famous	5	meg/f139.bmp
143.117	0	143.667	Unfamiliar	13	meg/u113.bmp
146.737	0	147.287	Unfamiliar	14	meg/u113.bmp
150.338	0	150.888	Famous	7	meg/f044.bmp
153.83	0	154.38	Famous	5	meg/f120.bmp
157.211	0	157.761	Famous	6	meg/f120.bmp
160.647	0	161.197	Unfamiliar	15	meg/u030.bmp
164.322	0	164.872	Unfamiliar	13	meg/u083.bmp
