onset	duration	onset_sample	stim_type	trigger	stim_file
25.408	0	25.958	Scrambled	17	meg/s109.bmp
28.973	0	29.523	Unfamiliar	13	meg/u088.bmp
32.427	0	32.977	Unfamiliar	14	meg/u088.bmp
35.992	0	36.542	Unfamiliar	13	meg/u003.bmp
39.576	0	40.126	Famous	5	meg/f073.bmp
43.03	0	43.58	Famous	6	meg/f073.bmp
46.54	0	47.09	Scrambled	17	meg/s095.bmp
49.976	0	50.526	Unfamiliar	13	meg/u124.bmp
53.486	0	54.036	Scrambled	19	meg/s109.bmp
57.051	0	57.601	Scrambled	17	meg/s107.bmp
60.432	0	60.982	Famous	5	meg/f119.bmp
63.868	0	64.418	Famous	6	meg/f119.bmp
67.176	0	67.726	Unfamiliar	15	meg/u003.bmp
70.649	0	71.199	Scrambled	17	meg/s020.bmp
74.085	0	74.635	Famous	5	meg/f012.bmp
77.54	0	78.09	Famous	6	meg/f012.bmp
81.013	0	81.563	Scrambled	19	meg/s095.bmp
84.357	0	84.907	Unfamiliar	13	meg/u049.bmp
87.757	0	88.307	Unfamiliar	14	meg/u049.bmp
91.064	0	91.614	Unfamiliar	15	meg/u124.bmp
94.703	0	95.253	Famous	5	meg/f111.bmp
98.176	0	98.726	Famous	6	meg/f111.bmp
101.557	0	102.107	Scrambled	19	meg/s107.bmp
105.195	0	105.745	Scrambled	17	meg/s039.bmp
108.797	0	109.347	Scrambled	17	meg/s068.bmp
112.178	0	112.728	Scrambled	19	meg/s020.bmp
115.596	0	116.146	Scrambled	17	meg/s052.bmp
119.087	0	119.637	Scrambled	18	meg/s052.bmp
122.671	0	123.221	Scrambled	17	meg/s124.bmp
126.07	0	126.62	Scrambled	18	meg/s124.bmp
129.543	0	130.093	Unfamiliar	13	meg/u029.bmp
132.887	0	133.437	Unfamiliar	13	meg/u121.bmp
136.397	0	136.947	Unfamiliar	14	meg/u121.bmp
140.017	0	140.567	Scrambled	19	meg/s039.bmp
143.545	0	144.095	Scrambled	17	meg/s130.bmp
147.11	0	147.66	Scrambled	19	meg/s068.bmp
150.565	0	151.115	Famous	5	meg/f022.bmp
154.02	0	154.57	Famous	6	meg/f022.bmp
157.695	0	158.245	Unfamiliar	13	meg/u114.bmp
161.149	0	161.699	Unfamiliar	14	meg/u114.bmp
