onset	duration	onset_sample	stim_type	trigger	stim_file
27.478	0	28.028	Unfamiliar	13	meg/u094.bmp
30.803	0	31.353	Scrambled	17	meg/s117.bmp
34.258	0	34.808	Scrambled	18	meg/s117.bmp
37.804	0	38.354	Famous	5	meg/f113.bmp
41.186	0	41.736	Famous	6	meg/f113.bmp
44.714	0	45.264	Scrambled	17	meg/s032.bmp
48.242	0	48.792	Scrambled	18	meg/s032.bmp
51.788	0	52.338	Scrambled	17	meg/s059.bmp
55.39	0	55.94	Scrambled	18	meg/s059.bmp
58.808	0	59.358	Unfamiliar	13	meg/u025.bmp
62.152	0	62.702	Unfamiliar	14	meg/u025.bmp
65.662	0	66.212	Unfamiliar	15	meg/u094.bmp
69.209	0	69.759	Unfamiliar	13	meg/u017.bmp
72.59	0	73.14	Scrambled	17	meg/s115.bmp
76.173	0	76.723	Unfamiliar	13	meg/u068.bmp
79.499	0	80.049	Unfamiliar	14	meg/u068.bmp
83.027	0	83.577	Famous	5	meg/f009.bmp
86.445	0	86.995	Unfamiliar	13	meg/u069.bmp
89.881	0	90.431	Famous	5	meg/f035.bmp
93.464	0	94.014	Unfamiliar	15	meg/u017.bmp
97.029	0	97.579	Famous	5	meg/f048.bmp
100.521	0	101.071	Scrambled	19	meg/s115.bmp
104.141	0	104.691	Famous	5	meg/f040.bmp
107.669	0	108.219	Famous	6	meg/f040.bmp
111.124	0	111.674	Unfamiliar	13	meg/u023.bmp
114.67	0	115.22	Unfamiliar	14	meg/u023.bmp
118.18	0	118.73	Famous	7	meg/f009.bmp
121.708	0	122.258	Famous	5	meg/f056.bmp
125.089	0	125.639	Unfamiliar	15	meg/u069.bmp
128.525	0	129.075	Unfamiliar	13	meg/u013.bmp
132.035	0	132.585	Famous	7	meg/f035.bmp
135.526	0	136.076	Famous	5	meg/f031.bmp
139.128	0	139.678	Famous	6	meg/f031.bmp
142.417	0	142.967	Famous	7	meg/f048.bmp
146.001	0	146.551	Scrambled	17	meg/s149.bmp
149.437	0	149.987	Scrambled	18	meg/s149.bmp
152.818	0	153.368	Famous	5	meg/f117.bmp
156.181	0	156.731	Famous	6	meg/f117.bmp
159.562	0	160.112	Scrambled	17	meg/s002.bmp
162.925	0	163.475	Scrambled	18	meg/s002.bmp
166.526	0	167.076	Famous	7	meg/f056.bmp
169.963	0	170.513	Famous	5	meg/f060.bmp
173.362	0	173.912	Unfamiliar	15	meg/u013.bmp
176.781	0	177.331	Scrambled	17	meg/s080.bmp
180.345	0	180.895	Famous	5	meg/f130.bmp
183.91	0	184.46	Scrambled	17	meg/s049.bmp
187.272	0	187.822	Unfamiliar	13	meg/u070.bmp
190.746	0	191.296	Unfamiliar	14	meg/u070.bmp
194.219	0	194.769	Unfamiliar	13	meg/u024.bmp
197.728	0	198.278	Famous	7	meg/f060.bmp
201.128	0	201.678	Scrambled	17	meg/s003.bmp
204.546	0	205.096	Scrambled	18	meg/s003.bmp
208.166	0	208.716	Scrambled	19	meg/s080.bmp
211.602	0	212.152	Unfamiliar	13	meg/u040.bmp
215.167	0	215.717	Famous	7	meg/f130.bmp
218.566	0	219.116	Famous	5	meg/f098.bmp
221.911	0	222.461	Famous	6	meg/f098.bmp
225.365	0	225.915	Scrambled	19	meg/s049.bmp
229.077	0	229.627	Scrambled	17	meg/s022.bmp
232.569	0	233.119	Famous	5	meg/f071.bmp
236.042	0	236.592	Famous	6	meg/f071.bmp
239.46	0	240.01	Unfamiliar	15	meg/u024.bmp
242.969	0	243.519	Unfamiliar	13	meg/u027.bmp
246.498	0	247.048	Famous	5	meg/f028.bmp
250.026	0	250.576	Unfamiliar	15	meg/u040.bmp
253.425	0	253.975	Unfamiliar	13	meg/u105.bmp
256.825	0	257.375	Scrambled	17	meg/s074.bmp
260.334	0	260.884	Scrambled	18	meg/s074.bmp
263.807	0	264.357	Scrambled	19	meg/s022.bmp
267.391	0	267.941	Scrambled	17	meg/s040.bmp
270.938	0	271.488	Scrambled	18	meg/s040.bmp
274.575	0	275.125	Famous	5	meg/f052.bmp
278.012	0	278.562	Unfamiliar	15	meg/u027.bmp
281.577	0	282.127	Unfamiliar	13	meg/u115.bmp
285.086	0	285.636	Unfamiliar	14	meg/u115.bmp
288.468	0	289.018	Famous	7	meg/f028.bmp
291.904	0	292.454	Famous	5	meg/f086.bmp
295.505	0	296.055	Famous	6	meg/f086.bmp
298.923	0	299.473	Unfamiliar	15	meg/u105.bmp
302.47	0	303.02	Unfamiliar	13	meg/u142.bmp
306.016	0	306.566	Unfamiliar	14	meg/u142.bmp
309.489	0	310.039	Scrambled	17	meg/s090.bmp
312.852	0	313.402	Scrambled	18	meg/s090.bmp
316.49	0	317.04	Scrambled	17	meg/s128.bmp
320.092	0	320.642	Famous	7	meg/f052.bmp
323.62	0	324.17	Unfamiliar	13	meg/u073.bmp
327.13	0	327.68	Unfamiliar	14	meg/u073.bmp
330.658	0	331.208	Scrambled	17	meg/s025.bmp
334.076	0	334.626	Unfamiliar	13	meg/u072.bmp
