onset	duration	onset_sample	stim_type	trigger	stim_file
29.445	0	29.995	Unfamiliar	13	meg/u043.bmp
32.789	0	33.339	Famous	5	meg/f081.bmp
36.134	0	36.684	Unfamiliar	13	meg/u017.bmp
39.717	0	40.267	Unfamiliar	13	meg/u082.bmp
43.245	0	43.795	Scrambled	17	meg/s125.bmp
46.847	0	47.397	Famous	5	meg/f085.bmp
50.173	0	50.723	Famous	6	meg/f085.bmp
53.664	0	54.214	Unfamiliar	15	meg/u043.bmp
57.008	0	57.558	Unfamiliar	13	meg/u102.bmp
60.647	0	61.197	Unfamiliar	14	meg/u102.bmp
64.065	0	64.615	Famous	7	meg/f081.bmp
67.574	0	68.124	Famous	5	meg/f107.bmp
71.066	0	71.616	Famous	6	meg/f107.bmp
74.557	0	75.107	Unfamiliar	15	meg/u017.bmp
78.067	0	78.617	Unfamiliar	13	meg/u032.bmp
81.687	0	82.237	Unfamiliar	14	meg/u032.bmp
85.234	0	85.784	Unfamiliar	15	meg/u082.bmp
88.708	0	89.258	Scrambled	17	meg/s043.bmp
92.069	0	92.619	Scrambled	19	meg/s125.bmp
95.616	0	96.166	Unfamiliar	13	meg/u078.bmp
99.126	0	99.676	Unfamiliar	14	meg/u078.bmp
102.617	0	103.167	Scrambled	17	meg/s095.bmp
105.961	0	106.511	Scrambled	18	meg/s095.bmp
109.398	0	109.948	Unfamiliar	13	meg/u113.bmp
113.018	0	113.568	Famous	5	meg/f066.bmp
116.509	0	117.059	Scrambled	17	meg/s039.bmp
120.037	0	120.587	Scrambled	19	meg/s043.bmp
123.639	0	124.189	Unfamiliar	13	meg/u098.bmp
127.222	0	127.772	Unfamiliar	14	meg/u098.bmp
130.677	0	131.227	Scrambled	17	meg/s033.bmp
134.168	0	134.718	Scrambled	18	meg/s033.bmp
137.751	0	138.301	Famous	5	meg/f003.bmp
141.151	0	141.701	Unfamiliar	15	meg/u113.bmp
144.624	0	145.174	Unfamiliar	13	meg/u052.bmp
148.134	0	148.684	Famous	7	meg/f066.bmp
151.717	0	152.267	Unfamiliar	13	meg/u149.bmp
155.355	0	155.905	Unfamiliar	14	meg/u149.bmp
159.013	0	159.563	Scrambled	19	meg/s039.bmp
162.448	0	162.998	Unfamiliar	13	meg/u144.bmp
165.884	0	166.434	Unfamiliar	14	meg/u144.bmp
169.523	0	170.073	Scrambled	17	meg/s031.bmp
173.124	0	173.674	Scrambled	18	meg/s031.bmp
176.45	0	177.0	Famous	5	meg/f106.bmp
179.997	0	180.547	Famous	7	meg/f003.bmp
183.489	0	184.039	Scrambled	17	meg/s032.bmp
186.833	0	187.383	Scrambled	18	meg/s032.bmp
190.343	0	190.893	Unfamiliar	15	meg/u052.bmp
193.852	0	194.402	Unfamiliar	13	meg/u056.bmp
197.344	0	197.894	Scrambled	17	meg/s119.bmp
200.651	0	201.201	Scrambled	18	meg/s119.bmp
204.088	0	204.638	Famous	5	meg/f101.bmp
207.708	0	208.258	Famous	6	meg/f101.bmp
211.034	0	211.584	Scrambled	17	meg/s011.bmp
214.342	0	214.892	Famous	7	meg/f106.bmp
217.668	0	218.218	Unfamiliar	13	meg/u050.bmp
221.067	0	221.617	Unfamiliar	14	meg/u050.bmp
224.54	0	225.09	Scrambled	17	meg/s079.bmp
228.068	0	228.618	Unfamiliar	15	meg/u056.bmp
231.578	0	232.128	Unfamiliar	13	meg/u024.bmp
234.959	0	235.509	Unfamiliar	13	meg/u048.bmp
238.468	0	239.018	Unfamiliar	14	meg/u048.bmp
241.868	0	242.418	Scrambled	17	meg/s009.bmp
245.378	0	245.928	Scrambled	19	meg/s011.bmp
248.851	0	249.401	Famous	5	meg/f050.bmp
252.342	0	252.892	Famous	6	meg/f050.bmp
255.778	0	256.328	Scrambled	17	meg/s098.bmp
259.196	0	259.746	Scrambled	18	meg/s098.bmp
262.688	0	263.238	Scrambled	19	meg/s079.bmp
266.234	0	266.784	Unfamiliar	13	meg/u046.bmp
269.56	0	270.11	Unfamiliar	14	meg/u046.bmp
272.978	0	273.528	Unfamiliar	15	meg/u024.bmp
276.451	0	277.001	Scrambled	17	meg/s071.bmp
279.924	0	280.474	Scrambled	18	meg/s071.bmp
283.489	0	284.039	Famous	5	meg/f004.bmp
286.907	0	287.457	Scrambled	19	meg/s009.bmp
290.472	0	291.022	Unfamiliar	13	meg/u057.bmp
293.853	0	294.403	Unfamiliar	14	meg/u057.bmp
297.51	0	298.06	Unfamiliar	13	meg/u008.bmp
301.001	0	301.551	Famous	5	meg/f093.bmp
304.492	0	305.042	Scrambled	17	meg/s050.bmp
308.02	0	308.57	Famous	5	meg/f043.bmp
311.457	0	312.007	Famous	6	meg/f043.bmp
315.022	0	315.572	Famous	7	meg/f004.bmp
318.513	0	319.063	Unfamiliar	13	meg/u109.bmp
321.857	0	322.407	Scrambled	17	meg/s060.bmp
325.386	0	325.936	Scrambled	18	meg/s060.bmp
328.748	0	329.298	Unfamiliar	15	meg/u008.bmp
332.295	0	332.845	Scrambled	17	meg/s052.bmp
335.97	0	336.52	Famous	7	meg/f093.bmp
339.388	0	339.938	Famous	5	meg/f088.bmp
342.77	0	343.32	Scrambled	19	meg/s050.bmp
346.389	0	346.939	Famous	5	meg/f018.bmp
349.807	0	350.357	Famous	5	meg/f060.bmp
353.225	0	353.775	Famous	6	meg/f060.bmp
356.863	0	357.413	Unfamiliar	15	meg/u109.bmp
360.336	0	360.886	Scrambled	17	meg/s131.bmp
363.901	0	364.451	Unfamiliar	13	meg/u112.bmp
367.337	0	367.887	Scrambled	19	meg/s052.bmp
370.957	0	371.507	Unfamiliar	13	meg/u066.bmp
374.522	0	375.072	Famous	7	meg/f088.bmp
378.161	0	378.711	Unfamiliar	13	meg/u094.bmp
381.726	0	382.276	Famous	7	meg/f018.bmp
385.143	0	385.693	Famous	5	meg/f062.bmp
388.598	0	389.148	Famous	6	meg/f062.bmp
392.163	0	392.713	Scrambled	17	meg/s113.bmp
395.728	0	396.278	Scrambled	19	meg/s131.bmp
399.017	0	399.567	Famous	5	meg/f100.bmp
402.306	0	402.856	Famous	6	meg/f100.bmp
405.816	0	406.366	Unfamiliar	15	meg/u112.bmp
409.362	0	409.912	Famous	5	meg/f135.bmp
412.891	0	413.441	Unfamiliar	15	meg/u066.bmp
416.235	0	416.785	Famous	5	meg/f150.bmp
419.781	0	420.331	Unfamiliar	15	meg/u094.bmp
423.236	0	423.786	Famous	5	meg/f074.bmp
426.746	0	427.296	Famous	6	meg/f074.bmp
430.109	0	430.659	Unfamiliar	13	meg/u034.bmp
433.6	0	434.15	Scrambled	19	meg/s113.bmp
437.11	0	437.66	Scrambled	17	meg/s117.bmp
440.455	0	441.005	Unfamiliar	13	meg/u114.bmp
443.872	0	444.422	Famous	7	meg/f135.bmp
447.198	0	447.748	Famous	5	meg/f113.bmp
450.708	0	451.258	Famous	7	meg/f150.bmp
454.346	0	454.896	Famous	5	meg/f138.bmp
457.966	0	458.516	Famous	5	meg/f123.bmp
461.605	0	462.155	Famous	6	meg/f123.bmp
465.206	0	465.756	Unfamiliar	15	meg/u034.bmp
468.514	0	469.064	Scrambled	17	meg/s128.bmp
472.005	0	472.555	Scrambled	18	meg/s128.bmp
475.423	0	475.973	Scrambled	19	meg/s117.bmp
478.841	0	479.391	Scrambled	17	meg/s078.bmp
482.332	0	482.882	Scrambled	18	meg/s078.bmp
485.713	0	486.263	Unfamiliar	15	meg/u114.bmp
489.039	0	489.589	Scrambled	17	meg/s099.bmp
492.494	0	493.044	Scrambled	18	meg/s099.bmp
495.912	0	496.462	Famous	7	meg/f113.bmp
499.551	0	500.101	Unfamiliar	13	meg/u111.bmp
503.079	0	503.629	Unfamiliar	14	meg/u111.bmp
506.625	0	507.175	Famous	7	meg/f138.bmp
510.135	0	510.685	Famous	5	meg/f021.bmp
513.681	0	514.231	Famous	6	meg/f021.bmp
517.228	0	517.778	Famous	5	meg/f005.bmp
520.627	0	521.177	Scrambled	17	meg/s108.bmp
524.229	0	524.779	Scrambled	18	meg/s108.bmp
527.831	0	528.381	Scrambled	17	meg/s097.bmp
531.285	0	531.835	Famous	5	meg/f007.bmp
534.795	0	535.345	Famous	6	meg/f007.bmp
538.415	0	538.965	Scrambled	17	meg/s100.bmp
541.814	0	542.364	Scrambled	18	meg/s100.bmp
