onset	duration	onset_sample	stim_type	trigger	stim_file
25.889	0	26.439	Scrambled	17	meg/s087.bmp
29.472	0	30.022	Famous	5	meg/f099.bmp
33.074	0	33.624	Famous	6	meg/f099.bmp
36.455	0	37.005	Famous	5	meg/f122.bmp
40.02	0	40.57	Famous	6	meg/f122.bmp
43.475	0	44.025	Scrambled	17	meg/s138.bmp
46.966	0	47.516	Famous	5	meg/f139.bmp
50.512	0	51.062	Famous	5	meg/f145.bmp
53.967	0	54.517	Famous	6	meg/f145.bmp
57.348	0	57.898	Scrambled	19	meg/s087.bmp
60.766	0	61.316	Scrambled	17	meg/s016.bmp
64.221	0	64.771	Unfamiliar	13	meg/u106.bmp
67.657	0	68.207	Unfamiliar	14	meg/u106.bmp
71.148	0	71.698	Unfamiliar	13	meg/u009.bmp
74.585	0	75.135	Unfamiliar	14	meg/u009.bmp
78.094	0	78.644	Scrambled	19	meg/s138.bmp
81.714	0	82.264	Scrambled	17	meg/s120.bmp
85.187	0	85.737	Scrambled	18	meg/s120.bmp
88.624	0	89.174	Famous	7	meg/f139.bmp
92.097	0	92.647	Unfamiliar	13	meg/u136.bmp
95.423	0	95.973	Famous	5	meg/f019.bmp
98.932	0	99.482	Famous	6	meg/f019.bmp
102.258	0	102.808	Scrambled	19	meg/s016.bmp
105.86	0	106.41	Scrambled	17	meg/s019.bmp
109.462	0	110.012	Unfamiliar	13	meg/u026.bmp
112.898	0	113.448	Unfamiliar	13	meg/u075.bmp
116.353	0	116.903	Unfamiliar	14	meg/u075.bmp
119.936	0	120.486	Scrambled	17	meg/s030.bmp
123.335	0	123.885	Scrambled	18	meg/s030.bmp
126.68	0	127.23	Unfamiliar	15	meg/u136.bmp
130.134	0	130.684	Scrambled	17	meg/s063.bmp
133.571	0	134.121	Scrambled	18	meg/s063.bmp
137.062	0	137.612	Famous	5	meg/f054.bmp
140.388	0	140.938	Famous	6	meg/f054.bmp
144.026	0	144.576	Scrambled	19	meg/s019.bmp
147.518	0	148.068	Famous	5	meg/f048.bmp
150.862	0	151.412	Unfamiliar	15	meg/u026.bmp
154.39	0	154.94	Unfamiliar	13	meg/u059.bmp
157.753	0	158.303	Famous	5	meg/f016.bmp
161.189	0	161.739	Famous	6	meg/f016.bmp
164.772	0	165.322	Scrambled	17	meg/s040.bmp
168.393	0	168.943	Unfamiliar	13	meg/u140.bmp
171.957	0	172.507	Scrambled	17	meg/s149.bmp
175.541	0	176.091	Famous	7	meg/f048.bmp
178.885	0	179.435	Scrambled	17	meg/s111.bmp
182.284	0	182.834	Unfamiliar	15	meg/u059.bmp
185.904	0	186.454	Famous	5	meg/f132.bmp
189.359	0	189.909	Famous	6	meg/f132.bmp
192.832	0	193.382	Unfamiliar	13	meg/u142.bmp
196.213	0	196.763	Scrambled	19	meg/s040.bmp
199.833	0	200.383	Unfamiliar	13	meg/u013.bmp
203.233	0	203.783	Unfamiliar	15	meg/u140.bmp
206.834	0	207.384	Famous	5	meg/f119.bmp
210.197	0	210.747	Scrambled	19	meg/s149.bmp
