onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.838	.426	17	7	1.537	func/s141.bmp
7.174	.819	.556	18	7	1.191	func/s141.bmp
10.264	.835	.404	5	4	2.033	func/f146.bmp
13.288	.900	.434	13	4	1.442	func/u138.bmp
16.545	.933	.589	14	4	1.149	func/u138.bmp
19.652	.821	.414	13	4	1.337	func/u145.bmp
22.775	.955	.525	14	4	.969	func/u145.bmp
25.967	.931	.468	17	7	2.265	func/s132.bmp
29.256	.840	.598	13	7	1.818	func/u131.bmp
32.280	.826	.409	14	7	1.310	func/u131.bmp
34.852	20.000	20.000	999	20000	20.000	func/i999.bmp
55.314	.830	.425	5	7	1.370	func/f137.bmp
58.354	.864	.440	7	4	1.159	func/f146.bmp
61.578	.862	.595	13	4	1.340	func/u141.bmp
64.651	.905	.437	14	4	.630	func/u141.bmp
67.775	.824	.439	17	7	.991	func/s131.bmp
70.798	.943	.418	13	7	1.581	func/u136.bmp
74.039	.969	.527	19	7	1.314	func/s132.bmp
77.196	.876	.423	5	7	1.095	func/f143.bmp
80.403	.876	.565	6	7	.559	func/f143.bmp
83.593	.950	.535	17	7	1.392	func/s133.bmp
86.717	.800	.405	7	7	.996	func/f137.bmp
89.790	.839	.503	13	7	1.323	func/u144.bmp
92.964	.821	.560	14	7	1.695	func/u144.bmp
96.138	.964	.580	17	7	2.161	func/s144.bmp
99.462	.850	.588	19	7	1.826	func/s131.bmp
102.485	.991	.402	17	n/a	0	func/s142.bmp
105.692	.823	.437	15	4	2.024	func/u136.bmp
108.849	.910	.564	13	n/a	0	func/u139.bmp
112.089	.892	.555	14	4	1.562	func/u139.bmp
114.729	20.000	20.000	999	20000	20.000	func/i999.bmp
135.324	.821	.554	13	7	1.210	func/u140.bmp
138.464	.988	.542	19	4	1.546	func/s133.bmp
141.805	.868	.572	17	7	.714	func/s139.bmp
144.979	.878	.550	18	7	.694	func/s139.bmp
148.037	.855	.418	17	4	1.574	func/s134.bmp
151.243	.839	.576	18	4	.839	func/s134.bmp
154.316	.948	.465	19	7	1.311	func/s144.bmp
157.590	.999	.552	5	4	1.969	func/f145.bmp
160.881	.832	.527	19	7	1.234	func/s142.bmp
164.005	.963	.534	5	4	1.069	func/f131.bmp
167.312	.972	.570	5	4	1.036	func/f133.bmp
170.502	.810	.437	15	4	1.641	func/u140.bmp
173.509	.979	.429	5	4	.952	func/f141.bmp
176.816	.919	.559	6	4	.953	func/f141.bmp
180.056	.901	.556	13	4	1.408	func/u146.bmp
183.213	.985	.495	14	4	.864	func/u146.bmp
186.521	.974	.560	17	4	1.923	func/s143.bmp
189.828	.888	.563	7	4	1.725	func/f145.bmp
192.467	20.000	20.000	999	20000	20.000	func/i999.bmp
212.979	.987	.483	17	7	1.338	func/s137.bmp
216.170	.973	.425	18	7	.778	func/s137.bmp
219.427	.965	.508	7	4	.781	func/f131.bmp
222.668	.877	.517	5	7	1.422	func/f138.bmp
225.741	.824	.425	6	7	1.037	func/f138.bmp
228.747	.957	.413	7	7	1.610	func/f133.bmp
232.038	.856	.489	5	4	1.029	func/f144.bmp
235.145	.926	.472	17	7	1.244	func/s146.bmp
238.386	.852	.551	17	7	1.264	func/s145.bmp
241.426	.958	.421	18	7	.702	func/s145.bmp
244.649	.958	.486	19	4	1.223	func/s143.bmp
247.856	.856	.476	13	4	1.785	func/u143.bmp
251.030	.940	.539	13	7	.950	func/u134.bmp
254.271	.871	.534	14	4	2.286	func/u134.bmp
257.344	.823	.418	5	7	1.303	func/f135.bmp
260.451	.877	.502	7	7	2.075	func/f144.bmp
263.658	.969	.559	5	7	1.176	func/f132.bmp
266.832	.999	.435	6	7	.929	func/f132.bmp
270.189	.864	.600	19	7	1.143	func/s146.bmp
273.346	.818	.522	17	7	1.108	func/s136.bmp
275.902	20.000	20.000	999	20000	20.000	func/i999.bmp
296.347	.920	.403	13	4	1.104	func/u137.bmp
299.504	.919	.466	14	4	.824	func/u137.bmp
302.694	.918	.508	15	7	1.331	func/u143.bmp
305.935	.811	.561	5	7	.861	func/f136.bmp
309.058	.976	.542	13	7	1.067	func/u133.bmp
312.266	.916	.457	14	7	.768	func/u133.bmp
315.473	.941	.522	7	7	1.079	func/f135.bmp
318.596	.886	.416	13	4	1.136	func/u132.bmp
321.770	.905	.532	14	4	.617	func/u132.bmp
325.027	.850	.570	17	4	1.274	func/s140.bmp
328.067	.916	.427	18	4	.645	func/s140.bmp
331.274	.962	.527	19	4	1.541	func/s136.bmp
334.481	.853	.479	5	7	1.525	func/f134.bmp
337.638	.998	.538	6	7	1.285	func/f134.bmp
340.896	.960	.489	13	4	1.038	func/u142.bmp
344.203	.814	.581	14	4	.814	func/u142.bmp
347.310	.845	.519	7	4	2.128	func/f136.bmp
350.467	.894	.551	5	7	1.127	func/f139.bmp
353.625	.839	.501	17	4	1.902	func/s138.bmp
356.213	20.000	20.000	999	20000	20.000	func/i999.bmp
376.775	.873	.526	5	4	1.368	func/f140.bmp
379.932	.998	.517	17	7	1.145	func/s135.bmp
383.122	.859	.421	13	4	.915	func/u135.bmp
386.229	.895	.468	14	4	.864	func/u135.bmp
389.353	.982	.455	5	4	.935	func/f142.bmp
392.644	.999	.551	7	7	1.304	func/f139.bmp
395.450	.012	0	999	0	0	func/Circle.bmp
