onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.921	.428	5	7	1.280	func/f112.bmp
7.107	.810	.414	13	7	.963	func/u106.bmp
10.264	.969	.478	14	7	.913	func/u106.bmp
13.538	.928	.539	17	4	2.000	func/s104.bmp
16.645	.818	.413	5	7	1.043	func/f108.bmp
19.802	.806	.579	6	7	.959	func/f108.bmp
22.976	.841	.600	13	7	.798	func/u109.bmp
26.066	.870	.469	14	7	.973	func/u109.bmp
29.256	.816	.542	17	4	1.216	func/s106.bmp
32.380	.953	.550	7	4	1.645	func/f112.bmp
35.086	20.000	20.000	999	20000	20.000	func/i999.bmp
55.564	.939	.450	5	4	1.200	func/f100.bmp
58.755	.993	.479	13	4	1.111	func/u113.bmp
61.995	.878	.480	19	4	1.238	func/s104.bmp
65.186	.960	.547	17	4	1.337	func/s102.bmp
68.426	.886	.506	5	4	1.221	func/f104.bmp
71.500	.811	.421	6	4	1.048	func/f104.bmp
74.523	.943	.444	13	7	1.367	func/u098.bmp
77.797	.872	.566	19	4	1.294	func/s106.bmp
80.904	.810	.462	17	4	1.250	func/s099.bmp
83.961	.935	.483	7	4	1.068	func/f100.bmp
87.218	.890	.564	17	4	1.463	func/s103.bmp
90.325	.935	.440	18	4	1.022	func/s103.bmp
93.565	.876	.546	15	4	1.080	func/u113.bmp
96.722	.986	.514	17	7	1.065	func/s108.bmp
100.013	.829	.548	18	7	.924	func/s108.bmp
103.186	.821	.583	19	7	1.185	func/s102.bmp
106.260	.959	.478	5	7	1.255	func/f111.bmp
109.400	.965	.409	6	7	.953	func/f111.bmp
112.106	20.000	20.000	999	20000	20.000	func/i999.bmp
132.718	.958	.571	5	7	.715	func/f110.bmp
135.926	.816	.482	6	7	1.019	func/f110.bmp
139.082	1.000	.581	15	7	1.068	func/u098.bmp
142.407	.815	.560	13	7	1.304	func/u102.bmp
145.397	.950	.417	19	4	1.360	func/s099.bmp
148.587	.963	.475	13	7	1.299	func/u107.bmp
151.911	.936	.594	5	7	1.077	func/f098.bmp
155.034	.993	.428	6	7	.943	func/f098.bmp
158.208	.847	.401	5	7	1.519	func/f113.bmp
161.298	.829	.471	5	4	1.297	func/f099.bmp
164.455	.953	.562	6	4	.969	func/f099.bmp
167.596	.965	.424	17	7	1.702	func/s112.bmp
170.770	.866	.451	15	7	1.694	func/u102.bmp
173.910	.933	.512	13	n/a	0	func/u103.bmp
177.167	.819	.552	15	7	.930	func/u107.bmp
180.223	.956	.478	17	7	1.075	func/s109.bmp
183.431	.802	.479	18	7	.760	func/s109.bmp
186.487	.906	.490	17	7	.750	func/s113.bmp
189.578	.871	.416	7	7	.719	func/f113.bmp
192.802	.825	.584	5	7	1.235	func/f102.bmp
195.374	20.000	20.000	999	20000	20.000	func/i999.bmp
215.852	.836	.439	13	4	1.100	func/u099.bmp
218.876	.859	.433	14	4	.734	func/u099.bmp
221.932	.878	.432	19	4	1.041	func/s112.bmp
225.139	.847	.566	13	4	1.182	func/u108.bmp
228.180	.802	.422	14	4	.730	func/u108.bmp
231.303	.940	.503	15	7	1.893	func/u103.bmp
234.427	.811	.402	17	4	1.210	func/s098.bmp
237.417	.845	.417	18	4	.806	func/s098.bmp
240.508	.944	.485	17	4	.984	func/s111.bmp
243.765	.951	.551	18	4	.738	func/s111.bmp
247.005	.951	.527	19	7	1.168	func/s113.bmp
250.245	.955	.530	5	4	2.129	func/f109.bmp
253.435	.989	.465	6	n/a	0	func/f109.bmp
256.643	.915	.434	7	7	1.036	func/f102.bmp
259.833	.987	.515	13	4	2.192	func/u104.bmp
263.140	.857	.536	5	7	1.200	func/f107.bmp
266.280	.875	.514	6	7	1.400	func/f107.bmp
269.387	.909	.452	17	7	1.282	func/s101.bmp
272.478	.885	.415	18	7	.964	func/s101.bmp
275.100	20.000	20.000	999	20000	20.000	func/i999.bmp
295.662	.885	.529	5	7	1.151	func/f101.bmp
298.736	.820	.427	6	7	1.575	func/f101.bmp
301.742	.942	.425	17	7	1.218	func/s110.bmp
304.999	.800	.540	18	7	.672	func/s110.bmp
308.106	.882	.541	13	4	1.668	func/u110.bmp
311.163	.869	.413	15	7	1.651	func/u104.bmp
314.253	.950	.460	13	7	1.725	func/u101.bmp
317.361	.858	.401	5	7	1.040	func/f103.bmp
320.517	.842	.521	13	4	1.364	func/u112.bmp
323.657	.999	.524	14	4	.976	func/u112.bmp
326.965	.982	.540	17	4	1.323	func/s105.bmp
330.239	.813	.522	18	4	.800	func/s105.bmp
333.262	.969	.447	13	7	1.218	func/u105.bmp
336.569	.862	.582	15	4	1.266	func/u110.bmp
339.726	.808	.522	5	7	1.395	func/f105.bmp
342.800	.968	.492	15	7	.950	func/u101.bmp
346.124	.918	.598	17	7	1.351	func/s107.bmp
349.281	.904	.480	7	7	1.591	func/f103.bmp
351.937	20.000	20.000	999	20000	20.000	func/i999.bmp
372.482	.916	.502	13	4	1.464	func/u100.bmp
375.622	.870	.464	14	4	.781	func/u100.bmp
378.696	.924	.420	5	4	1.347	func/f106.bmp
381.954	.853	.568	13	4	1.297	func/u111.bmp
385.127	.938	.538	15	4	1.345	func/u105.bmp
388.367	.895	.522	17	4	1.713	func/s100.bmp
391.491	.829	.465	18	4	1.321	func/s100.bmp
394.514	.812	.432	7	4	1.190	func/f105.bmp
397.120	.012	0	999	0	0	func/Circle.bmp
