response_time	button_press	stim_file
940	3	MEG/f052.bmp
727	3	MEG/f046.bmp
876	3	MEG/f104.bmp
7250	1	MEG/u147.bmp
3900	2	MEG/u106.bmp
1764	3	MEG/f083.bmp
2645	3	MEG/f037.bmp
1088	2	MEG/u064.bmp
12013	1	MEG/u044.bmp
1094	1	MEG/u061.bmp
1451	1	MEG/u126.bmp
810	3	MEG/f132.bmp
851	3	MEG/f030.bmp
2698	1	MEG/u067.bmp
2396	2	MEG/f063.bmp
1225	1	MEG/u083.bmp
1177	1	MEG/u081.bmp
866	3	MEG/f074.bmp
1881	2	MEG/u025.bmp
1341	1	MEG/u108.bmp
2383	1	MEG/u033.bmp
2158	1	MEG/u133.bmp
2286	1	MEG/u112.bmp
1562	2	MEG/f013.bmp
2803	2	MEG/u105.bmp
4624	3	MEG/f143.bmp
3841	1	MEG/f005.bmp
2322	2	MEG/f041.bmp
1283	1	MEG/u123.bmp
2145	1	MEG/u034.bmp
2697	2	MEG/f024.bmp
763	3	MEG/f082.bmp
2902	2	MEG/f091.bmp
1031	3	MEG/f080.bmp
2551	2	MEG/f021.bmp
1591	2	MEG/f035.bmp
2023	1	MEG/u102.bmp
2668	2	MEG/u116.bmp
3519	1	MEG/u037.bmp
1126	3	MEG/f008.bmp
1713	3	MEG/u020.bmp
1284	2	MEG/u004.bmp
1226	1	MEG/u017.bmp
1297	1	MEG/u122.bmp
1590	1	MEG/u021.bmp
1974	1	MEG/f092.bmp
2421	2	MEG/u129.bmp
2155	1	MEG/f036.bmp
1932	1	MEG/f078.bmp
3854	2	MEG/u100.bmp
1639	2	MEG/f133.bmp
772	3	MEG/f100.bmp
1231	1	MEG/u139.bmp
1454	1	MEG/u089.bmp
955	3	MEG/f027.bmp
1838	1	MEG/u057.bmp
1099	3	MEG/f033.bmp
2696	2	MEG/f043.bmp
1370	1	MEG/u046.bmp
2284	1	MEG/f145.bmp
1119	1	MEG/u146.bmp
2131	1	MEG/u148.bmp
1876	1	MEG/f142.bmp
745	3	MEG/f026.bmp
708	3	MEG/f061.bmp
2082	1	MEG/f075.bmp
2061	1	MEG/u066.bmp
1400	2	MEG/u010.bmp
777	3	MEG/f056.bmp
1291	3	MEG/f101.bmp
832	3	MEG/f110.bmp
2592	3	MEG/f086.bmp
1606	1	MEG/u045.bmp
1461	1	MEG/u111.bmp
1835	1	MEG/f140.bmp
2353	1	MEG/f112.bmp
1185	1	MEG/u024.bmp
1683	1	MEG/u140.bmp
1335	1	MEG/f102.bmp
1035	1	MEG/u136.bmp
1427	1	MEG/u060.bmp
770	3	MEG/f042.bmp
1371	2	MEG/f120.bmp
1228	3	MEG/f084.bmp
2100	3	MEG/f087.bmp
1951	1	MEG/u015.bmp
1272	1	MEG/u023.bmp
861	3	MEG/f097.bmp
2412	1	MEG/u131.bmp
970	1	MEG/u145.bmp
1148	1	MEG/u055.bmp
1247	1	MEG/f126.bmp
1429	3	MEG/f016.bmp
1572	1	MEG/u036.bmp
1173	1	MEG/u128.bmp
1679	3	MEG/f109.bmp
882	3	MEG/f136.bmp
1424	3	MEG/f051.bmp
791	3	MEG/f070.bmp
1657	2	MEG/f147.bmp
1662	2	MEG/f023.bmp
1299	1	MEG/u050.bmp
792	3	MEG/f014.bmp
3170	1	MEG/f025.bmp
2200	2	MEG/f049.bmp
2918	1	MEG/u115.bmp
695	3	MEG/f004.bmp
2045	1	MEG/f019.bmp
2514	2	MEG/f039.bmp
3506	1	MEG/u082.bmp
2218	2	MEG/u084.bmp
719	3	MEG/f096.bmp
1588	3	MEG/f044.bmp
2068	2	MEG/f059.bmp
3936	1	MEG/f144.bmp
1222	1	MEG/u143.bmp
893	3	MEG/f072.bmp
2323	2	MEG/f069.bmp
668	3	MEG/f053.bmp
2675	1	MEG/f020.bmp
1509	2	MEG/f002.bmp
2001	3	MEG/f029.bmp
919	1	MEG/u137.bmp
4707	1	MEG/u043.bmp
1128	1	MEG/u053.bmp
692	1	MEG/u142.bmp
898	1	MEG/u019.bmp
1343	3	MEG/f067.bmp
634	3	MEG/f090.bmp
1731	2	MEG/f130.bmp
1613	2	MEG/f010.bmp
1124	3	MEG/f050.bmp
1784	1	MEG/u039.bmp
3816	1	MEG/u011.bmp
4579	1	MEG/u076.bmp
1084	3	MEG/f012.bmp
4873	1	MEG/u088.bmp
1127	1	MEG/u038.bmp
13507	1	MEG/f055.bmp
1261	1	MEG/f045.bmp
19458	1	MEG/u101.bmp
1746	2	MEG/f107.bmp
1276	1	MEG/u120.bmp
1217	2	MEG/u052.bmp
1449	1	MEG/u005.bmp
791	3	MEG/f073.bmp
2073	1	MEG/f085.bmp
1309	2	MEG/u041.bmp
3713	2	MEG/u107.bmp
9879	1	MEG/u117.bmp
746	3	MEG/f131.bmp
1118	1	MEG/u118.bmp
1961	1	MEG/u077.bmp
8306	1	MEG/u085.bmp
2335	1	MEG/u093.bmp
1640	1	MEG/f017.bmp
1022	1	MEG/f007.bmp
1294	3	MEG/f135.bmp
1482	2	MEG/u048.bmp
1831	2	MEG/f118.bmp
829	3	MEG/f137.bmp
3022	2	MEG/u092.bmp
1698	2	MEG/f009.bmp
1061	1	MEG/u132.bmp
1515	2	MEG/u074.bmp
1151	3	MEG/f062.bmp
1546	2	MEG/u119.bmp
1652	1	MEG/u099.bmp
1890	1	MEG/u127.bmp
2341	1	MEG/u095.bmp
853	3	MEG/f089.bmp
1772	1	MEG/u079.bmp
1404	2	MEG/u008.bmp
716	3	MEG/f068.bmp
2193	2	MEG/f146.bmp
1400	3	MEG/f034.bmp
1856	1	MEG/f111.bmp
1156	3	MEG/f071.bmp
1406	2	MEG/f065.bmp
1302	3	MEG/f060.bmp
1395	1	MEG/u078.bmp
763	3	MEG/f064.bmp
6814	2	MEG/u096.bmp
3051	1	MEG/u028.bmp
2222	2	MEG/u125.bmp
6700	1	MEG/f103.bmp
5748	1	MEG/u014.bmp
1732	3	MEG/f123.bmp
