response_time	button_press	stim_file
1142	1	meg/u093.bmp
961	3	meg/f021.bmp
1300	3	meg/f129.bmp
760	1	meg/u148.bmp
1052	2	meg/u104.bmp
1963	3	meg/f040.bmp
963	3	meg/f041.bmp
862	3	meg/f090.bmp
3021	1	meg/f024.bmp
1105	2	meg/u139.bmp
917	1	meg/f097.bmp
1082	2	meg/u076.bmp
1160	3	meg/f071.bmp
2178	2	meg/f049.bmp
913	1	meg/u071.bmp
3005	2	meg/f107.bmp
810	1	meg/f132.bmp
987	3	meg/f133.bmp
901	3	meg/f122.bmp
1242	3	meg/f130.bmp
1633	3	meg/u031.bmp
1624	3	meg/f146.bmp
782	3	meg/f038.bmp
1289	3	meg/f080.bmp
797	1	meg/f073.bmp
1119	1	meg/u049.bmp
819	1	meg/f089.bmp
988	1	meg/f141.bmp
1837	1	meg/u006.bmp
3947	1	meg/u059.bmp
1421	1	meg/u097.bmp
2332	2	meg/f010.bmp
997	3	meg/f069.bmp
1198	2	meg/f149.bmp
1135	1	meg/u080.bmp
875	1	meg/u047.bmp
865	1	meg/u147.bmp
1240	3	meg/f025.bmp
1175	2	meg/f031.bmp
1680	1	meg/u011.bmp
1261	1	meg/u067.bmp
1139	2	meg/f104.bmp
798	3	meg/f013.bmp
783	3	meg/f082.bmp
1170	3	meg/f113.bmp
1020	3	meg/f032.bmp
1028	1	meg/f054.bmp
1124	2	meg/f030.bmp
1064	2	meg/f011.bmp
941	2	meg/u032.bmp
1064	2	meg/u039.bmp
1047	1	meg/f112.bmp
998	1	meg/u007.bmp
1687	3	meg/u027.bmp
1155	1	meg/u016.bmp
2149	3	meg/u108.bmp
902	1	meg/u005.bmp
988	2	meg/f138.bmp
949	1	meg/u140.bmp
944	2	meg/f144.bmp
844	1	meg/f127.bmp
619	1	meg/u074.bmp
1468	1	meg/f126.bmp
1234	1	meg/u149.bmp
865	1	meg/u082.bmp
744	1	meg/u012.bmp
692	1	meg/u141.bmp
770	1	meg/f087.bmp
941	1	meg/u022.bmp
983	3	meg/f004.bmp
969	2	meg/f111.bmp
1075	3	meg/f015.bmp
1001	1	meg/u112.bmp
2338	1	meg/u040.bmp
1107	3	meg/f042.bmp
935	2	meg/u041.bmp
867	1	meg/u044.bmp
2466	2	meg/f128.bmp
1069	1	meg/f143.bmp
964	1	meg/f008.bmp
1310	1	meg/f123.bmp
946	3	meg/u045.bmp
2918	2	meg/f036.bmp
2822	2	meg/f048.bmp
1947	1	meg/u098.bmp
1156	3	meg/f035.bmp
2613	1	meg/f125.bmp
1434	1	meg/f114.bmp
1593	1	meg/u037.bmp
6001	1	meg/f118.bmp
2151	2	meg/u094.bmp
768	2	meg/u125.bmp
1283	2	meg/u028.bmp
1376	2	meg/f002.bmp
1122	1	meg/u119.bmp
677	1	meg/u068.bmp
1908	2	meg/u111.bmp
1023	3	meg/f007.bmp
870	3	meg/f033.bmp
989	2	meg/u105.bmp
1694	1	meg/f068.bmp
1130	1	meg/f028.bmp
997	3	meg/f022.bmp
958	2	meg/u052.bmp
896	1	meg/f077.bmp
1142	1	meg/u035.bmp
1033	1	meg/u087.bmp
1041	1	meg/u083.bmp
1168	1	meg/f058.bmp
1146	3	meg/f072.bmp
989	3	meg/f020.bmp
2166	1	meg/u145.bmp
3487	1	meg/f060.bmp
959	1	meg/u066.bmp
914	3	meg/f012.bmp
1134	2	meg/u095.bmp
1002	1	meg/u026.bmp
1515	1	meg/u064.bmp
1047	1	meg/f083.bmp
1054	1	meg/f063.bmp
2932	1	meg/u009.bmp
939	2	meg/f124.bmp
1023	3	meg/f034.bmp
1015	1	meg/u117.bmp
1255	2	meg/f121.bmp
997	1	meg/f106.bmp
1487	1	meg/u018.bmp
2115	1	meg/u138.bmp
1542	3	meg/f061.bmp
4200	3	meg/f064.bmp
1786	2	meg/f019.bmp
1450	2	meg/f017.bmp
992	1	meg/u077.bmp
954	1	meg/u043.bmp
1108	1	meg/u030.bmp
1057	1	meg/f093.bmp
2119	3	meg/f047.bmp
977	1	meg/u073.bmp
1082	3	meg/f070.bmp
848	2	meg/f039.bmp
1072	2	meg/f096.bmp
878	1	meg/u072.bmp
1106	3	meg/f119.bmp
766	1	meg/u102.bmp
889	2	meg/u122.bmp
687	1	meg/u055.bmp
653	1	meg/u133.bmp
676	3	meg/f086.bmp
1019	1	meg/u042.bmp
1595	1	meg/u096.bmp
971	2	meg/u088.bmp
1309	1	meg/u115.bmp
1225	3	meg/f081.bmp
769	3	meg/f053.bmp
916	3	meg/f046.bmp
1041	1	meg/u113.bmp
687	3	meg/f003.bmp
989	1	meg/u058.bmp
670	1	meg/u142.bmp
765	1	meg/f094.bmp
656	1	meg/u029.bmp
624	1	meg/u061.bmp
720	1	meg/u003.bmp
1269	2	meg/u106.bmp
827	1	meg/u091.bmp
1123	3	meg/u092.bmp
815	1	meg/u123.bmp
752	1	meg/f059.bmp
940	1	meg/f134.bmp
1175	1	meg/u010.bmp
2025	3	meg/f139.bmp
1598	2	meg/f027.bmp
686	1	meg/u075.bmp
684	1	meg/u013.bmp
707	1	meg/u020.bmp
696	1	meg/u110.bmp
2686	2	meg/f006.bmp
1864	3	meg/f057.bmp
796	1	meg/u128.bmp
822	1	meg/u130.bmp
1030	1	meg/u014.bmp
974	1	meg/u144.bmp
880	1	meg/u132.bmp
870	1	meg/u078.bmp
1245	1	meg/u135.bmp
843	2	meg/u107.bmp
1131	2	meg/f055.bmp
991	3	meg/f066.bmp
1000	3	meg/f001.bmp
1545	2	meg/f052.bmp
1155	2	meg/u046.bmp
918	2	meg/f005.bmp
2611	2	meg/u129.bmp
816	1	meg/u048.bmp
633	1	meg/u131.bmp
721	3	meg/f044.bmp
1589	1	meg/u124.bmp
685	1	meg/f140.bmp
1523	3	meg/f050.bmp
1054	3	meg/f062.bmp
988	1	meg/u054.bmp
2037	1	meg/f045.bmp
995	1	meg/f145.bmp
1020	1	meg/u034.bmp
860	3	meg/f137.bmp
779	3	meg/f014.bmp
