onset	duration	onset_sample	stim_type	trigger	stim_file
24.381	0	24.931	Unfamiliar	13	meg/u046.bmp
27.743	0	28.293	Unfamiliar	14	meg/u046.bmp
31.308	0	31.858	Unfamiliar	13	meg/u022.bmp
34.947	0	35.497	Famous	5	meg/f133.bmp
38.567	0	39.117	Famous	6	meg/f133.bmp
41.874	0	42.424	Famous	5	meg/f035.bmp
45.329	0	45.879	Unfamiliar	13	meg/u150.bmp
48.765	0	49.315	Famous	5	meg/f072.bmp
52.385	0	52.935	Scrambled	17	meg/s058.bmp
55.858	0	56.408	Unfamiliar	15	meg/u022.bmp
59.405	0	59.955	Scrambled	17	meg/s055.bmp
63.025	0	63.575	Famous	5	meg/f105.bmp
66.59	0	67.14	Famous	6	meg/f105.bmp
70.118	0	70.668	Famous	7	meg/f035.bmp
73.536	0	74.086	Scrambled	17	meg/s040.bmp
77.119	0	77.669	Unfamiliar	15	meg/u150.bmp
80.702	0	81.252	Unfamiliar	13	meg/u059.bmp
84.083	0	84.633	Unfamiliar	14	meg/u059.bmp
87.501	0	88.051	Famous	7	meg/f072.bmp
90.919	0	91.469	Scrambled	17	meg/s051.bmp
94.245	0	94.795	Scrambled	18	meg/s051.bmp
97.7	0	98.25	Scrambled	19	meg/s058.bmp
101.173	0	101.723	Scrambled	17	meg/s064.bmp
104.664	0	105.214	Scrambled	19	meg/s055.bmp
108.137	0	108.687	Famous	5	meg/f038.bmp
111.794	0	112.344	Scrambled	17	meg/s118.bmp
115.231	0	115.781	Scrambled	18	meg/s118.bmp
118.758	0	119.308	Scrambled	19	meg/s040.bmp
122.25	0	122.8	Unfamiliar	13	meg/u037.bmp
125.704	0	126.254	Unfamiliar	14	meg/u037.bmp
129.288	0	129.838	Famous	5	meg/f067.bmp
132.724	0	133.274	Unfamiliar	13	meg/u119.bmp
136.307	0	136.857	Unfamiliar	14	meg/u119.bmp
143.125	0	143.675	Unfamiliar	13	meg/u073.bmp
146.671	0	147.221	Famous	7	meg/f038.bmp
150.144	0	150.694	Famous	5	meg/f122.bmp
153.635	0	154.185	Famous	6	meg/f122.bmp
156.998	0	157.548	Scrambled	17	meg/s023.bmp
160.545	0	161.095	Scrambled	18	meg/s023.bmp
164.054	0	164.604	Scrambled	17	meg/s132.bmp
167.509	0	168.059	Scrambled	18	meg/s132.bmp
170.945	0	171.495	Famous	7	meg/f067.bmp
174.455	0	175.005	Famous	5	meg/f107.bmp
177.836	0	178.386	Famous	6	meg/f107.bmp
181.384	0	181.934	Famous	5	meg/f120.bmp
184.764	0	185.314	Unfamiliar	15	meg/u073.bmp
188.329	0	188.879	Unfamiliar	13	meg/u085.bmp
191.839	0	192.389	Unfamiliar	13	meg/u044.bmp
195.22	0	195.77	Scrambled	17	meg/s147.bmp
198.656	0	199.206	Scrambled	17	meg/s043.bmp
202.037	0	202.587	Scrambled	18	meg/s043.bmp
205.565	0	206.115	Scrambled	17	meg/s047.bmp
209.001	0	209.551	Scrambled	18	meg/s047.bmp
212.603	0	213.153	Famous	7	meg/f120.bmp
