onset	duration	onset_sample	stim_type	trigger	stim_file
39.17	0	39.72	Unfamiliar	13	meg/u099.bmp
42.809	0	43.359	Unfamiliar	14	meg/u099.bmp
46.448	0	46.998	Unfamiliar	13	meg/u027.bmp
49.865	0	50.415	Unfamiliar	14	meg/u027.bmp
53.412	0	53.962	Scrambled	17	meg/s062.bmp
56.995	0	57.545	Unfamiliar	13	meg/u082.bmp
60.541	0	61.091	Unfamiliar	14	meg/u082.bmp
63.978	0	64.528	Unfamiliar	13	meg/u110.bmp
67.377	0	67.927	Unfamiliar	14	meg/u110.bmp
70.887	0	71.437	Scrambled	17	meg/s076.bmp
74.525	0	75.075	Scrambled	18	meg/s076.bmp
78.072	0	78.622	Scrambled	17	meg/s022.bmp
81.582	0	82.132	Scrambled	17	meg/s045.bmp
84.999	0	85.549	Scrambled	19	meg/s062.bmp
88.417	0	88.967	Famous	5	meg/f033.bmp
92.056	0	92.606	Unfamiliar	13	meg/u020.bmp
95.437	0	95.987	Unfamiliar	13	meg/u120.bmp
98.91	0	99.46	Unfamiliar	14	meg/u120.bmp
102.42	0	102.97	Scrambled	17	meg/s099.bmp
106.058	0	106.608	Scrambled	19	meg/s022.bmp
109.421	0	109.971	Famous	5	meg/f103.bmp
112.949	0	113.499	Scrambled	19	meg/s045.bmp
116.422	0	116.972	Famous	5	meg/f001.bmp
119.84	0	120.39	Famous	6	meg/f001.bmp
123.368	0	123.918	Famous	7	meg/f033.bmp
126.933	0	127.483	Unfamiliar	13	meg/u025.bmp
130.572	0	131.122	Unfamiliar	15	meg/u020.bmp
134.007	0	134.557	Unfamiliar	13	meg/u135.bmp
137.48	0	138.03	Famous	5	meg/f061.bmp
140.843	0	141.393	Scrambled	19	meg/s099.bmp
144.445	0	144.995	Unfamiliar	13	meg/u055.bmp
147.991	0	148.541	Unfamiliar	14	meg/u055.bmp
151.354	0	151.904	Famous	7	meg/f103.bmp
154.735	0	155.285	Scrambled	17	meg/s106.bmp
158.227	0	158.777	Scrambled	18	meg/s106.bmp
161.773	0	162.323	Famous	5	meg/f076.bmp
165.209	0	165.759	Unfamiliar	15	meg/u025.bmp
168.738	0	169.288	Scrambled	17	meg/s136.bmp
172.192	0	172.742	Scrambled	18	meg/s136.bmp
175.739	0	176.289	Unfamiliar	15	meg/u135.bmp
179.414	0	179.964	Scrambled	17	meg/s024.bmp
182.813	0	183.363	Famous	7	meg/f061.bmp
186.231	0	186.781	Famous	5	meg/f085.bmp
189.851	0	190.401	Famous	6	meg/f085.bmp
193.14	0	193.69	Famous	5	meg/f073.bmp
196.522	0	197.072	Famous	6	meg/f073.bmp
199.958	0	200.508	Scrambled	17	meg/s148.bmp
203.449	0	203.999	Famous	7	meg/f076.bmp
207.014	0	207.564	Famous	5	meg/f102.bmp
210.414	0	210.964	Famous	6	meg/f102.bmp
214.07	0	214.62	Famous	5	meg/f002.bmp
217.471	0	218.021	Famous	6	meg/f002.bmp
