onset	duration	onset_sample	stim_type	trigger	stim_file
26.718	0	27.268	Unfamiliar	13	meg/u025.bmp
30.228	0	30.778	Unfamiliar	14	meg/u025.bmp
33.738	0	34.288	Scrambled	17	meg/s146.bmp
37.247	0	37.797	Scrambled	18	meg/s146.bmp
40.665	0	41.215	Scrambled	17	meg/s143.bmp
44.285	0	44.835	Scrambled	18	meg/s143.bmp
47.851	0	48.401	Scrambled	17	meg/s087.bmp
51.14	0	51.69	Scrambled	17	meg/s114.bmp
54.778	0	55.328	Famous	5	meg/f098.bmp
58.27	0	58.82	Scrambled	17	meg/s090.bmp
61.761	0	62.311	Scrambled	17	meg/s068.bmp
65.307	0	65.857	Famous	5	meg/f070.bmp
68.799	0	69.349	Famous	6	meg/f070.bmp
72.272	0	72.822	Scrambled	19	meg/s087.bmp
75.598	0	76.148	Scrambled	17	meg/s124.bmp
79.162	0	79.712	Scrambled	18	meg/s124.bmp
82.562	0	83.112	Scrambled	19	meg/s114.bmp
86.09	0	86.64	Famous	5	meg/f134.bmp
89.453	0	90.003	Famous	6	meg/f134.bmp
92.926	0	93.476	Famous	7	meg/f098.bmp
96.325	0	96.875	Scrambled	17	meg/s148.bmp
99.706	0	100.256	Scrambled	19	meg/s090.bmp
103.106	0	103.656	Unfamiliar	13	meg/u136.bmp
106.653	0	107.203	Scrambled	19	meg/s068.bmp
110.034	0	110.584	Unfamiliar	13	meg/u053.bmp
113.488	0	114.038	Scrambled	17	meg/s082.bmp
117.163	0	117.713	Scrambled	18	meg/s082.bmp
120.618	0	121.168	Unfamiliar	13	meg/u002.bmp
124.036	0	124.586	Unfamiliar	14	meg/u002.bmp
127.472	0	128.022	Unfamiliar	13	meg/u058.bmp
130.835	0	131.385	Scrambled	19	meg/s148.bmp
134.271	0	134.821	Unfamiliar	13	meg/u013.bmp
137.836	0	138.386	Unfamiliar	15	meg/u136.bmp
141.291	0	141.841	Famous	5	meg/f003.bmp
144.727	0	145.277	Unfamiliar	15	meg/u053.bmp
148.218	0	148.768	Scrambled	17	meg/s086.bmp
151.783	0	152.333	Famous	5	meg/f043.bmp
155.458	0	156.008	Famous	6	meg/f043.bmp
158.803	0	159.353	Unfamiliar	13	meg/u014.bmp
162.404	0	162.954	Unfamiliar	15	meg/u058.bmp
165.896	0	166.446	Famous	5	meg/f110.bmp
169.369	0	169.919	Famous	6	meg/f110.bmp
172.787	0	173.337	Unfamiliar	15	meg/u013.bmp
176.205	0	176.755	Scrambled	17	meg/s032.bmp
179.622	0	180.172	Scrambled	18	meg/s032.bmp
183.187	0	183.737	Famous	7	meg/f003.bmp
186.679	0	187.229	Famous	5	meg/f030.bmp
190.299	0	190.849	Famous	6	meg/f030.bmp
193.845	0	194.395	Scrambled	19	meg/s086.bmp
197.263	0	197.813	Scrambled	17	meg/s069.bmp
200.718	0	201.268	Scrambled	18	meg/s069.bmp
204.411	0	204.961	Scrambled	17	meg/s096.bmp
207.867	0	208.417	Unfamiliar	15	meg/u014.bmp
211.247	0	211.797	Famous	5	meg/f009.bmp
214.665	0	215.215	Famous	6	meg/f009.bmp
218.322	0	218.872	Famous	5	meg/f100.bmp
221.997	0	222.547	Unfamiliar	13	meg/u030.bmp
225.543	0	226.093	Famous	5	meg/f111.bmp
228.98	0	229.53	Famous	6	meg/f111.bmp
232.342	0	232.892	Unfamiliar	13	meg/u015.bmp
235.779	0	236.329	Unfamiliar	14	meg/u015.bmp
239.435	0	239.985	Scrambled	19	meg/s096.bmp
242.89	0	243.44	Famous	5	meg/f042.bmp
246.492	0	247.042	Famous	6	meg/f042.bmp
