onset	duration	onset_sample	stim_type	trigger	stim_file
24.794	0	25.344	Famous	5	meg/f015.bmp
28.358	0	28.908	Scrambled	17	meg/s114.bmp
31.813	0	32.363	Unfamiliar	13	meg/u054.bmp
35.139	0	35.689	Scrambled	17	meg/s143.bmp
38.612	0	39.162	Famous	5	meg/f097.bmp
42.103	0	42.653	Famous	6	meg/f097.bmp
45.613	0	46.163	Famous	5	meg/f040.bmp
49.252	0	49.802	Famous	7	meg/f015.bmp
52.781	0	53.331	Famous	5	meg/f061.bmp
56.271	0	56.821	Famous	6	meg/f061.bmp
59.854	0	60.404	Scrambled	19	meg/s114.bmp
63.382	0	63.932	Unfamiliar	13	meg/u055.bmp
66.966	0	67.516	Unfamiliar	15	meg/u054.bmp
70.531	0	71.081	Famous	5	meg/f100.bmp
74.004	0	74.554	Famous	6	meg/f100.bmp
77.605	0	78.155	Scrambled	19	meg/s143.bmp
81.17	0	81.72	Scrambled	17	meg/s044.bmp
84.606	0	85.156	Scrambled	17	meg/s053.bmp
88.171	0	88.721	Famous	7	meg/f040.bmp
91.626	0	92.176	Famous	5	meg/f143.bmp
95.21	0	95.76	Scrambled	17	meg/s122.bmp
98.792	0	99.342	Scrambled	18	meg/s122.bmp
102.1	0	102.65	Unfamiliar	15	meg/u055.bmp
105.518	0	106.068	Unfamiliar	13	meg/u050.bmp
108.826	0	109.376	Unfamiliar	14	meg/u050.bmp
112.28	0	112.83	Scrambled	17	meg/s084.bmp
115.79	0	116.34	Scrambled	19	meg/s044.bmp
119.245	0	119.795	Unfamiliar	13	meg/u074.bmp
122.699	0	123.249	Unfamiliar	14	meg/u074.bmp
126.191	0	126.741	Scrambled	19	meg/s053.bmp
129.608	0	130.158	Famous	5	meg/f104.bmp
133.118	0	133.668	Famous	7	meg/f143.bmp
136.738	0	137.288	Unfamiliar	13	meg/u100.bmp
140.248	0	140.798	Unfamiliar	14	meg/u100.bmp
143.611	0	144.161	Scrambled	17	meg/s129.bmp
147.102	0	147.652	Scrambled	18	meg/s129.bmp
150.483	0	151.033	Scrambled	17	meg/s126.bmp
154.067	0	154.617	Scrambled	18	meg/s126.bmp
157.576	0	158.126	Scrambled	19	meg/s084.bmp
160.921	0	161.471	Scrambled	17	meg/s095.bmp
164.394	0	164.944	Scrambled	18	meg/s095.bmp
167.885	0	168.435	Famous	5	meg/f005.bmp
171.174	0	171.724	Famous	6	meg/f005.bmp
174.813	0	175.363	Famous	7	meg/f104.bmp
178.286	0	178.836	Unfamiliar	13	meg/u009.bmp
181.63	0	182.18	Unfamiliar	14	meg/u009.bmp
185.103	0	185.653	Scrambled	17	meg/s047.bmp
188.466	0	189.016	Famous	5	meg/f093.bmp
192.086	0	192.636	Unfamiliar	13	meg/u070.bmp
195.687	0	196.237	Unfamiliar	14	meg/u070.bmp
199.124	0	199.674	Unfamiliar	13	meg/u066.bmp
202.708	0	203.258	Unfamiliar	13	meg/u103.bmp
206.18	0	206.73	Unfamiliar	14	meg/u103.bmp
209.488	0	210.038	Famous	5	meg/f074.bmp
212.961	0	213.511	Scrambled	19	meg/s047.bmp
216.508	0	217.058	Unfamiliar	13	meg/u042.bmp
220.09	0	220.64	Unfamiliar	14	meg/u042.bmp
223.398	0	223.948	Famous	7	meg/f093.bmp
227.018	0	227.568	Scrambled	17	meg/s081.bmp
230.565	0	231.115	Scrambled	18	meg/s081.bmp
234.038	0	234.588	Famous	5	meg/f118.bmp
237.511	0	238.061	Unfamiliar	15	meg/u066.bmp
241.112	0	241.662	Scrambled	17	meg/s136.bmp
244.695	0	245.245	Famous	5	meg/f063.bmp
248.095	0	248.645	Famous	7	meg/f074.bmp
251.477	0	252.027	Scrambled	17	meg/s139.bmp
255.023	0	255.573	Scrambled	18	meg/s139.bmp
258.44	0	258.99	Unfamiliar	13	meg/u026.bmp
261.858	0	262.408	Unfamiliar	14	meg/u026.bmp
265.386	0	265.936	Famous	5	meg/f010.bmp
268.749	0	269.299	Famous	7	meg/f118.bmp
272.241	0	272.791	Unfamiliar	13	meg/u060.bmp
275.64	0	276.19	Scrambled	19	meg/s136.bmp
279.058	0	279.608	Unfamiliar	13	meg/u141.bmp
282.623	0	283.173	Unfamiliar	14	meg/u141.bmp
286.243	0	286.793	Famous	7	meg/f063.bmp
289.753	0	290.303	Scrambled	17	meg/s024.bmp
293.317	0	293.867	Unfamiliar	13	meg/u002.bmp
296.901	0	297.451	Unfamiliar	14	meg/u002.bmp
300.282	0	300.832	Scrambled	17	meg/s037.bmp
303.681	0	304.231	Famous	7	meg/f010.bmp
307.338	0	307.888	Famous	5	meg/f109.bmp
311.013	0	311.563	Unfamiliar	15	meg/u060.bmp
314.541	0	315.091	Unfamiliar	13	meg/u130.bmp
318.07	0	318.62	Unfamiliar	14	meg/u130.bmp
321.415	0	321.965	Scrambled	17	meg/s119.bmp
324.997	0	325.547	Scrambled	19	meg/s024.bmp
328.525	0	329.075	Scrambled	17	meg/s096.bmp
331.98	0	332.53	Scrambled	18	meg/s096.bmp
335.508	0	336.058	Scrambled	17	meg/s072.bmp
339.146	0	339.696	Scrambled	18	meg/s072.bmp
342.693	0	343.243	Scrambled	19	meg/s037.bmp
345.982	0	346.532	Unfamiliar	13	meg/u098.bmp
349.474	0	350.024	Famous	7	meg/f109.bmp
353.075	0	353.625	Unfamiliar	13	meg/u085.bmp
356.494	0	357.044	Famous	5	meg/f045.bmp
360.003	0	360.553	Famous	6	meg/f045.bmp
363.476	0	364.026	Scrambled	19	meg/s119.bmp
366.967	0	367.517	Scrambled	17	meg/s060.bmp
370.587	0	371.137	Famous	5	meg/f014.bmp
374.189	0	374.739	Famous	6	meg/f014.bmp
377.736	0	378.286	Famous	5	meg/f131.bmp
381.411	0	381.961	Famous	6	meg/f131.bmp
384.773	0	385.323	Unfamiliar	15	meg/u098.bmp
388.21	0	388.76	Famous	5	meg/f013.bmp
391.664	0	392.214	Unfamiliar	15	meg/u085.bmp
395.082	0	395.632	Unfamiliar	13	meg/u091.bmp
398.703	0	399.253	Unfamiliar	14	meg/u091.bmp
402.065	0	402.615	Unfamiliar	13	meg/u001.bmp
405.611	0	406.161	Scrambled	19	meg/s060.bmp
409.158	0	409.708	Unfamiliar	13	meg/u057.bmp
412.815	0	413.365	Unfamiliar	14	meg/u057.bmp
416.178	0	416.728	Famous	5	meg/f071.bmp
419.742	0	420.292	Scrambled	17	meg/s093.bmp
423.178	0	423.728	Scrambled	18	meg/s093.bmp
426.688	0	427.238	Famous	7	meg/f013.bmp
430.18	0	430.73	Scrambled	17	meg/s004.bmp
433.689	0	434.239	Scrambled	17	meg/s108.bmp
437.107	0	437.657	Scrambled	18	meg/s108.bmp
440.525	0	441.075	Unfamiliar	15	meg/u001.bmp
443.998	0	444.548	Famous	5	meg/f124.bmp
447.49	0	448.04	Scrambled	17	meg/s020.bmp
451.018	0	451.568	Scrambled	18	meg/s020.bmp
454.472	0	455.022	Famous	7	meg/f071.bmp
458.019	0	458.569	Scrambled	17	meg/s092.bmp
461.492	0	462.042	Scrambled	18	meg/s092.bmp
464.855	0	465.405	Unfamiliar	13	meg/u064.bmp
468.309	0	468.859	Unfamiliar	14	meg/u064.bmp
471.745	0	472.295	Scrambled	19	meg/s004.bmp
475.292	0	475.842	Famous	5	meg/f136.bmp
478.765	0	479.315	Famous	5	meg/f060.bmp
482.238	0	482.788	Famous	7	meg/f124.bmp
485.582	0	486.132	Famous	5	meg/f106.bmp
489.11	0	489.66	Unfamiliar	13	meg/u082.bmp
492.694	0	493.244	Scrambled	17	meg/s041.bmp
496.167	0	496.717	Famous	5	meg/f058.bmp
499.713	0	500.263	Famous	6	meg/f058.bmp
503.223	0	503.773	Famous	7	meg/f136.bmp
506.806	0	507.356	Unfamiliar	13	meg/u105.bmp
510.224	0	510.774	Unfamiliar	14	meg/u105.bmp
