onset	duration	onset_sample	stim_type	trigger	stim_file
25.206	0	25.756	Famous	5	meg/f057.bmp
28.807	0	29.357	Famous	6	meg/f057.bmp
32.261	0	32.811	Unfamiliar	13	meg/u133.bmp
35.716	0	36.266	Unfamiliar	14	meg/u133.bmp
39.262	0	39.812	Famous	5	meg/f085.bmp
42.864	0	43.414	Unfamiliar	13	meg/u024.bmp
46.411	0	46.961	Unfamiliar	13	meg/u032.bmp
49.828	0	50.378	Scrambled	17	meg/s079.bmp
53.228	0	53.778	Scrambled	17	meg/s137.bmp
56.572	0	57.122	Scrambled	17	meg/s013.bmp
60.064	0	60.614	Famous	7	meg/f085.bmp
63.555	0	64.105	Scrambled	17	meg/s064.bmp
67.028	0	67.578	Scrambled	18	meg/s064.bmp
70.63	0	71.18	Unfamiliar	15	meg/u024.bmp
73.956	0	74.506	Unfamiliar	13	meg/u125.bmp
77.521	0	78.071	Unfamiliar	14	meg/u125.bmp
80.902	0	81.452	Unfamiliar	15	meg/u032.bmp
84.265	0	84.815	Scrambled	17	meg/s097.bmp
87.829	0	88.379	Scrambled	18	meg/s097.bmp
91.359	0	91.909	Scrambled	19	meg/s079.bmp
94.775	0	95.325	Unfamiliar	13	meg/u113.bmp
98.267	0	98.817	Scrambled	19	meg/s137.bmp
101.758	0	102.308	Famous	5	meg/f078.bmp
105.268	0	105.818	Famous	6	meg/f078.bmp
108.778	0	109.328	Scrambled	19	meg/s013.bmp
112.196	0	112.746	Famous	5	meg/f056.bmp
115.54	0	116.09	Unfamiliar	13	meg/u030.bmp
119.142	0	119.692	Famous	5	meg/f054.bmp
122.725	0	123.275	Famous	6	meg/f054.bmp
126.216	0	126.766	Scrambled	17	meg/s102.bmp
129.616	0	130.166	Scrambled	18	meg/s102.bmp
133.107	0	133.657	Unfamiliar	15	meg/u113.bmp
136.691	0	137.241	Scrambled	17	meg/s050.bmp
140.255	0	140.805	Scrambled	18	meg/s050.bmp
143.82	0	144.37	Scrambled	17	meg/s012.bmp
147.293	0	147.843	Famous	7	meg/f056.bmp
150.675	0	151.225	Unfamiliar	13	meg/u107.bmp
154.202	0	154.752	Unfamiliar	15	meg/u030.bmp
157.767	0	158.317	Unfamiliar	13	meg/u114.bmp
161.094	0	161.644	Unfamiliar	13	meg/u036.bmp
164.511	0	165.061	Unfamiliar	14	meg/u036.bmp
167.911	0	168.461	Famous	5	meg/f008.bmp
171.347	0	171.897	Famous	6	meg/f008.bmp
174.746	0	175.296	Unfamiliar	13	meg/u071.bmp
178.219	0	178.769	Scrambled	19	meg/s012.bmp
181.821	0	182.371	Famous	5	meg/f031.bmp
185.239	0	185.789	Famous	6	meg/f031.bmp
188.73	0	189.28	Unfamiliar	15	meg/u107.bmp
192.148	0	192.698	Scrambled	17	meg/s127.bmp
195.456	0	196.006	Scrambled	18	meg/s127.bmp
199.057	0	199.607	Unfamiliar	15	meg/u114.bmp
202.604	0	203.154	Scrambled	17	meg/s045.bmp
206.114	0	206.664	Scrambled	18	meg/s045.bmp
209.55	0	210.1	Scrambled	17	meg/s018.bmp
213.152	0	213.702	Scrambled	18	meg/s018.bmp
216.442	0	216.992	Scrambled	17	meg/s010.bmp
219.895	0	220.445	Unfamiliar	15	meg/u071.bmp
223.277	0	223.827	Famous	5	meg/f068.bmp
226.823	0	227.373	Famous	6	meg/f068.bmp
230.333	0	230.883	Famous	5	meg/f144.bmp
233.769	0	234.319	Famous	5	meg/f029.bmp
237.242	0	237.792	Unfamiliar	13	meg/u146.bmp
240.623	0	241.173	Unfamiliar	13	meg/u143.bmp
244.17	0	244.72	Unfamiliar	14	meg/u143.bmp
247.754	0	248.304	Scrambled	19	meg/s010.bmp
251.097	0	251.647	Scrambled	17	meg/s049.bmp
254.515	0	255.065	Scrambled	17	meg/s032.bmp
258.025	0	258.575	Famous	7	meg/f144.bmp
261.498	0	262.048	Famous	5	meg/f004.bmp
264.879	0	265.429	Famous	6	meg/f004.bmp
268.407	0	268.957	Famous	7	meg/f029.bmp
271.88	0	272.43	Unfamiliar	13	meg/u117.bmp
275.427	0	275.977	Unfamiliar	15	meg/u146.bmp
279.01	0	279.56	Scrambled	17	meg/s046.bmp
282.593	0	283.143	Scrambled	17	meg/s006.bmp
286.121	0	286.671	Scrambled	19	meg/s049.bmp
289.668	0	290.218	Famous	5	meg/f006.bmp
293.049	0	293.599	Famous	6	meg/f006.bmp
296.559	0	297.109	Scrambled	19	meg/s032.bmp
300.05	0	300.6	Scrambled	17	meg/s145.bmp
303.468	0	304.018	Unfamiliar	13	meg/u123.bmp
306.886	0	307.436	Unfamiliar	14	meg/u123.bmp
310.304	0	310.854	Unfamiliar	15	meg/u117.bmp
313.777	0	314.327	Famous	5	meg/f146.bmp
317.323	0	317.873	Scrambled	19	meg/s046.bmp
320.686	0	321.236	Famous	5	meg/f150.bmp
324.159	0	324.709	Famous	6	meg/f150.bmp
327.577	0	328.127	Scrambled	19	meg/s006.bmp
331.123	0	331.673	Scrambled	17	meg/s036.bmp
334.744	0	335.294	Unfamiliar	13	meg/u005.bmp
338.253	0	338.803	Unfamiliar	14	meg/u005.bmp
341.579	0	342.129	Scrambled	19	meg/s145.bmp
344.924	0	345.474	Unfamiliar	13	meg/u061.bmp
348.36	0	348.91	Unfamiliar	14	meg/u061.bmp
351.98	0	352.53	Unfamiliar	13	meg/u124.bmp
355.416	0	355.966	Famous	7	meg/f146.bmp
358.797	0	359.347	Scrambled	17	meg/s101.bmp
362.27	0	362.82	Scrambled	18	meg/s101.bmp
365.615	0	366.165	Scrambled	17	meg/s073.bmp
369.069	0	369.619	Scrambled	19	meg/s036.bmp
372.414	0	372.964	Famous	5	meg/f090.bmp
376.052	0	376.602	Famous	6	meg/f090.bmp
379.746	0	380.296	Famous	5	meg/f107.bmp
383.2	0	383.75	Famous	6	meg/f107.bmp
386.655	0	387.205	Unfamiliar	13	meg/u018.bmp
390.256	0	390.806	Unfamiliar	15	meg/u124.bmp
393.876	0	394.426	Unfamiliar	13	meg/u149.bmp
397.349	0	397.899	Famous	5	meg/f141.bmp
400.822	0	401.372	Scrambled	19	meg/s073.bmp
404.443	0	404.993	Scrambled	17	meg/s039.bmp
407.824	0	408.374	Scrambled	18	meg/s039.bmp
411.426	0	411.976	Famous	5	meg/f020.bmp
414.935	0	415.485	Unfamiliar	13	meg/u021.bmp
418.5	0	419.05	Unfamiliar	14	meg/u021.bmp
421.899	0	422.449	Unfamiliar	15	meg/u018.bmp
425.428	0	425.978	Famous	5	meg/f121.bmp
428.974	0	429.524	Unfamiliar	15	meg/u149.bmp
432.429	0	432.979	Scrambled	17	meg/s135.bmp
435.847	0	436.397	Famous	7	meg/f141.bmp
439.32	0	439.87	Famous	5	meg/f055.bmp
442.958	0	443.508	Famous	6	meg/f055.bmp
446.486	0	447.036	Famous	5	meg/f018.bmp
449.867	0	450.417	Famous	7	meg/f020.bmp
453.248	0	453.798	Unfamiliar	13	meg/u039.bmp
456.648	0	457.198	Scrambled	17	meg/s099.bmp
460.121	0	460.671	Famous	7	meg/f121.bmp
463.612	0	464.162	Unfamiliar	13	meg/u121.bmp
467.177	0	467.727	Unfamiliar	14	meg/u121.bmp
470.558	0	471.108	Scrambled	19	meg/s135.bmp
474.123	0	474.673	Unfamiliar	13	meg/u112.bmp
477.633	0	478.183	Unfamiliar	14	meg/u112.bmp
481.161	0	481.711	Famous	5	meg/f007.bmp
484.561	0	485.111	Famous	7	meg/f018.bmp
488.034	0	488.584	Famous	5	meg/f096.bmp
491.562	0	492.112	Famous	6	meg/f096.bmp
494.906	0	495.456	Unfamiliar	15	meg/u039.bmp
498.379	0	498.929	Scrambled	17	meg/s109.bmp
501.889	0	502.439	Scrambled	19	meg/s099.bmp
505.325	0	505.875	Scrambled	17	meg/s003.bmp
508.982	0	509.532	Scrambled	18	meg/s003.bmp
512.345	0	512.895	Famous	5	meg/f102.bmp
515.671	0	516.221	Famous	6	meg/f102.bmp
519.015	0	519.565	Unfamiliar	13	meg/u010.bmp
522.598	0	523.148	Famous	7	meg/f007.bmp
526.016	0	526.566	Unfamiliar	13	meg/u142.bmp
529.489	0	530.039	Unfamiliar	14	meg/u142.bmp
532.852	0	533.402	Famous	5	meg/f041.bmp
536.509	0	537.059	Famous	6	meg/f041.bmp
540.0	0	540.55	Scrambled	19	meg/s109.bmp
