onset	duration	onset_sample	stim_type	trigger	stim_file
25.867	0	26.417	Famous	5	meg/f086.bmp
29.34	0	29.89	Scrambled	17	meg/s134.bmp
32.757	0	33.307	Scrambled	18	meg/s134.bmp
36.304	0	36.854	Famous	5	meg/f023.bmp
39.887	0	40.437	Famous	6	meg/f023.bmp
43.508	0	44.058	Unfamiliar	13	meg/u065.bmp
47.091	0	47.641	Unfamiliar	14	meg/u065.bmp
50.729	0	51.279	Unfamiliar	13	meg/u035.bmp
54.184	0	54.734	Unfamiliar	14	meg/u035.bmp
57.693	0	58.243	Scrambled	17	meg/s057.bmp
61.056	0	61.606	Scrambled	18	meg/s057.bmp
64.547	0	65.097	Famous	7	meg/f086.bmp
68.241	0	68.791	Scrambled	17	meg/s150.bmp
71.806	0	72.356	Scrambled	18	meg/s150.bmp
75.205	0	75.755	Unfamiliar	13	meg/u045.bmp
78.697	0	79.247	Unfamiliar	14	meg/u045.bmp
82.151	0	82.701	Scrambled	17	meg/s075.bmp
85.643	0	86.193	Scrambled	18	meg/s075.bmp
89.134	0	89.684	Scrambled	17	meg/s007.bmp
92.662	0	93.212	Scrambled	18	meg/s007.bmp
96.117	0	96.667	Unfamiliar	13	meg/u017.bmp
99.424	0	99.974	Famous	5	meg/f019.bmp
102.989	0	103.539	Scrambled	17	meg/s058.bmp
106.444	0	106.994	Scrambled	17	meg/s083.bmp
109.972	0	110.522	Scrambled	17	meg/s078.bmp
113.464	0	114.014	Scrambled	18	meg/s078.bmp
117.084	0	117.634	Scrambled	17	meg/s120.bmp
120.538	0	121.088	Unfamiliar	15	meg/u017.bmp
124.011	0	124.561	Scrambled	17	meg/s115.bmp
127.392	0	127.942	Famous	7	meg/f019.bmp
130.957	0	131.507	Unfamiliar	13	meg/u004.bmp
134.32	0	134.87	Unfamiliar	14	meg/u004.bmp
137.811	0	138.361	Scrambled	19	meg/s058.bmp
141.211	0	141.761	Unfamiliar	13	meg/u131.bmp
144.721	0	145.271	Scrambled	19	meg/s083.bmp
148.175	0	148.725	Unfamiliar	13	meg/u132.bmp
151.869	0	152.419	Unfamiliar	14	meg/u132.bmp
155.36	0	155.91	Unfamiliar	13	meg/u044.bmp
158.833	0	159.383	Scrambled	19	meg/s120.bmp
162.435	0	162.985	Famous	5	meg/f009.bmp
166.055	0	166.605	Scrambled	19	meg/s115.bmp
169.417	0	169.967	Scrambled	17	meg/s061.bmp
172.835	0	173.385	Unfamiliar	13	meg/u062.bmp
176.437	0	176.987	Unfamiliar	15	meg/u131.bmp
180.13	0	180.68	Famous	5	meg/f072.bmp
183.659	0	184.209	Unfamiliar	13	meg/u059.bmp
186.948	0	187.498	Unfamiliar	15	meg/u044.bmp
190.274	0	190.824	Scrambled	17	meg/s066.bmp
193.655	0	194.205	Famous	7	meg/f009.bmp
197.073	0	197.623	Famous	5	meg/f089.bmp
200.491	0	201.041	Famous	6	meg/f089.bmp
204.001	0	204.551	Scrambled	19	meg/s061.bmp
207.51	0	208.06	Scrambled	17	meg/s042.bmp
211.149	0	211.699	Unfamiliar	15	meg/u062.bmp
214.677	0	215.227	Famous	5	meg/f135.bmp
218.242	0	218.792	Famous	6	meg/f135.bmp
221.623	0	222.173	Famous	7	meg/f072.bmp
225.041	0	225.591	Unfamiliar	13	meg/u086.bmp
228.514	0	229.064	Unfamiliar	15	meg/u059.bmp
231.987	0	232.537	Famous	5	meg/f062.bmp
235.386	0	235.936	Scrambled	19	meg/s066.bmp
239.006	0	239.556	Unfamiliar	13	meg/u128.bmp
242.553	0	243.103	Scrambled	17	meg/s034.bmp
246.154	0	246.704	Scrambled	19	meg/s042.bmp
249.647	0	250.197	Famous	5	meg/f122.bmp
253.082	0	253.632	Famous	5	meg/f108.bmp
256.61	0	257.16	Famous	6	meg/f108.bmp
260.101	0	260.651	Unfamiliar	15	meg/u086.bmp
263.519	0	264.069	Famous	5	meg/f140.bmp
267.121	0	267.671	Famous	6	meg/f140.bmp
270.595	0	271.145	Famous	7	meg/f062.bmp
274.196	0	274.746	Unfamiliar	13	meg/u139.bmp
277.687	0	278.237	Unfamiliar	14	meg/u139.bmp
281.013	0	281.563	Unfamiliar	15	meg/u128.bmp
284.468	0	285.018	Scrambled	17	meg/s128.bmp
287.996	0	288.546	Scrambled	18	meg/s128.bmp
291.359	0	291.909	Scrambled	19	meg/s034.bmp
294.813	0	295.363	Famous	5	meg/f034.bmp
298.286	0	298.836	Famous	6	meg/f034.bmp
301.961	0	302.511	Famous	7	meg/f122.bmp
305.306	0	305.856	Unfamiliar	13	meg/u078.bmp
308.797	0	309.347	Unfamiliar	14	meg/u078.bmp
312.124	0	312.674	Famous	5	meg/f002.bmp
315.67	0	316.22	Famous	5	meg/f077.bmp
319.179	0	319.729	Famous	6	meg/f077.bmp
322.524	0	323.074	Unfamiliar	13	meg/u037.bmp
