response_time	button_press	stim_file
1432	1	MEG/f104.bmp
647	3	MEG/f096.bmp
1134	3	MEG/f021.bmp
1594	1	MEG/f027.bmp
1242	3	MEG/f125.bmp
3424	1	MEG/u016.bmp
2451	2	MEG/u003.bmp
695	1	MEG/u071.bmp
1084	1	MEG/u081.bmp
970	1	MEG/u047.bmp
979	1	MEG/u123.bmp
637	1	MEG/u013.bmp
981	1	MEG/u070.bmp
5230	1	MEG/f039.bmp
972	3	MEG/f118.bmp
1174	1	MEG/u144.bmp
3919	2	MEG/u091.bmp
2341	3	MEG/f043.bmp
1093	1	MEG/u099.bmp
1930	1	MEG/u126.bmp
804	1	MEG/u055.bmp
708	3	MEG/f050.bmp
889	1	MEG/u014.bmp
1422	1	MEG/u117.bmp
917	1	MEG/u090.bmp
689	3	MEG/f131.bmp
1094	3	MEG/f002.bmp
2996	2	MEG/u095.bmp
4584	3	MEG/f065.bmp
738	3	MEG/f013.bmp
653	1	MEG/u128.bmp
1212	3	MEG/f001.bmp
1308	1	MEG/u002.bmp
720	1	MEG/f087.bmp
1156	1	MEG/u026.bmp
894	1	MEG/u141.bmp
2204	1	MEG/u004.bmp
778	3	MEG/f056.bmp
963	1	MEG/f126.bmp
1301	3	MEG/f139.bmp
3713	1	MEG/f105.bmp
1080	1	MEG/f077.bmp
661	3	MEG/f057.bmp
716	1	MEG/f030.bmp
4313	3	MEG/f063.bmp
2774	2	MEG/f084.bmp
11019	1	MEG/f085.bmp
2255	1	MEG/f145.bmp
3330	1	MEG/u062.bmp
801	3	MEG/f119.bmp
786	1	MEG/u028.bmp
867	3	MEG/f113.bmp
1433	3	MEG/f089.bmp
1400	1	MEG/f071.bmp
608	1	MEG/u129.bmp
3680	2	MEG/f140.bmp
3337	3	MEG/f109.bmp
823	1	MEG/u051.bmp
951	1	MEG/u079.bmp
826	1	MEG/f023.bmp
858	3	MEG/f032.bmp
3855	3	MEG/f107.bmp
905	1	MEG/f103.bmp
1525	1	MEG/u040.bmp
1224	2	MEG/f016.bmp
919	1	MEG/f141.bmp
2164	3	MEG/f035.bmp
956	3	MEG/f020.bmp
2326	3	MEG/f127.bmp
2935	1	MEG/f142.bmp
710	3	MEG/f046.bmp
818	1	MEG/u017.bmp
2084	1	MEG/f149.bmp
2471	3	MEG/f003.bmp
1683	2	MEG/u048.bmp
3655	2	MEG/f120.bmp
1128	1	MEG/u074.bmp
1403	1	MEG/u050.bmp
1235	1	MEG/f095.bmp
4859	2	MEG/u093.bmp
1849	1	MEG/u082.bmp
1262	1	MEG/u101.bmp
1116	3	MEG/f121.bmp
1201	1	MEG/u019.bmp
1432	3	MEG/f134.bmp
1942	3	MEG/u001.bmp
727	1	MEG/u132.bmp
1035	1	MEG/u124.bmp
779	1	MEG/u044.bmp
797	3	MEG/f052.bmp
902	1	MEG/u032.bmp
1450	1	MEG/u080.bmp
777	1	MEG/u143.bmp
2498	2	MEG/f068.bmp
1572	3	MEG/u107.bmp
1212	3	MEG/f009.bmp
932	1	MEG/u110.bmp
791	3	MEG/f110.bmp
2544	2	MEG/u027.bmp
952	1	MEG/u069.bmp
795	1	MEG/u135.bmp
1653	1	MEG/f031.bmp
1026	1	MEG/u045.bmp
2634	2	MEG/u115.bmp
918	3	MEG/f040.bmp
858	3	MEG/f098.bmp
1257	1	MEG/u064.bmp
1551	3	MEG/f072.bmp
2857	3	MEG/f059.bmp
715	3	MEG/f022.bmp
831	1	MEG/u100.bmp
751	1	MEG/u131.bmp
1019	1	MEG/f094.bmp
739	3	MEG/f044.bmp
750	1	MEG/u025.bmp
913	1	MEG/u005.bmp
782	1	MEG/f132.bmp
648	3	MEG/f018.bmp
1224	1	MEG/u127.bmp
703	3	MEG/f004.bmp
2821	2	MEG/u094.bmp
1008	1	MEG/u012.bmp
736	3	MEG/f070.bmp
1380	1	MEG/u031.bmp
917	1	MEG/u078.bmp
618	1	MEG/f093.bmp
683	1	MEG/u096.bmp
842	1	MEG/u036.bmp
641	3	MEG/f014.bmp
2153	1	MEG/f111.bmp
634	3	MEG/f066.bmp
1106	1	MEG/u034.bmp
814	1	MEG/u139.bmp
1591	2	MEG/u098.bmp
2247	1	MEG/u029.bmp
915	1	MEG/u058.bmp
1263	2	MEG/f136.bmp
981	1	MEG/u020.bmp
671	1	MEG/u072.bmp
693	1	MEG/u030.bmp
1522	1	MEG/u008.bmp
1268	1	MEG/u125.bmp
810	1	MEG/u112.bmp
1090	3	MEG/f099.bmp
719	1	MEG/u075.bmp
836	3	MEG/f124.bmp
740	3	MEG/f060.bmp
800	1	MEG/u061.bmp
1441	3	MEG/f048.bmp
959	1	MEG/u134.bmp
2145	1	MEG/u043.bmp
1114	1	MEG/u137.bmp
1375	1	MEG/f106.bmp
712	3	MEG/f101.bmp
669	3	MEG/f058.bmp
740	3	MEG/f088.bmp
1208	3	MEG/f143.bmp
712	1	MEG/u130.bmp
613	1	MEG/u063.bmp
582	1	MEG/u147.bmp
1401	1	MEG/f100.bmp
1273	3	MEG/f005.bmp
1086	1	MEG/f008.bmp
947	1	MEG/u122.bmp
934	3	MEG/f042.bmp
1025	1	MEG/u102.bmp
753	1	MEG/u073.bmp
684	1	MEG/u077.bmp
2290	1	MEG/f007.bmp
2364	3	MEG/f075.bmp
1772	1	MEG/u035.bmp
883	1	MEG/u054.bmp
617	3	MEG/f053.bmp
778	1	MEG/u066.bmp
