response_time	button_press	stim_file
2839	2	MEG/f078.bmp
1282	3	MEG/f110.bmp
1048	2	MEG/u032.bmp
1575	2	MEG/f069.bmp
938	1	MEG/u060.bmp
1669	2	MEG/u106.bmp
1234	1	MEG/f060.bmp
1034	1	MEG/u030.bmp
1498	2	MEG/f032.bmp
814	3	MEG/f026.bmp
1655	1	MEG/u011.bmp
1028	3	MEG/f129.bmp
1692	2	MEG/f144.bmp
1432	1	MEG/u007.bmp
1503	1	MEG/u067.bmp
2634	1	MEG/f095.bmp
1295	1	MEG/u082.bmp
1451	2	MEG/u033.bmp
1210	2	MEG/u027.bmp
1842	3	MEG/f116.bmp
1751	2	MEG/u066.bmp
1905	1	MEG/u056.bmp
1548	2	MEG/u061.bmp
2110	1	MEG/f039.bmp
1976	3	MEG/f136.bmp
1024	3	MEG/f090.bmp
959	3	MEG/f064.bmp
1257	1	MEG/u023.bmp
2391	2	MEG/u116.bmp
1238	3	MEG/f050.bmp
764	3	MEG/f009.bmp
672	3	MEG/f099.bmp
2806	1	MEG/f124.bmp
1988	1	MEG/f038.bmp
1212	3	MEG/f061.bmp
1364	1	MEG/f005.bmp
1653	1	MEG/u146.bmp
1186	1	MEG/f104.bmp
1203	1	MEG/u140.bmp
1300	3	MEG/f059.bmp
3184	3	MEG/u070.bmp
2397	3	MEG/u026.bmp
1244	3	MEG/f028.bmp
1018	1	MEG/u052.bmp
1331	1	MEG/u020.bmp
1286	1	MEG/u102.bmp
1388	1	MEG/u021.bmp
1227	1	MEG/u068.bmp
1379	2	MEG/f033.bmp
916	3	MEG/f042.bmp
889	3	MEG/f053.bmp
1182	3	MEG/u105.bmp
1760	1	MEG/u122.bmp
1537	1	MEG/f055.bmp
835	1	MEG/u072.bmp
1092	1	MEG/f093.bmp
2385	1	MEG/f024.bmp
1136	2	MEG/f021.bmp
1331	1	MEG/f118.bmp
2390	1	MEG/u104.bmp
972	1	MEG/f130.bmp
1878	2	MEG/u107.bmp
978	1	MEG/u089.bmp
1260	2	MEG/f049.bmp
1922	1	MEG/u075.bmp
796	1	MEG/u051.bmp
1678	1	MEG/u085.bmp
2994	2	MEG/f066.bmp
1038	1	MEG/f149.bmp
1582	2	MEG/f045.bmp
1150	3	MEG/f137.bmp
1249	3	MEG/f092.bmp
1520	1	MEG/f083.bmp
748	1	MEG/f142.bmp
1119	3	MEG/f113.bmp
884	1	MEG/u004.bmp
1050	1	MEG/u148.bmp
737	1	MEG/u028.bmp
1245	3	MEG/f105.bmp
1556	2	MEG/f147.bmp
932	1	MEG/u142.bmp
1673	1	MEG/f111.bmp
989	1	MEG/f058.bmp
1046	1	MEG/u064.bmp
2158	1	MEG/u134.bmp
1062	1	MEG/f103.bmp
1044	1	MEG/u108.bmp
1939	1	MEG/u129.bmp
2021	1	MEG/f067.bmp
859	3	MEG/f056.bmp
1466	2	MEG/f051.bmp
799	1	MEG/u018.bmp
840	1	MEG/f114.bmp
1088	1	MEG/u057.bmp
2165	1	MEG/u110.bmp
1285	2	MEG/f013.bmp
1075	1	MEG/u095.bmp
3424	2	MEG/f037.bmp
1420	1	MEG/f119.bmp
979	1	MEG/u136.bmp
1318	3	MEG/f107.bmp
1369	1	MEG/u001.bmp
3210	2	MEG/f070.bmp
726	1	MEG/u002.bmp
1251	1	MEG/u024.bmp
993	1	MEG/f108.bmp
1107	3	MEG/f075.bmp
975	3	MEG/f100.bmp
1033	1	MEG/u120.bmp
1585	1	MEG/u073.bmp
842	1	MEG/u100.bmp
1330	3	MEG/f054.bmp
1621	1	MEG/f048.bmp
779	1	MEG/f112.bmp
1038	1	MEG/u036.bmp
725	1	MEG/f098.bmp
1305	2	MEG/u003.bmp
1125	3	MEG/f088.bmp
945	2	MEG/u147.bmp
1373	3	MEG/f096.bmp
1822	3	MEG/f014.bmp
1076	2	MEG/u127.bmp
3082	2	MEG/f001.bmp
1285	3	MEG/f025.bmp
2555	1	MEG/u042.bmp
1067	1	MEG/u063.bmp
985	1	MEG/u049.bmp
1131	1	MEG/u088.bmp
1063	1	MEG/u097.bmp
501	1	MEG/u133.bmp
1444	1	MEG/u013.bmp
1826	1	MEG/u034.bmp
688	1	MEG/u035.bmp
486	1	MEG/u114.bmp
669	1	MEG/u071.bmp
1387	2	MEG/f122.bmp
2068	1	MEG/f085.bmp
1208	1	MEG/u115.bmp
1464	3	MEG/f062.bmp
1070	2	MEG/f097.bmp
1124	1	MEG/f068.bmp
775	1	MEG/u046.bmp
610	1	MEG/f006.bmp
4483	2	MEG/f077.bmp
1530	1	MEG/u043.bmp
1020	3	MEG/f065.bmp
915	1	MEG/f036.bmp
848	1	MEG/f135.bmp
1072	1	MEG/u078.bmp
886	3	MEG/f101.bmp
699	1	MEG/u044.bmp
833	1	MEG/u119.bmp
2274	2	MEG/f139.bmp
741	1	MEG/u126.bmp
2881	1	MEG/u143.bmp
1322	1	MEG/f148.bmp
862	1	MEG/u103.bmp
741	1	MEG/f041.bmp
1240	1	MEG/f121.bmp
1430	1	MEG/u065.bmp
1829	1	MEG/u079.bmp
1956	1	MEG/f094.bmp
3716	1	MEG/u130.bmp
2579	2	MEG/u109.bmp
1113	1	MEG/f035.bmp
1958	2	MEG/f082.bmp
838	1	MEG/u113.bmp
814	1	MEG/u069.bmp
1534	1	MEG/u083.bmp
1737	1	MEG/u062.bmp
2339	1	MEG/f027.bmp
1139	1	MEG/f007.bmp
1166	3	MEG/f040.bmp
953	1	MEG/f126.bmp
2419	2	MEG/f029.bmp
1857	1	MEG/u092.bmp
774	1	MEG/u138.bmp
2920	1	MEG/u124.bmp
584	1	MEG/u076.bmp
730	1	MEG/u128.bmp
791	1	MEG/u086.bmp
2345	3	MEG/f044.bmp
729	1	MEG/u017.bmp
814	1	MEG/f143.bmp
1031	1	MEG/u014.bmp
687	1	MEG/u131.bmp
1205	1	MEG/u016.bmp
629	1	MEG/u125.bmp
782	1	MEG/f031.bmp
984	3	MEG/f004.bmp
2393	1	MEG/u037.bmp
2383	2	MEG/f145.bmp
742	1	MEG/u005.bmp
2106	2	MEG/f120.bmp
9180	2	MEG/u012.bmp
2261	2	MEG/f047.bmp
841	3	MEG/f131.bmp
2713	1	MEG/f138.bmp
864	3	MEG/f022.bmp
2007	1	MEG/u096.bmp
822	1	MEG/f087.bmp
774	1	MEG/u090.bmp
1297	1	MEG/u101.bmp
781	1	MEG/u149.bmp
736	1	MEG/u112.bmp
1132	1	MEG/u111.bmp
663	1	MEG/f132.bmp
743	1	MEG/u093.bmp
1035	1	MEG/u099.bmp
771	1	MEG/u077.bmp
749	1	MEG/u058.bmp
816	1	MEG/u098.bmp
1465	1	MEG/f140.bmp
879	1	MEG/f086.bmp
2453	1	MEG/u059.bmp
633	1	MEG/u084.bmp
1410	1	MEG/f079.bmp
938	3	MEG/f057.bmp
1045	1	MEG/u118.bmp
4420	1	MEG/f019.bmp
2644	1	MEG/u031.bmp
1120	1	MEG/u135.bmp
612	1	MEG/u010.bmp
909	1	MEG/f003.bmp
698	1	MEG/u121.bmp
880	3	MEG/f072.bmp
1694	2	MEG/f073.bmp
602	1	MEG/f023.bmp
1084	3	MEG/f012.bmp
1161	1	MEG/f081.bmp
1116	1	MEG/u132.bmp
1288	1	MEG/u025.bmp
1013	1	MEG/u047.bmp
788	1	MEG/u123.bmp
798	1	MEG/f008.bmp
1264	2	MEG/f109.bmp
822	1	MEG/u117.bmp
846	1	MEG/u144.bmp
654	1	MEG/f125.bmp
502	1	MEG/u139.bmp
675	1	MEG/u008.bmp
3146	2	MEG/f089.bmp
1041	1	MEG/f010.bmp
680	1	MEG/u145.bmp
758	1	MEG/f016.bmp
866	1	MEG/u022.bmp
1432	1	MEG/f106.bmp
871	1	MEG/f102.bmp
829	1	MEG/u019.bmp
909	1	MEG/u054.bmp
786	1	MEG/u015.bmp
564	1	MEG/u050.bmp
1416	1	MEG/u137.bmp
2671	1	MEG/f091.bmp
650	1	MEG/u141.bmp
2266	1	MEG/u009.bmp
781	1	MEG/u053.bmp
1128	1	MEG/f011.bmp
1195	2	MEG/f015.bmp
1060	1	MEG/u048.bmp
