onset	duration	onset_sample	stim_type	trigger	stim_file
25.868	0	26.418	Scrambled	17	meg/s043.bmp
29.414	0	29.964	Scrambled	18	meg/s043.bmp
32.759	0	33.309	Scrambled	17	meg/s057.bmp
36.397	0	36.947	Scrambled	18	meg/s057.bmp
39.98	0	40.53	Famous	5	meg/f089.bmp
43.508	0	44.058	Famous	5	meg/f088.bmp
46.926	0	47.476	Famous	6	meg/f088.bmp
50.381	0	50.931	Unfamiliar	13	meg/u138.bmp
53.872	0	54.422	Unfamiliar	13	meg/u073.bmp
57.4	0	57.95	Unfamiliar	13	meg/u092.bmp
61.039	0	61.589	Unfamiliar	13	meg/u022.bmp
64.549	0	65.099	Unfamiliar	14	meg/u022.bmp
68.022	0	68.572	Famous	7	meg/f089.bmp
71.587	0	72.137	Scrambled	17	meg/s018.bmp
74.949	0	75.499	Scrambled	17	meg/s122.bmp
78.294	0	78.844	Scrambled	18	meg/s122.bmp
81.822	0	82.372	Unfamiliar	15	meg/u138.bmp
85.35	0	85.9	Unfamiliar	13	meg/u125.bmp
88.805	0	89.355	Unfamiliar	14	meg/u125.bmp
92.333	0	92.883	Unfamiliar	15	meg/u073.bmp
95.751	0	96.301	Famous	5	meg/f100.bmp
99.334	0	99.884	Famous	6	meg/f100.bmp
102.605	0	103.155	Unfamiliar	15	meg/u092.bmp
106.096	0	106.646	Unfamiliar	13	meg/u040.bmp
109.624	0	110.174	Famous	5	meg/f114.bmp
113.134	0	113.684	Famous	6	meg/f114.bmp
116.589	0	117.139	Scrambled	19	meg/s018.bmp
120.172	0	120.722	Famous	5	meg/f124.bmp
123.608	0	124.158	Famous	6	meg/f124.bmp
127.063	0	127.613	Unfamiliar	13	meg/u134.bmp
130.425	0	130.975	Unfamiliar	14	meg/u134.bmp
133.917	0	134.467	Unfamiliar	13	meg/u041.bmp
137.482	0	138.032	Scrambled	17	meg/s102.bmp
140.936	0	141.486	Unfamiliar	15	meg/u040.bmp
144.391	0	144.941	Famous	5	meg/f055.bmp
147.846	0	148.396	Unfamiliar	13	meg/u036.bmp
151.429	0	151.979	Unfamiliar	13	meg/u068.bmp
154.957	0	155.507	Unfamiliar	13	meg/u046.bmp
158.393	0	158.943	Unfamiliar	14	meg/u046.bmp
161.958	0	162.508	Unfamiliar	15	meg/u041.bmp
165.541	0	166.091	Unfamiliar	13	meg/u146.bmp
168.923	0	169.473	Scrambled	19	meg/s102.bmp
172.304	0	172.854	Famous	5	meg/f068.bmp
175.685	0	176.235	Famous	6	meg/f068.bmp
179.084	0	179.634	Famous	7	meg/f055.bmp
182.594	0	183.144	Unfamiliar	13	meg/u056.bmp
186.049	0	186.599	Unfamiliar	15	meg/u036.bmp
189.448	0	189.998	Famous	5	meg/f081.bmp
192.811	0	193.361	Famous	6	meg/f081.bmp
196.431	0	196.981	Unfamiliar	15	meg/u068.bmp
199.904	0	200.454	Scrambled	17	meg/s084.bmp
203.469	0	204.019	Scrambled	18	meg/s084.bmp
206.979	0	207.529	Famous	5	meg/f143.bmp
210.581	0	211.131	Unfamiliar	15	meg/u146.bmp
214.145	0	214.695	Famous	5	meg/f020.bmp
217.655	0	218.205	Famous	5	meg/f011.bmp
221.22	0	221.77	Unfamiliar	15	meg/u056.bmp
224.785	0	225.335	Scrambled	17	meg/s034.bmp
228.332	0	228.882	Scrambled	18	meg/s034.bmp
