onset	duration	onset_sample	stim_type	trigger	stim_file
26.974	0	27.524	Unfamiliar	13	meg/u133.bmp
30.502	0	31.052	Unfamiliar	13	meg/u009.bmp
33.865	0	34.415	Unfamiliar	14	meg/u009.bmp
37.283	0	37.833	Famous	5	meg/f012.bmp
40.7	0	41.25	Scrambled	17	meg/s069.bmp
44.026	0	44.576	Scrambled	18	meg/s069.bmp
47.389	0	47.939	Unfamiliar	13	meg/u029.bmp
50.844	0	51.394	Unfamiliar	14	meg/u029.bmp
54.39	0	54.94	Famous	5	meg/f041.bmp
57.79	0	58.34	Famous	6	meg/f041.bmp
61.263	0	61.813	Unfamiliar	15	meg/u133.bmp
64.589	0	65.139	Unfamiliar	13	meg/u120.bmp
68.062	0	68.612	Scrambled	17	meg/s077.bmp
71.516	0	72.066	Famous	7	meg/f012.bmp
75.045	0	75.595	Scrambled	17	meg/s148.bmp
78.518	0	79.068	Famous	5	meg/f017.bmp
81.936	0	82.486	Famous	6	meg/f017.bmp
85.445	0	85.995	Unfamiliar	13	meg/u086.bmp
88.918	0	89.468	Unfamiliar	13	meg/u047.bmp
92.373	0	92.923	Unfamiliar	15	meg/u120.bmp
95.864	0	96.414	Unfamiliar	13	meg/u069.bmp
99.374	0	99.924	Scrambled	19	meg/s077.bmp
102.939	0	103.489	Famous	5	meg/f019.bmp
106.467	0	107.017	Famous	6	meg/f019.bmp
109.848	0	110.398	Scrambled	19	meg/s148.bmp
113.156	0	113.706	Scrambled	17	meg/s009.bmp
116.574	0	117.124	Scrambled	18	meg/s009.bmp
120.102	0	120.652	Famous	5	meg/f080.bmp
123.685	0	124.235	Unfamiliar	15	meg/u086.bmp
126.993	0	127.543	Scrambled	17	meg/s058.bmp
130.558	0	131.108	Scrambled	18	meg/s058.bmp
134.05	0	134.6	Unfamiliar	15	meg/u047.bmp
137.467	0	138.017	Scrambled	17	meg/s149.bmp
140.922	0	141.472	Scrambled	18	meg/s149.bmp
144.413	0	144.963	Unfamiliar	15	meg/u069.bmp
147.721	0	148.271	Unfamiliar	13	meg/u062.bmp
151.065	0	151.615	Unfamiliar	14	meg/u062.bmp
154.667	0	155.217	Famous	5	meg/f103.bmp
158.268	0	158.818	Famous	6	meg/f103.bmp
161.723	0	162.273	Scrambled	17	meg/s094.bmp
165.233	0	165.783	Scrambled	18	meg/s094.bmp
168.816	0	169.366	Famous	7	meg/f080.bmp
172.215	0	172.765	Famous	5	meg/f110.bmp
175.725	0	176.275	Scrambled	17	meg/s016.bmp
179.345	0	179.895	Unfamiliar	13	meg/u050.bmp
182.8	0	183.35	Famous	5	meg/f066.bmp
186.254	0	186.804	Scrambled	17	meg/s025.bmp
189.819	0	190.369	Famous	5	meg/f137.bmp
193.182	0	193.732	Famous	7	meg/f110.bmp
196.82	0	197.37	Unfamiliar	13	meg/u013.bmp
200.44	0	200.99	Scrambled	19	meg/s016.bmp
204.116	0	204.666	Famous	5	meg/f031.bmp
207.57	0	208.12	Famous	6	meg/f031.bmp
210.988	0	211.538	Unfamiliar	15	meg/u050.bmp
214.406	0	214.956	Scrambled	17	meg/s112.bmp
217.805	0	218.355	Scrambled	18	meg/s112.bmp
221.223	0	221.773	Famous	7	meg/f066.bmp
224.751	0	225.301	Scrambled	17	meg/s014.bmp
228.298	0	228.848	Scrambled	19	meg/s025.bmp
231.789	0	232.339	Unfamiliar	13	meg/u048.bmp
235.317	0	235.867	Famous	7	meg/f137.bmp
238.735	0	239.285	Famous	5	meg/f148.bmp
242.3	0	242.85	Famous	6	meg/f148.bmp
245.847	0	246.397	Unfamiliar	15	meg/u013.bmp
249.375	0	249.925	Scrambled	17	meg/s036.bmp
252.921	0	253.471	Famous	5	meg/f057.bmp
256.358	0	256.908	Famous	5	meg/f082.bmp
259.978	0	260.528	Famous	6	meg/f082.bmp
263.322	0	263.872	Scrambled	19	meg/s014.bmp
266.96	0	267.51	Unfamiliar	13	meg/u102.bmp
270.433	0	270.983	Unfamiliar	14	meg/u102.bmp
274.017	0	274.567	Unfamiliar	15	meg/u048.bmp
277.6	0	278.15	Unfamiliar	13	meg/u093.bmp
280.981	0	281.531	Unfamiliar	14	meg/u093.bmp
284.638	0	285.188	Scrambled	17	meg/s108.bmp
288.056	0	288.606	Scrambled	19	meg/s036.bmp
291.437	0	291.987	Unfamiliar	13	meg/u100.bmp
294.855	0	295.405	Unfamiliar	14	meg/u100.bmp
298.199	0	298.749	Famous	7	meg/f057.bmp
301.727	0	302.277	Famous	5	meg/f048.bmp
305.09	0	305.64	Famous	5	meg/f044.bmp
308.545	0	309.095	Scrambled	17	meg/s101.bmp
312.238	0	312.788	Scrambled	18	meg/s101.bmp
315.766	0	316.316	Famous	5	meg/f099.bmp
319.093	0	319.643	Scrambled	19	meg/s108.bmp
322.584	0	323.134	Famous	5	meg/f060.bmp
326.112	0	326.662	Scrambled	17	meg/s048.bmp
329.732	0	330.282	Scrambled	18	meg/s048.bmp
333.333	0	333.883	Famous	7	meg/f048.bmp
336.88	0	337.43	Scrambled	17	meg/s106.bmp
340.445	0	340.995	Scrambled	18	meg/s106.bmp
343.899	0	344.449	Famous	7	meg/f044.bmp
347.372	0	347.922	Unfamiliar	13	meg/u106.bmp
350.956	0	351.506	Unfamiliar	14	meg/u106.bmp
354.465	0	355.015	Unfamiliar	13	meg/u023.bmp
358.067	0	358.617	Unfamiliar	14	meg/u023.bmp
361.595	0	362.145	Famous	7	meg/f099.bmp
365.142	0	365.692	Unfamiliar	13	meg/u037.bmp
368.486	0	369.036	Famous	7	meg/f060.bmp
371.922	0	372.472	Famous	5	meg/f078.bmp
375.414	0	375.964	Unfamiliar	13	meg/u080.bmp
378.997	0	379.547	Scrambled	17	meg/s003.bmp
382.47	0	383.02	Scrambled	17	meg/s061.bmp
