onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.986	.469	13	4	1.333	func/u113.bmp
7.174	.966	.422	14	4	.765	func/u113.bmp
10.565	.815	.550	17	4	1.186	func/s100.bmp
13.722	.944	.548	5	4	1.233	func/f112.bmp
16.829	.966	.400	6	4	1.165	func/f112.bmp
20.152	.813	.586	5	4	1.236	func/f111.bmp
23.210	.868	.484	5	4	.784	func/f100.bmp
26.283	.920	.437	5	4	1.771	func/f108.bmp
29.540	.993	.582	6	4	.950	func/f108.bmp
32.279	20.000	20.000	999	20000	20.000	func/i999.bmp
52.725	.889	.411	5	4	1.265	func/f110.bmp
55.815	.953	.430	6	4	.711	func/f110.bmp
59.089	.933	.557	19	4	1.122	func/s100.bmp
62.329	.992	.539	17	4	1.780	func/s098.bmp
65.603	.962	.503	18	4	1.381	func/s098.bmp
68.793	.919	.425	13	7	1.171	func/u105.bmp
72.017	.946	.549	7	7	.620	func/f111.bmp
75.291	.861	.556	5	7	1.319	func/f102.bmp
78.331	.843	.411	6	7	.784	func/f102.bmp
81.405	.840	.463	7	4	.792	func/f100.bmp
84.528	.952	.509	13	4	.645	func/u106.bmp
87.668	.858	.424	14	4	1.166	func/u106.bmp
90.725	.810	.427	13	4	1.319	func/u112.bmp
93.715	.963	.415	17	7	1.149	func/s108.bmp
96.939	.829	.485	5	4	1.304	func/f101.bmp
100.046	.909	.511	15	7	1.144	func/u105.bmp
103.153	.954	.427	17	4	.707	func/s111.bmp
106.460	.841	.580	17	4	1.325	func/s105.bmp
109.534	.807	.459	18	4	.902	func/s105.bmp
112.089	20.000	20.000	999	20000	20.000	func/i999.bmp
132.735	.813	.600	13	7	1.203	func/u101.bmp
135.892	.949	.573	14	7	.749	func/u101.bmp
139.032	.988	.420	15	4	.936	func/u112.bmp
142.323	.900	.502	5	7	.991	func/f103.bmp
145.546	.923	.554	6	7	.473	func/f103.bmp
148.720	.926	.474	19	7	.940	func/s108.bmp
151.877	.943	.432	17	7	1.050	func/s102.bmp
155.118	.878	.533	7	4	1.190	func/f101.bmp
158.191	.820	.418	17	n/a	0	func/s103.bmp
161.248	.914	.461	18	4	1.156	func/s103.bmp
164.355	.839	.433	19	4	.868	func/s111.bmp
167.445	.987	.483	5	7	1.640	func/f098.bmp
170.702	.909	.468	13	4	1.005	func/u110.bmp
173.893	.908	.516	14	4	.898	func/u110.bmp
177.100	.805	.460	5	4	1.761	func/f105.bmp
180.090	.938	.413	5	7	1.180	func/f107.bmp
183.297	.987	.493	19	4	.734	func/s102.bmp
186.604	.822	.567	17	7	.731	func/s112.bmp
189.611	.975	.412	18	4	1.227	func/s112.bmp
192.333	20.000	20.000	999	20000	20.000	func/i999.bmp
212.795	.803	.413	13	n/a	0	func/u103.bmp
215.785	.969	.408	14	n/a	0	func/u103.bmp
218.992	.826	.475	7	4	1.475	func/f098.bmp
222.032	.942	.442	5	7	.572	func/f099.bmp
225.306	.946	.559	13	7	1.345	func/u107.bmp
228.597	.846	.581	14	7	.688	func/u107.bmp
231.654	.879	.446	7	4	1.398	func/f105.bmp
234.961	.974	.585	17	7	.831	func/s113.bmp
238.302	.919	.594	7	7	1.916	func/f107.bmp
241.492	.846	.507	13	4	1.225	func/u100.bmp
244.566	.934	.453	13	4	1.004	func/u099.bmp
247.789	.878	.521	17	4	.902	func/s107.bmp
250.846	.994	.406	18	4	.806	func/s107.bmp
254.053	.838	.441	7	7	.649	func/f099.bmp
257.193	.943	.520	5	4	.986	func/f106.bmp
260.517	.885	.589	5	4	.900	func/f104.bmp
263.742	.933	.584	19	4	.792	func/s113.bmp
266.948	.848	.512	17	4	.958	func/s099.bmp
270.072	.889	.507	18	4	1.327	func/s099.bmp
273.196	.808	.462	15	4	.943	func/u100.bmp
275.751	20.000	20.000	999	20000	20.000	func/i999.bmp
296.330	.935	.550	13	4	1.439	func/u111.bmp
299.621	.889	.597	14	4	.966	func/u111.bmp
302.861	.816	.582	15	4	1.369	func/u099.bmp
305.935	.804	.487	5	7	.633	func/f109.bmp
309.058	.972	.535	6	7	.659	func/f109.bmp
312.282	.981	.479	5	7	.726	func/f113.bmp
315.456	.988	.431	6	7	.810	func/f113.bmp
318.629	.892	.406	7	n/a	0	func/f106.bmp
321.753	.993	.462	13	7	1.184	func/u102.bmp
324.977	.839	.460	14	7	1.794	func/u102.bmp
328.050	.951	.467	7	4	.938	func/f104.bmp
331.257	.850	.490	17	4	.953	func/s101.bmp
334.431	.820	.556	13	7	1.067	func/u098.bmp
337.538	.997	.505	14	7	.791	func/u098.bmp
340.879	.843	.558	13	7	1.456	func/u104.bmp
344.086	.894	.593	14	4	1.677	func/u104.bmp
347.243	.830	.498	17	7	1.171	func/s104.bmp
350.383	.904	.550	17	4	.762	func/s110.bmp
353.039	20.000	20.000	999	20000	20.000	func/i999.bmp
373.651	.911	.574	17	7	.841	func/s109.bmp
376.892	.898	.556	19	4	.993	func/s101.bmp
380.099	.995	.551	13	7	.870	func/u109.bmp
383.289	.903	.424	17	4	.882	func/s106.bmp
386.446	.899	.468	18	7	1.574	func/s106.bmp
389.703	.888	.600	13	4	1.093	func/u108.bmp
392.843	.839	.474	19	7	.549	func/s104.bmp
395.499	.012	0	999	0	0	func/Circle.bmp
