onset	duration	circle_duration	stim_type	button_pushed	response_time	stim_file
4.000	.947	.548	17	7	1.627	func/s015.bmp
7.224	.960	.510	18	n/a	0	func/s015.bmp
10.682	.881	.589	13	n/a	0	func/u009.bmp
13.905	.829	.545	17	n/a	0	func/s009.bmp
16.929	.861	.434	18	n/a	0	func/s009.bmp
19.969	.905	.406	17	4	1.568	func/s011.bmp
23.142	.940	.498	13	7	2.338	func/u014.bmp
26.316	.996	.417	5	4	2.049	func/f016.bmp
29.674	.953	.592	6	4	1.718	func/f016.bmp
32.363	20.000	20.000	999	20000	20.000	func/i999.bmp
52.958	.896	.557	17	n/a	0	func/s012.bmp
56.032	.882	.404	15	7	1.388	func/u009.bmp
59.172	.842	.455	5	7	1.058	func/f001.bmp
62.212	.947	.431	6	7	1.819	func/f001.bmp
65.536	.828	.558	13	4	2.042	func/u006.bmp
68.660	.885	.519	14	4	1.680	func/u006.bmp
71.817	.952	.506	19	n/a	0	func/s011.bmp
75.074	.834	.485	13	7	1.475	func/u001.bmp
78.081	.952	.409	15	7	1.888	func/u014.bmp
81.321	.845	.480	17	n/a	0	func/s008.bmp
84.395	.961	.454	18	n/a	0	func/s008.bmp
87.735	.863	.589	5	7	1.779	func/f005.bmp
90.892	.848	.520	6	n/a	0	func/f005.bmp
94.016	.960	.504	19	7	.737	func/s012.bmp
97.291	.832	.516	17	n/a	0	func/s002.bmp
100.380	.819	.495	17	n/a	0	func/s004.bmp
103.470	.964	.513	18	n/a	0	func/s004.bmp
106.779	.962	.584	13	7	1.696	func/u015.bmp
109.918	.864	.413	15	7	1.428	func/u001.bmp
113.025	.816	.480	5	4	1.614	func/f009.bmp
115.580	20.000	20.000	999	20000	20.000	func/i999.bmp
136.126	.912	.515	5	7	1.560	func/f011.bmp
139.416	.975	.599	5	4	1.694	func/f014.bmp
142.724	.838	.566	6	4	1.261	func/f014.bmp
145.814	.996	.476	19	n/a	0	func/s002.bmp
149.054	.979	.477	13	4	1.570	func/u013.bmp
152.312	.984	.505	14	4	1.667	func/u013.bmp
155.519	.820	.463	13	7	1.406	func/u008.bmp
158.559	.886	.467	14	7	1.461	func/u008.bmp
161.766	.914	.561	15	7	1.478	func/u015.bmp
165.040	.988	.592	13	4	1.469	func/u016.bmp
168.247	.897	.442	7	7	1.396	func/f009.bmp
171.421	.946	.514	5	n/a	0	func/f004.bmp
174.561	.860	.431	7	7	1.138	func/f011.bmp
177.651	.962	.460	5	4	1.968	func/f010.bmp
180.908	.963	.524	6	4	1.253	func/f010.bmp
184.199	.994	.551	13	4	1.817	func/u007.bmp
187.406	.856	.438	14	4	1.244	func/u007.bmp
190.613	.827	.571	17	n/a	0	func/s005.bmp
193.653	.910	.437	18	n/a	0	func/s005.bmp
196.309	20.000	20.000	999	20000	20.000	func/i999.bmp
216.854	.913	.505	17	n/a	0	func/s014.bmp
220.078	.832	.536	18	n/a	0	func/s014.bmp
223.269	.930	.596	15	4	1.278	func/u016.bmp
226.509	.832	.540	13	4	1.428	func/u002.bmp
229.599	.981	.496	7	4	1.466	func/f004.bmp
232.823	.967	.482	5	4	1.620	func/f006.bmp
236.047	.855	.409	5	4	1.500	func/f012.bmp
239.154	.842	.479	17	n/a	0	func/s007.bmp
242.261	.889	.493	13	4	1.618	func/u005.bmp
245.351	.880	.420	14	4	1.612	func/u005.bmp
248.524	.994	.520	13	4	1.831	func/u010.bmp
251.815	.899	.527	15	7	1.411	func/u002.bmp
254.955	.804	.478	13	7	.719	func/u003.bmp
258.029	.903	.487	14	7	.967	func/u003.bmp
261.219	.876	.503	7	4	.992	func/f006.bmp
264.376	.933	.506	17	4	.952	func/s010.bmp
267.650	.976	.574	7	7	1.723	func/f012.bmp
270.924	.975	.520	5	4	1.756	func/f008.bmp
274.114	.845	.448	6	4	1.240	func/f008.bmp
277.221	.828	.500	19	4	1.019	func/s007.bmp
279.794	20.000	20.000	999	20000	20.000	func/i999.bmp
300.373	.844	.535	5	7	1.750	func/f007.bmp
303.429	.939	.436	6	7	1.221	func/f007.bmp
306.704	.985	.552	17	4	1.351	func/s001.bmp
310.011	.955	.554	15	4	1.419	func/u010.bmp
313.251	.874	.502	5	4	1.169	func/f002.bmp
316.458	.921	.559	6	4	1.226	func/f002.bmp
319.565	.955	.403	17	4	2.206	func/s016.bmp
322.889	.838	.598	19	7	1.163	func/s010.bmp
325.962	.921	.455	17	7	.718	func/s006.bmp
329.203	.898	.545	5	7	.711	func/f003.bmp
332.293	.872	.426	6	7	.604	func/f003.bmp
335.500	.941	.552	17	7	.908	func/s003.bmp
338.657	.913	.450	18	7	1.435	func/s003.bmp
341.848	.811	.514	19	7	.862	func/s001.bmp
344.954	.859	.522	13	4	1.195	func/u012.bmp
348.078	.917	.497	5	7	1.175	func/f015.bmp
351.352	.978	.600	6	7	.737	func/f015.bmp
354.609	.905	.507	19	4	.843	func/s016.bmp
357.265	20.000	20.000	999	20000	20.000	func/i999.bmp
377.894	.864	.594	13	7	1.239	func/u011.bmp
381.034	.935	.510	14	7	.982	func/u011.bmp
384.141	.980	.413	19	4	1.560	func/s006.bmp
387.398	.964	.512	13	7	1.295	func/u004.bmp
390.539	.967	.409	17	7	1.159	func/s013.bmp
393.746	.845	.458	5	7	1.425	func/f013.bmp
396.803	.953	.435	15	4	1.085	func/u012.bmp
399.542	.012	0	999	0	0	func/Circle.bmp
